video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at,attributes,frame_new
31535,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1301.92,613.87]]",[1226.055163],31544,2025-02-20T11:42:40Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1226.055163
31529,465,Bedrock with sediment cover,Substrate > Bedrock with sediment cover,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[1230.167453],31538,2025-02-20T11:40:23Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1230.167453
31530,362,near-vertical,Slope category > near-vertical,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[1230.167453],31539,2025-02-20T11:40:31Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1230.167453
31531,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[753.48,751.81]]",[1230.167453],31540,2025-02-20T11:40:48Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1230.167453
31532,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[778.93,731.06]]",[1230.167453],31541,2025-02-20T11:40:49Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1230.167453
31536,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1832.95,478.6]]",[1230.633384],31545,2025-02-20T11:43:21Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1230.633384
31525,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[47.68,866.32]]",[1231.458688],31534,2025-02-20T11:38:20Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1231.458688
31526,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[95.22,895.12]]",[1231.458688],31535,2025-02-20T11:38:21Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1231.458688
31533,481,Primnoa stet.,VME gorgonian corals > Primnoa stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1847.68,787.98]]",[1231.571405],31542,2025-02-20T11:41:42Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1231.571405
31534,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1562.41,775.92]]",[1231.571405],31543,2025-02-20T11:41:52Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1231.571405
31540,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[896.12,416.99]]",[1231.826086],31549,2025-02-20T11:45:52Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1231.826086
31539,578,Porifera fan/funnel/stalk/cup,VME sponge > VME Porifera fan/stalk/cup/funnel > Porifera fan/funnel/stalk/cup,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[209.06,425.03]]",[1233.32397],31548,2025-02-20T11:45:14Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1233.32397
31543,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[833.17,483.96]]",[1234.039749],31552,2025-02-20T11:46:21Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1234.039749
31537,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1887.86,933.29]]",[1234.882304],31546,2025-02-20T11:44:16Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1234.882304
31544,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[616.88,577.04]]",[1236.609158],31553,2025-02-20T11:46:52Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1236.609158
31541,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1305.27,627.93]]",[1236.768777],31550,2025-02-20T11:46:02Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1236.768777
31542,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1658.84,598.47]]",[1236.768777],31551,2025-02-20T11:46:03Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1236.768777
31538,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[890.09,728.38]]",[1236.897856],31547,2025-02-20T11:44:26Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1236.897856
31545,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[630.94,584.4]]",[1239.419244],31554,2025-02-20T11:47:23Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1239.419244
31546,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[764.2,777.26]]",[1240.090985],31555,2025-02-20T11:47:33Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1240.090985
31547,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[787.63,759.18]]",[1240.090985],31556,2025-02-20T11:47:34Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1240.090985
31548,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[329.6,925.92]]",[1242.43098],31557,2025-02-20T11:49:28Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1242.43098
31549,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[245.22,784.63]]",[1242.43098],31558,2025-02-20T11:49:29Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1242.43098
31553,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1725.8,543.56]]",[1244.121518],31562,2025-02-20T11:51:47Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1244.121518
31552,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[427.37,785.3]]",[1248.669409],31561,2025-02-20T11:50:42Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1248.669409
31550,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1417.1,909.85]]",[1248.794272],31559,2025-02-20T11:50:10Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1248.794272
31554,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[771.56,795.34]]",[1250.433685],31563,2025-02-20T11:52:15Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1250.433685
31555,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[791.65,771.23]]",[1250.433685],31564,2025-02-20T11:52:17Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1250.433685
31551,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[94.55,895.79]]",[1251.371245],31560,2025-02-20T11:50:19Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1251.371245
31556,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1461.29,631.28]]",[1252.619426],31565,2025-02-20T11:52:49Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1252.619426
31557,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1419.78,530.83]]",[1252.619426],31566,2025-02-20T11:52:49Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1252.619426
31558,465,Bedrock with sediment cover,Substrate > Bedrock with sediment cover,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[1260.285397],31567,2025-02-20T11:54:21Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1260.285397
31559,362,near-vertical,Slope category > near-vertical,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[1260.285397],31568,2025-02-20T11:54:25Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1260.285397
31560,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[766.21,780.61]]",[1260.285397],31569,2025-02-20T11:54:31Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1260.285397
31561,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[788.97,759.18]]",[1260.285397],31570,2025-02-20T11:54:33Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1260.285397
31564,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1524.91,768.56]]",[1264.105381],31573,2025-02-20T11:55:11Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1264.105381
31562,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[901.47,1010.3]]",[1264.503881],31571,2025-02-20T11:54:50Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1264.503881
31563,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1349.46,902.48]]",[1264.503881],31572,2025-02-20T11:54:51Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1264.503881
31566,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[938.97,738.42]]",[1264.511731],31575,2025-02-20T11:56:53Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1264.511731
31567,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[766.88,780.61]]",[1270.334683],31576,2025-02-20T11:58:40Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1270.334683
31568,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[791.65,761.86]]",[1270.334683],31577,2025-02-20T11:58:41Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1270.334683
31569,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[515.09,671.46]]",[1272.888794],31578,2025-02-20T12:00:09Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1272.888794
31571,714,VME Porifera fan/stalk/cup/funnel <10 cm,VME sponge > VME Porifera fan/stalk/cup/funnel <10 cm,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1787.41,550.25]]",[1273.122312],31580,2025-02-20T12:01:08Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1273.122312
31575,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1346.79,954.05]]",[1273.657742],31584,2025-02-20T12:03:01Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1273.657742
31576,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1534.96,1014.31]]",[1273.657742],31585,2025-02-20T12:04:07Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1273.657742
31572,685,Pisces,Fauna > Pisces,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[529.15,510.74]]",[1273.735616],31581,2025-02-20T12:01:52Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1273.735616
31570,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[628.93,1065.21]]",[1276.897267],31579,2025-02-20T12:00:30Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1276.897267
31573,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[811.74,800.7]]",[1277.487011],31582,2025-02-20T12:02:19Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1277.487011
31574,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[865.98,822.8]]",[1277.487011],31583,2025-02-20T12:02:20Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1277.487011
31577,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[755.49,760.52]]",[1280.002804],31586,2025-02-20T12:04:35Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1280.002804
31578,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[778.93,736.41]]",[1280.002804],31587,2025-02-20T12:04:41Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1280.002804
31580,714,VME Porifera fan/stalk/cup/funnel <10 cm,VME sponge > VME Porifera fan/stalk/cup/funnel <10 cm,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1023.35,883.73]]",[1282.299723],31589,2025-02-20T12:06:50Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1282.299723
31581,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[914.2,909.18]]",[1282.299723],31590,2025-02-20T12:06:58Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1282.299723
31582,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1274.46,866.99]]",[1282.299723],31591,2025-02-20T12:07:00Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1282.299723
31579,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1240.31,910.52]]",[1282.301525],31588,2025-02-20T12:05:53Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1282.301525
31584,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1204.82,853.6]]",[1284.711136],31593,2025-02-20T12:09:02Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1284.711136
31583,569,Actiniaria free stet.,VME anemones > Actiniaria free stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1650.8,607.84]]",[1285.488104],31592,2025-02-20T12:07:42Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1285.488104
31585,362,near-vertical,Slope category > near-vertical,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[1290.114529],31594,2025-02-20T12:09:42Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1290.114529
31586,465,Bedrock with sediment cover,Substrate > Bedrock with sediment cover,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[1290.114529],31595,2025-02-20T12:09:45Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1290.114529
31587,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[748.13,743.78]]",[1290.114529],31596,2025-02-20T12:09:54Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1290.114529
31588,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[774.24,721.01]]",[1290.114529],31597,2025-02-20T12:10:00Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1290.114529
31589,714,VME Porifera fan/stalk/cup/funnel <10 cm,VME sponge > VME Porifera fan/stalk/cup/funnel <10 cm,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1636.07,786.64]]",[1294.572057],31598,2025-02-20T13:06:38Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1294.572057
31590,714,VME Porifera fan/stalk/cup/funnel <10 cm,VME sponge > VME Porifera fan/stalk/cup/funnel <10 cm,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1170.67,814.09]]",[1294.572057],31599,2025-02-20T13:06:39Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1294.572057
31591,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1002.59,769.89]]",[1294.572057],31600,2025-02-20T13:06:44Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1294.572057
31592,714,VME Porifera fan/stalk/cup/funnel <10 cm,VME sponge > VME Porifera fan/stalk/cup/funnel <10 cm,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1441.21,760.52]]",[1294.572057],31601,2025-02-20T13:07:18Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1294.572057
31593,685,Pisces,Fauna > Pisces,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[421.34,678.82]]",[1294.572057],31602,2025-02-20T13:07:23Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1294.572057
31609,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1273.79,252.26]]",[1294.664372],31618,2025-02-20T13:18:21Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1294.664372
31598,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[46.34,850.92]]",[1295.201965],31607,2025-02-20T13:11:49Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1295.201965
31599,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[574.02,688.87]]",[1295.201965],31608,2025-02-20T13:11:52Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1295.201965
31594,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1288.53,763.2]]",[1298.558139],31603,2025-02-20T13:08:01Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1298.558139
31600,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[735.4,717.66]]",[1300.694267],31609,2025-02-20T13:12:29Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1300.694267
31601,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[766.21,690.88]]",[1300.694267],31610,2025-02-20T13:12:31Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1300.694267
31595,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[849.24,783.96]]",[1301.190658],31604,2025-02-20T13:08:12Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1301.190658
31596,697,Gorgonian spare,VME gorgonian corals > Gorgonian spare,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1017.99,819.45]]",[1301.190658],31605,2025-02-20T13:08:32Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1301.190658
31597,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[906.16,725.7]]",[1301.190658],31606,2025-02-20T13:08:38Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1301.190658
31608,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[255.27,569.67]]",[1305.869659],31617,2025-02-20T13:17:16Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1305.869659
31610,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[450.8,730.39]]",[1306.001961],31619,2025-02-20T13:19:50Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1306.001961
31602,569,Actiniaria free stet.,VME anemones > Actiniaria free stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1040.09,820.79]]",[1307.473549],31611,2025-02-20T13:15:36Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1307.473549
31611,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[701.92,652.71]]",[1310.621137],31620,2025-02-20T13:20:09Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1310.621137
31612,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[742.77,623.24]]",[1310.621137],31621,2025-02-20T13:20:10Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1310.621137
31603,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[663.75,858.96]]",[1313.393362],31612,2025-02-20T13:16:33Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1313.393362
31604,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[898.79,821.46]]",[1313.393362],31613,2025-02-20T13:16:36Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1313.393362
31605,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1396.34,927.93]]",[1313.393362],31614,2025-02-20T13:16:38Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1313.393362
31606,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1447.9,931.28]]",[1313.393362],31615,2025-02-20T13:16:38Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1313.393362
31607,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[461.52,749.81]]",[1313.393362],31616,2025-02-20T13:16:42Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1313.393362
31613,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[555.27,370.12]]",[1313.731169],31622,2025-02-20T13:21:04Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1313.731169
31614,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[586.07,532.17]]",[1313.731169],31623,2025-02-20T13:21:05Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1313.731169
31615,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[321.56,550.25]]",[1313.731169],31624,2025-02-20T13:21:07Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1313.731169
31630,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[586.07,619.23]]",[1313.731169],31639,2025-02-20T13:28:34Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1313.731169
31616,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1545.67,650.7]]",[1317.096382],31625,2025-02-20T13:21:17Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1317.096382
31617,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1624.02,599.14]]",[1317.096382],31626,2025-02-20T13:21:18Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1317.096382
31618,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1669.55,585.74]]",[1317.096382],31627,2025-02-20T13:21:19Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1317.096382
31619,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1554.38,560.3]]",[1317.096382],31628,2025-02-20T13:21:21Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1317.096382
31620,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1445.22,521.46]]",[1317.096382],31629,2025-02-20T13:21:21Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1317.096382
31621,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[884.73,558.29]]",[1317.096382],31630,2025-02-20T13:21:27Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1317.096382
31622,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[762.86,534.85]]",[1317.096382],31631,2025-02-20T13:21:28Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1317.096382
31625,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[462.86,459.18]]",[1317.096382],31634,2025-02-20T13:23:44Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1317.096382
31624,569,Actiniaria free stet.,VME anemones > Actiniaria free stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[155.49,500.7]]",[1317.812121],31633,2025-02-20T13:22:37Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1317.812121
31626,362,near-vertical,Slope category > near-vertical,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[1320.725568],31635,2025-02-20T13:26:20Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1320.725568
31627,307,Exposed bedrock,Substrate > Exposed bedrock,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[1320.725568],31636,2025-02-20T13:26:40Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1320.725568
31628,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[671.12,580.39]]",[1320.725568],31637,2025-02-20T13:26:45Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",1320.725568
