video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at,attributes,frame_new
40927,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1366.21,790.72]]",[1319.547396],40936,2025-04-30T12:33:15Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1319.547396
27900,697,Octocorallia - Gorgonacea stet.,VME gorgonian corals > Octocorallia - Gorgonacea stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1011.31,923.63]]",[1319.685236],27909,2025-02-06T13:00:02Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1319.685236
27901,697,Octocorallia - Gorgonacea stet.,VME gorgonian corals > Octocorallia - Gorgonacea stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1062.33,862.53]]",[1319.685236],27910,2025-02-06T13:00:04Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1319.685236
27905,359,flat,Slope category > flat,1,Birte,Schuppe,51,anevik_2_8.mp4,7,WholeFrame,[],[1320.425564],27914,2025-02-06T13:03:59Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1320.425564
27906,319,Mud,Substrate > Mud,1,Birte,Schuppe,51,anevik_2_8.mp4,7,WholeFrame,[],[1320.425564],27915,2025-02-06T13:04:04Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1320.425564
27907,322,Laser points,Laser points,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[803.83,822.92]]",[1320.425564],27916,2025-02-06T13:04:11Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1320.425564
27908,322,Laser points,Laser points,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[821.29,800.76]]",[1320.425564],27917,2025-02-06T13:04:13Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1320.425564
40929,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[625.58,1007.02]]",[1322.466943],40938,2025-04-30T12:33:54Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1322.466943
40930,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[405.27,972.19]]",[1329.090447],40939,2025-04-30T12:35:10Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1329.090447
27914,322,Laser points,Laser points,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[800.48,812.17]]",[1330.608408],27923,2025-02-06T13:12:35Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1330.608408
27915,322,Laser points,Laser points,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[820.62,792.03]]",[1330.608408],27924,2025-02-06T13:12:37Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1330.608408
27916,697,Octocorallia - Gorgonacea stet.,VME gorgonian corals > Octocorallia - Gorgonacea stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1042.86,1051.2]]",[1332.092962],27925,2025-02-06T13:15:03Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1332.092962
40931,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1139.87,925.99]]",[1336.565885],40940,2025-04-30T12:35:36Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1336.565885
43624,697,Octocorallia - Gorgonacea stet.,VME gorgonian corals > Octocorallia - Gorgonacea stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1075.58,1058.38]]",[1336.949283],43633,2025-06-17T21:17:35Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1336.949283
27921,436,Holothuroidea stet.,Fauna > Holothuroidea stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[572.86,1045.83]]",[1337.637343],27930,2025-02-06T13:16:41Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1337.637343
27925,482,Isidella stet.,VME gorgonian corals > Isidella stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1121.42,908.86]]",[1338.535733],27934,2025-02-06T13:18:53Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1338.535733
27926,469,mucus undeterminable,VME species mucus production > mucus undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1110.01,929]]",[1338.535733],27935,2025-02-06T13:18:56Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1338.535733
27927,468,polyps undeterminable,VME coral species polyp behaviour > polyps undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1140.22,926.32]]",[1338.535733],27936,2025-02-06T13:18:59Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1338.535733
27928,565,G-undeterminable,Health indicators Gorgonians > G-undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1144.25,896.1]]",[1338.535733],27937,2025-02-06T13:19:03Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1338.535733
27929,327,associated munida stet.,Corals associated fauna > associated munida stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1091.88,954.52]]",[1338.535733],27938,2025-02-06T13:19:10Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1338.535733
