datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed
2021-01-08T08:55:56Z,NA,NA,NA,NA,NA,15.312560886666667,67.99101411,623.1,451,15.3125282497943,67.99101057545761
2021-01-08T08:55:57Z,00:07:34,15.31256233,67.99101333,623.1,452,15.31256233,67.99101333,623.1,452,15.312531086092289,67.99101053886908
2021-01-08T08:55:58Z,NA,NA,NA,NA,NA,15.312563415,67.99100883,623.1,453,15.312533824540658,67.99101049916457
2021-01-08T08:55:59Z,00:07:36,15.3125645,67.99100433,623.1,454,15.3125645,67.99100433,623.1,454,15.312536464638876,67.99101045907956
2021-01-08T08:56:00Z,00:07:38,15.31256867,67.99100367,623,455,15.31256867,67.99100367,623,455,15.312539005886434,67.99101042134947
2021-01-08T08:56:01Z,NA,NA,NA,NA,NA,15.312569085,67.9910015,623,456,15.312541447782813,67.99101038870978
2021-01-08T08:56:02Z,00:07:39,15.3125695,67.99099933,623,457,15.3125695,67.99099933,623,457,15.312543789827489,67.99101036389595
2021-01-08T08:56:03Z,NA,NA,NA,NA,NA,15.31256975,67.99099933,623.05,458,15.312546031519956,67.99101034964346
2021-01-08T08:56:04Z,00:07:41,15.31257,67.99099933,623.1,459,15.31257,67.99099933,623.1,459,15.31254817359595,67.99101034827281
2021-01-08T08:56:05Z,NA,NA,NA,NA,NA,15.312572085,67.99099924999999,623.1,460,15.312550221736279,67.99101036044479
2021-01-08T08:56:06Z,00:07:43,15.31257417,67.99099917,623.1,461,15.31257417,67.99099917,623.1,461,15.312552182858001,67.99101038640515
2021-01-08T08:56:07Z,NA,NA,NA,NA,NA,15.312586334999999,67.99099799999999,623.1,462,15.312554063878181,67.99101042639978
2021-01-08T08:56:08Z,00:07:47,15.3125985,67.99099683,623.1,463,15.3125985,67.99099683,623.1,463,15.312555871713888,67.99101048067445
2021-01-08T08:56:09Z,NA,NA,NA,NA,NA,15.31259889,67.99099855333333,623,464,15.312557613282179,67.99101054947499
2021-01-08T08:56:10Z,NA,NA,NA,NA,NA,15.31259928,67.99100027666667,622.9,465,15.312559295500122,67.99101063304724
2021-01-08T08:56:11Z,00:07:49,15.312599670000001,67.991002,622.8,466,15.312599670000001,67.991002,622.8,466,15.312560925284785,67.99101073163698
2021-01-08T08:56:12Z,00:07:51,15.31259367,67.99100433,622.7,467,15.31259367,67.99100433,622.7,467,15.312562509553223,67.99101084549002
2021-01-08T08:56:13Z,NA,NA,NA,NA,NA,15.31259125,67.99100533000001,622.6,468,15.312564055222506,67.9910109748522
2021-01-08T08:56:14Z,00:07:52,15.31258883,67.99100633,622.5,469,15.31258883,67.99100633,622.5,469,15.312565569209701,67.99101111996934
2021-01-08T08:56:15Z,NA,NA,NA,NA,NA,15.31258708,67.991006415,622.35,470,15.312567059366621,67.99101128083777
2021-01-08T08:56:16Z,00:07:54,15.31258533,67.9910065,622.2,471,15.31258533,67.9910065,622.2,471,15.312568537284118,67.9910114564559
2021-01-08T08:56:17Z,NA,NA,NA,NA,NA,15.31258083,67.991008,622.05,472,15.312570015487799,67.99101164557264
2021-01-08T08:56:18Z,00:07:56,15.31257633,67.9910095,621.9,473,15.31257633,67.9910095,621.9,473,15.312571506503277,67.99101184693697
2021-01-08T08:56:19Z,NA,NA,NA,NA,NA,15.312572665000001,67.9910105,622.15,474,15.312573022856144,67.99101205929776
2021-01-08T08:56:20Z,00:07:58,15.312569,67.9910115,622.4,475,15.312569,67.9910115,622.4,475,15.312574577072017,67.99101228140398
2021-01-08T08:56:21Z,NA,NA,NA,NA,NA,15.312567056666667,67.99101189,622.4333333333333,476,15.312576181676492,67.99101251200454
2021-01-08T08:56:22Z,NA,NA,NA,NA,NA,15.312565113333333,67.99101228,622.4666666666667,477,15.312577849195184,67.9910127498484
2021-01-08T08:56:23Z,NA,15.31256317,67.99101267,622.5,478,15.31256317,67.99101267,622.5,478,15.312579592153698,67.99101299368448
2021-01-08T08:56:24Z,00:08:02,15.31256083,67.99101333,622.5,479,15.31256083,67.99101333,622.5,479,15.312581423077633,67.9910132422617
2021-01-08T08:56:25Z,NA,NA,NA,NA,NA,15.31255975,67.99101408,622.5,480,15.312583354492602,67.99101349432898
2021-01-08T08:56:26Z,00:08:03,15.31255867,67.99101483,622.5,481,15.31255867,67.99101483,622.5,481,15.312585398047384,67.99101374860633
2021-01-08T08:56:27Z,NA,NA,NA,NA,NA,15.312559499999999,67.99101508,622.35,482,15.312587561883456,67.99101400369806
2021-01-08T08:56:28Z,00:08:05,15.31256033,67.99101533,622.2,483,15.31256033,67.99101533,622.2,483,15.312589853265488,67.99101425817938
2021-01-08T08:56:29Z,NA,NA,NA,NA,NA,15.312561415000001,67.991013915,622.1500000000001,484,15.312592279458114,67.99101451062567
2021-01-08T08:56:30Z,00:08:07,15.3125625,67.9910125,622.1,485,15.3125625,67.9910125,622.1,485,15.312594847726007,67.99101475961227
2021-01-08T08:56:31Z,NA,NA,NA,NA,NA,15.312561776666668,67.99100922333334,622.1,486,15.312597565333824,67.99101500371448
2021-01-08T08:56:32Z,NA,NA,NA,NA,NA,15.312561053333333,67.99100594666666,622.1,487,15.312600439546214,67.99101524150764
2021-01-08T08:56:33Z,00:08:11,15.31256033,67.99100267,622.1,488,15.31256033,67.99100267,622.1,488,15.312603477627835,67.99101547156701
2021-01-08T08:56:34Z,NA,NA,NA,NA,NA,15.312562830000001,67.99100242,622.2,489,15.312606686843347,67.99101569246795
2021-01-08T08:56:35Z,00:08:13,15.31256533,67.99100217,622.3,490,15.31256533,67.99100217,622.3,490,15.312610074457401,67.99101590278582
2021-01-08T08:56:36Z,NA,NA,NA,NA,NA,15.312568165,67.991003835,622.4,491,15.31261364773466,67.99101610109585
2021-01-08T08:56:37Z,00:08:15,15.312571,67.9910055,622.5,492,15.312571,67.9910055,622.5,492,15.312617411983123,67.99101628565053
2021-01-08T08:56:38Z,00:08:16,15.31258017,67.99100617,622.6,493,15.31258017,67.99100617,622.6,493,15.31262136468421,67.99101645341051
2021-01-08T08:56:39Z,NA,NA,NA,NA,NA,15.31258392,67.991011085,622.55,494,15.312625501362684,67.99101660101358
2021-01-08T08:56:40Z,00:08:18,15.31258767,67.991016,622.5,495,15.31258767,67.991016,622.5,495,15.312629817543307,67.99101672509755
2021-01-08T08:56:41Z,NA,NA,NA,NA,NA,15.312593,67.99101825,622.55,496,15.31263430875085,67.99101682230015
2021-01-08T08:56:42Z,00:08:20,15.31259833,67.9910205,622.6,497,15.31259833,67.9910205,622.6,497,15.312638970510077,67.99101688925921
2021-01-08T08:56:43Z,NA,NA,NA,NA,NA,15.31260222,67.99102055666667,622.5,498,15.312643798345752,67.99101692261249
2021-01-08T08:56:44Z,NA,NA,NA,NA,NA,15.312606109999999,67.99102061333333,622.4,499,15.31264878778264,67.99101691899777
2021-01-08T08:56:45Z,00:08:22,15.31261,67.99102067,622.3,500,15.31261,67.99102067,622.3,500,15.312653934345501,67.99101687505285
2021-01-08T08:56:46Z,00:08:24,15.31263183,67.99102183,622.3,501,15.31263183,67.99102183,622.3,501,15.312659233559106,67.99101678741548
2021-01-08T08:56:47Z,NA,NA,NA,NA,NA,15.312644665,67.99102199999999,622.25,502,15.312664680948222,67.99101665272347
2021-01-08T08:56:48Z,00:08:26,15.3126575,67.99102217,622.2,503,15.3126575,67.99102217,622.2,503,15.312670272037607,67.99101646761459
2021-01-08T08:56:49Z,NA,NA,NA,NA,NA,15.31267025,67.99102325,622.2,504,15.312676001590551,67.99101622903505
2021-01-08T08:56:50Z,00:08:28,15.312683,67.99102433,622.2,505,15.312683,67.99102433,622.2,505,15.312681861324432,67.99101593516488
2021-01-08T08:56:51Z,NA,NA,NA,NA,NA,15.312690915000001,67.99102575,622.2,506,15.312687842195144,67.99101558449246
2021-01-08T08:56:52Z,00:08:29,15.31269883,67.99102717,622.2,507,15.31269883,67.99102717,622.2,507,15.312693935158594,67.99101517550623
2021-01-08T08:56:53Z,NA,NA,NA,NA,NA,15.312706415000001,67.99102916999999,622.25,508,15.31270013117067,67.9910147066946
2021-01-08T08:56:54Z,00:08:31,15.312714,67.99103117,622.3,509,15.312714,67.99103117,622.3,509,15.312706421187276,67.99101417654602
2021-01-08T08:56:55Z,NA,NA,NA,NA,NA,15.312718665,67.99103142,622.4,510,15.312712796164305,67.99101358354889
2021-01-08T08:56:56Z,00:08:33,15.31272333,67.99103167,622.5,511,15.31272333,67.99103167,622.5,511,15.312719247057661,67.99101292619164
2021-01-08T08:56:57Z,NA,NA,NA,NA,NA,15.312733000000001,67.99103042,622.5,512,15.31272576482324,67.99101220296271
2021-01-08T08:56:58Z,00:08:37,15.31274267,67.99102917,622.5,513,15.31274267,67.99102917,622.5,513,15.312732340416938,67.99101141235052
2021-01-08T08:56:59Z,NA,NA,NA,NA,NA,15.31274267,67.99102917,622.5,514,15.312738964794654,67.99101055284348
2021-01-08T08:57:00Z,NA,NA,NA,NA,NA,15.31274267,67.99102917,622.5,515,15.312745629192076,67.99100962370538
2021-01-08T08:57:01Z,00:08:37,15.31274267,67.99102917,622.5,516,15.31274267,67.99102917,622.5,516,15.312752325964,67.99100862730147
2021-01-08T08:57:02Z,NA,NA,NA,NA,NA,15.312750170000001,67.99102833500001,622.4,517,15.312759047745022,67.99100756677234
2021-01-08T08:57:03Z,00:08:41,15.31275767,67.9910275,622.3,518,15.31275767,67.9910275,622.3,518,15.312765787169731,67.99100644525862
2021-01-08T08:57:04Z,00:08:43,15.3127945,67.9910175,622.2,519,15.3127945,67.9910175,622.2,519,15.312772536872723,67.99100526590088
2021-01-08T08:57:05Z,NA,NA,NA,NA,NA,15.312800750000001,67.991014665,622.1,520,15.31277928948858,67.99100403183974
2021-01-08T08:57:06Z,00:08:44,15.312807,67.99101183,622,521,15.312807,67.99101183,622,521,15.312786037651898,67.99100274621578
2021-01-08T08:57:07Z,NA,NA,NA,NA,NA,15.312816,67.99100741500001,622.1,522,15.312792773997264,67.99100141216967
2021-01-08T08:57:08Z,00:08:46,15.312825,67.991003,622.2,523,15.312825,67.991003,622.2,523,15.31279949115928,67.99100003284194
2021-01-08T08:57:09Z,NA,NA,NA,NA,NA,15.312833835,67.990999335,622.2,524,15.312806181772514,67.99099861137324
2021-01-08T08:57:10Z,00:08:48,15.31284267,67.99099567,622.2,525,15.31284267,67.99099567,622.2,525,15.312812838471576,67.99099715090412
2021-01-08T08:57:11Z,NA,NA,NA,NA,NA,15.312849,67.990993,622.2,526,15.312819454928562,67.99099565457567
2021-01-08T08:57:12Z,00:08:50,15.31285533,67.99099033,622.2,527,15.31285533,67.99099033,622.2,527,15.312826028965594,67.99099412553076
2021-01-08T08:57:13Z,NA,NA,NA,NA,NA,15.31286325,67.99098608,622.2,528,15.31283255944233,67.99099256691264
2021-01-08T08:57:14Z,00:08:52,15.31287117,67.99098183,622.2,529,15.31287117,67.99098183,622.2,529,15.312839045218405,67.99099098186461
2021-01-08T08:57:15Z,NA,NA,NA,NA,NA,15.31287375,67.99098175,622.2,530,15.312845485153463,67.99098937353
2021-01-08T08:57:16Z,00:08:54,15.31287633,67.99098167,622.2,531,15.31287633,67.99098167,622.2,531,15.312851878107148,67.99098774505207
2021-01-08T08:57:17Z,NA,NA,NA,NA,NA,15.3128785,67.99097975000001,622.1,532,15.312858222939106,67.99098609957412
2021-01-08T08:57:18Z,00:08:56,15.31288067,67.99097783,622,533,15.31288067,67.99097783,622,533,15.312864518508976,67.99098444023946
2021-01-08T08:57:19Z,NA,NA,NA,NA,NA,15.312880920000001,67.99097783,621.95,534,15.312870763676395,67.99098277019137
2021-01-08T08:57:20Z,00:08:57,15.31288117,67.99097783,621.9,535,15.31288117,67.99097783,621.9,535,15.312876957301022,67.99098109257315
2021-01-08T08:57:21Z,NA,NA,NA,NA,NA,15.31288442,67.99097783,621.8,536,15.312883098242487,67.99097941052808
2021-01-08T08:57:22Z,00:08:59,15.31288767,67.99097783,621.7,537,15.31288767,67.99097783,621.7,537,15.312889185666075,67.99097772707013
2021-01-08T08:57:23Z,NA,NA,NA,NA,NA,15.312893084999999,67.9909765,621.7,538,15.312895219959632,67.99097604469573
2021-01-08T08:57:24Z,00:09:01,15.3128985,67.99097517,621.7,539,15.3128985,67.99097517,621.7,539,15.312901201816642,67.99097436577203
2021-01-08T08:57:25Z,NA,NA,NA,NA,NA,15.312905585,67.990973,621.8,540,15.312907131930583,67.9909726926661
2021-01-08T08:57:26Z,00:09:05,15.31291267,67.99097083,621.9,541,15.31291267,67.99097083,621.9,541,15.312913010994938,67.9909710277451
2021-01-08T08:57:27Z,NA,NA,NA,NA,NA,15.31291717,67.99096916333333,622,542,15.312918839703196,67.99096937337616
2021-01-08T08:57:28Z,NA,NA,NA,NA,NA,15.31292167,67.99096749666666,622.1,543,15.31292461874883,67.9909677319263
2021-01-08T08:57:29Z,00:09:07,15.31292617,67.99096583,622.2,544,15.31292617,67.99096583,622.2,544,15.312930348825335,67.99096610576272
2021-01-08T08:57:30Z,NA,NA,NA,NA,NA,15.31293325,67.99096258,622.25,545,15.312936030626183,67.99096449725248
2021-01-08T08:57:31Z,00:09:09,15.31294033,67.99095933,622.3,546,15.31294033,67.99095933,622.3,546,15.31294166484486,67.99096290876275
2021-01-08T08:57:32Z,00:09:10,15.3129465,67.99095617,622.5,547,15.3129465,67.99095617,622.5,547,15.312947252174853,67.99096134266058
2021-01-08T08:57:33Z,NA,NA,NA,NA,NA,15.312952835,67.990953835,622.5,548,15.312952793268495,67.99095980115277
2021-01-08T08:57:34Z,00:09:12,15.31295917,67.9909515,622.5,549,15.31295917,67.9909515,622.5,549,15.312958288613583,67.99095828580481
2021-01-08T08:57:35Z,NA,NA,NA,NA,NA,15.31296875,67.99094866499999,622.5,550,15.312963738656748,67.99095679802174
2021-01-08T08:57:36Z,00:09:14,15.31297833,67.99094583,622.5,551,15.31297833,67.99094583,622.5,551,15.312969143844638,67.9909553392087
2021-01-08T08:57:37Z,NA,NA,NA,NA,NA,15.31298475,67.990945165,622.5,552,15.312974504623899,67.99095391077078
2021-01-08T08:57:38Z,00:09:16,15.31299117,67.9909445,622.5,553,15.31299117,67.9909445,622.5,553,15.312979821441166,67.99095251411312
2021-01-08T08:57:39Z,NA,NA,NA,NA,NA,15.312989336666666,67.99094649999999,622.5,554,15.312985094743091,67.9909511506408
2021-01-08T08:57:40Z,NA,NA,NA,NA,NA,15.312987503333334,67.9909485,622.5,555,15.312990324976312,67.99094982175892
2021-01-08T08:57:41Z,00:09:18,15.31298567,67.9909505,622.5,556,15.31298567,67.9909505,622.5,556,15.312995512587474,67.99094852887262
2021-01-08T08:57:42Z,00:09:20,15.31299833,67.9909445,622.6,557,15.31299833,67.9909445,622.6,557,15.313000658023217,67.99094727338696
2021-01-08T08:57:43Z,NA,NA,NA,NA,NA,15.313002415,67.990942415,622.6500000000001,558,15.313005761730187,67.9909460567071
2021-01-08T08:57:44Z,00:09:22,15.3130065,67.99094033,622.7,559,15.3130065,67.99094033,622.7,559,15.313010824155032,67.99094488023815
2021-01-08T08:57:45Z,NA,NA,NA,NA,NA,15.313012665,67.99094008,622.7,560,15.313015845847454,67.99094374521093
2021-01-08T08:57:46Z,00:09:23,15.31301883,67.99093983,622.7,561,15.31301883,67.99093983,622.7,561,15.313020827769414,67.99094265215959
2021-01-08T08:57:47Z,NA,NA,NA,NA,NA,15.31302633,67.990939665,622.8,562,15.31302577098594,67.99094160144391
2021-01-08T08:57:48Z,00:09:25,15.31303383,67.9909395,622.9,563,15.31303383,67.9909395,622.9,563,15.313030676562057,67.99094059342376
2021-01-08T08:57:49Z,NA,NA,NA,NA,NA,15.31304525,67.990936415,622.95,564,15.313035545562803,67.99093962845896
2021-01-08T08:57:50Z,00:09:29,15.31305667,67.99093333,623,565,15.31305667,67.99093333,623,565,15.31304037905319,67.99093870690936
2021-01-08T08:57:51Z,NA,NA,NA,NA,NA,15.313059113333333,67.99093249666667,622.9666666666667,566,15.313045178098255,67.99093782913482
2021-01-08T08:57:52Z,NA,NA,NA,NA,NA,15.313061556666668,67.99093166333333,622.9333333333333,567,15.313049943763023,67.99093699549518
2021-01-08T08:57:53Z,00:09:31,15.313064,67.99093083,622.9,568,15.313064,67.99093083,622.9,568,15.313054677112516,67.99093620635027
2021-01-08T08:57:54Z,00:09:33,15.313077,67.99092533,622.8,569,15.313077,67.99092533,622.8,569,15.313059379211765,67.99093546205994
2021-01-08T08:57:55Z,NA,NA,NA,NA,NA,15.31308125,67.99092608000001,622.8,570,15.313064051125798,67.99093476298404
2021-01-08T08:57:56Z,00:09:35,15.3130855,67.99092683,622.8,571,15.3130855,67.99092683,622.8,571,15.313068694314055,67.9909341092475
2021-01-08T08:57:57Z,NA,NA,NA,NA,NA,15.313085000000001,67.990927165,622.7,572,15.313073311813602,67.99093350003574
2021-01-08T08:57:58Z,00:09:36,15.3130845,67.9909275,622.6,573,15.3130845,67.9909275,622.6,573,15.313077907055922,67.99093293429927
2021-01-08T08:57:59Z,NA,NA,NA,NA,NA,15.313082999999999,67.99092758500001,622.6,574,15.313082483472504,67.99093241098859
2021-01-08T08:58:00Z,00:09:38,15.3130815,67.99092767,622.6,575,15.3130815,67.99092767,622.6,575,15.313087044494827,67.99093192905421
2021-01-08T08:58:01Z,NA,NA,NA,NA,NA,15.313083084999999,67.99092817,622.7,576,15.313091593554374,67.99093148744664
2021-01-08T08:58:02Z,00:09:40,15.31308467,67.99092867,622.8,577,15.31308467,67.99092867,622.8,577,15.313096134082627,67.99093108511637
2021-01-08T08:58:03Z,NA,NA,NA,NA,NA,15.313085446666667,67.99093011333333,622.7666666666667,578,15.313100669511076,67.99093072101394
2021-01-08T08:58:04Z,NA,NA,NA,NA,NA,15.313086223333332,67.99093155666667,622.7333333333333,579,15.313105203271196,67.99093039408986
2021-01-08T08:58:05Z,00:09:42,15.313087,67.990933,622.7,580,15.313087,67.990933,622.7,580,15.313109738794473,67.99093010329463
2021-01-08T08:58:06Z,00:09:44,15.31309267,67.990933,622.8,581,15.31309267,67.990933,622.8,581,15.313114279512394,67.99092984757873
2021-01-08T08:58:07Z,NA,NA,NA,NA,NA,15.313098669999999,67.990932415,622.75,582,15.313118828085212,67.99092962594086
2021-01-08T08:58:08Z,00:09:46,15.31310467,67.99093183,622.7,583,15.31310467,67.99093183,622.7,583,15.313123384088298,67.99092943757236
2021-01-08T08:58:09Z,NA,NA,NA,NA,NA,15.313110085,67.99093225,622.6500000000001,584,15.313127946325816,67.99092928171268
2021-01-08T08:58:10Z,00:09:47,15.3131155,67.99093267,622.6,585,15.3131155,67.99093267,622.6,585,15.313132513601902,67.99092915760137
2021-01-08T08:58:11Z,NA,NA,NA,NA,NA,15.313117335000001,67.990932585,622.4000000000001,586,15.313137084720704,67.9909290644779
2021-01-08T08:58:12Z,00:09:49,15.31311917,67.9909325,622.2,587,15.31311917,67.9909325,622.2,587,15.313141658486378,67.99092900158175
2021-01-08T08:58:13Z,NA,NA,NA,NA,NA,15.313124085,67.990931585,622.25,588,15.31314623370307,67.9909289681524
2021-01-08T08:58:14Z,00:09:51,15.313129,67.99093067,622.3,589,15.313129,67.99093067,622.3,589,15.313150809174939,67.99092896342937
2021-01-08T08:58:15Z,NA,NA,NA,NA,NA,15.313137335,67.990932,622.4,590,15.31315538370612,67.99092898665215
2021-01-08T08:58:16Z,00:09:55,15.31314567,67.99093333,622.5,591,15.31314567,67.99093333,622.5,591,15.313159956100767,67.99092903706024
2021-01-08T08:58:17Z,NA,NA,NA,NA,NA,15.313150946666667,67.99093222,622.6,592,15.313164525163035,67.99092911389309
2021-01-08T08:58:18Z,NA,NA,NA,NA,NA,15.313156223333333,67.99093111,622.6999999999999,593,15.3131690892187,67.9909292165056
2021-01-08T08:58:19Z,00:09:57,15.3131615,67.99093,622.8,594,15.3131615,67.99093,622.8,594,15.313173644680104,67.99092934471412
2021-01-08T08:58:20Z,NA,NA,NA,NA,NA,15.313171585,67.990931165,622.75,595,15.313178187481192,67.9909294984503
2021-01-08T08:58:21Z,00:09:59,15.31318167,67.99093233,622.7,596,15.31318167,67.99093233,622.7,596,15.313182713555932,67.99092967764588
2021-01-08T08:58:22Z,NA,NA,NA,NA,NA,15.31318875,67.99093016500001,622.6,597,15.313187218838296,67.99092988223254
2021-01-08T08:58:23Z,00:10:01,15.31319583,67.990928,622.5,598,15.31319583,67.990928,622.5,598,15.313191699262235,67.99093011214197
2021-01-08T08:58:24Z,00:10:02,15.31321933,67.99092667,622.4,599,15.31321933,67.99092667,622.4,599,15.313196150761717,67.99093036730588
2021-01-08T08:58:25Z,NA,NA,NA,NA,NA,15.313218330000002,67.990928,622.25,600,15.3132005692707,67.990930647656
2021-01-08T08:58:26Z,00:10:04,15.31321733,67.99092933,622.1,601,15.31321733,67.99092933,622.1,601,15.313204950723154,67.99093095312399
2021-01-08T08:58:27Z,NA,NA,NA,NA,NA,15.31322575,67.990928,622.05,602,15.313209291053033,67.99093128364157
2021-01-08T08:58:28Z,00:10:06,15.31323417,67.99092667,622,603,15.31323417,67.99092667,622,603,15.313213586194307,67.99093163914046
2021-01-08T08:58:29Z,NA,NA,NA,NA,NA,15.313240335,67.99092567,622,604,15.31321783266102,67.99093201933371
2021-01-08T08:58:30Z,00:10:08,15.3132465,67.99092467,622,605,15.3132465,67.99092467,622,605,15.31322202928756,67.99093242306016
2021-01-08T08:58:31Z,NA,NA,NA,NA,NA,15.313242276666667,67.99092444666667,622.0333333333333,606,15.313226175488385,67.99093284893995
2021-01-08T08:58:32Z,NA,NA,NA,NA,NA,15.313238053333333,67.99092422333334,622.0666666666667,607,15.31323027067798,67.99093329559327
2021-01-08T08:58:33Z,00:10:10,15.31323383,67.990924,622.1,608,15.31323383,67.990924,622.1,608,15.3132343142708,67.9909337616403
2021-01-08T08:58:34Z,NA,NA,NA,NA,NA,15.313243665,67.99092375000001,622,609,15.31323830568132,67.99093424570124
2021-01-08T08:58:35Z,00:10:12,15.3132535,67.9909235,621.9,610,15.3132535,67.9909235,621.9,610,15.313242244324014,67.99093474639629
2021-01-08T08:58:36Z,NA,NA,NA,NA,NA,15.313263165,67.9909255,621.9,611,15.313246129613345,67.99093526234562
2021-01-08T08:58:37Z,00:10:13,15.31327283,67.9909275,621.9,612,15.31327283,67.9909275,621.9,612,15.313249960963786,67.99093579216938
2021-01-08T08:58:38Z,NA,NA,NA,NA,NA,15.313277165,67.99092925,621.8,613,15.313253737789804,67.99093633448778
2021-01-08T08:58:39Z,00:10:15,15.3132815,67.990931,621.7,614,15.3132815,67.990931,621.7,614,15.313257459505866,67.99093688792101
2021-01-08T08:58:40Z,00:10:19,15.31328267,67.9909275,621.6,615,15.31328267,67.9909275,621.6,615,15.313261126387737,67.99093745069877
2021-01-08T08:58:41Z,NA,NA,NA,NA,NA,15.313285335,67.99092925,621.55,616,15.313264742156347,67.99093801948887
2021-01-08T08:58:42Z,00:10:21,15.313288,67.990931,621.5,617,15.313288,67.990931,621.5,617,15.313268311393916,67.99093859056863
2021-01-08T08:58:43Z,NA,NA,NA,NA,NA,15.313294165,67.990933085,621.4,618,15.313271838682663,67.99093916021542
2021-01-08T08:58:44Z,00:10:23,15.31330033,67.99093517,621.3,619,15.31330033,67.99093517,621.3,619,15.313275328604819,67.99093972470654
2021-01-08T08:58:45Z,NA,NA,NA,NA,NA,15.313301110000001,67.99093617,621.3,620,15.313278785742595,67.99094028031932
2021-01-08T08:58:46Z,NA,NA,NA,NA,NA,15.31330189,67.99093717000001,621.3,621,15.313282214678216,67.99094082333109
2021-01-08T08:58:47Z,00:10:25,15.31330267,67.99093817,621.3,622,15.31330267,67.99093817,621.3,622,15.313285619993906,67.99094135001924
2021-01-08T08:58:48Z,NA,NA,NA,NA,NA,15.313297835,67.99094500000001,621.4,623,15.313289006271889,67.99094185666101
2021-01-08T08:58:49Z,00:10:26,15.313293,67.99095183,621.5,624,15.313293,67.99095183,621.5,624,15.313292378094381,67.99094233953382
2021-01-08T08:58:50Z,NA,NA,NA,NA,NA,15.313298,67.99095383,621.75,625,15.313295740043607,67.99094279491494
2021-01-08T08:58:51Z,00:10:28,15.313303,67.99095583,622,626,15.313303,67.99095583,622,626,15.31329909670179,67.99094321908174
2021-01-08T08:58:52Z,00:10:30,15.31330933,67.990961,622.3,627,15.31330933,67.990961,622.3,627,15.31330245284413,67.99094360876403
2021-01-08T08:58:53Z,NA,NA,NA,NA,NA,15.3133065,67.990961415,622.3499999999999,628,15.313305814017795,67.99094396250146
2021-01-08T08:58:54Z,00:10:32,15.31330367,67.99096183,622.4,629,15.31330367,67.99096183,622.4,629,15.313309185962924,67.99094427928627
2021-01-08T08:58:55Z,NA,NA,NA,NA,NA,15.313301,67.99096391500001,622.45,630,15.313312574419658,67.99094455811053
2021-01-08T08:58:56Z,00:10:34,15.31329833,67.990966,622.5,631,15.31329833,67.990966,622.5,631,15.31331598512814,67.99094479796652
2021-01-08T08:58:57Z,NA,NA,NA,NA,NA,15.31329925,67.990965165,622.5,632,15.313319423828515,67.99094499784634
2021-01-08T08:58:58Z,00:10:36,15.31330017,67.99096433,622.5,633,15.31330017,67.99096433,622.5,633,15.313322896260926,67.99094515674219
2021-01-08T08:58:59Z,NA,NA,NA,NA,NA,15.313299585,67.99096283,622.5,634,15.31332640816552,67.9909452736462
2021-01-08T08:59:00Z,00:10:38,15.313299,67.99096133,622.5,635,15.313299,67.99096133,622.5,635,15.313329965282431,67.9909453475506
2021-01-08T08:59:01Z,NA,NA,NA,NA,NA,15.31330275,67.99096233,622.5,636,15.313333573351812,67.99094537744752
2021-01-08T08:59:02Z,00:10:39,15.3133065,67.99096333,622.5,637,15.3133065,67.99096333,622.5,637,15.313337238113801,67.99094536232913
2021-01-08T08:59:03Z,NA,NA,NA,NA,NA,15.313309499999999,67.99096249666667,622.5,638,15.313340964037877,67.99094530190044
2021-01-08T08:59:04Z,NA,NA,NA,NA,NA,15.3133125,67.99096166333334,622.5,639,15.313344750510888,67.99094519871771
2021-01-08T08:59:05Z,00:10:41,15.3133155,67.99096083,622.5,640,15.3133155,67.99096083,622.5,640,15.313348595649005,67.99094505605008
2021-01-08T08:59:06Z,NA,NA,NA,NA,NA,15.31332375,67.99095783000001,622.5,641,15.313352497568404,67.99094487716665
2021-01-08T08:59:07Z,00:10:45,15.313332,67.99095483,622.5,642,15.313332,67.99095483,622.5,642,15.31335645438527,67.99094466533653
2021-01-08T08:59:08Z,NA,NA,NA,NA,NA,15.313335335000001,67.99095125,622.5,643,15.31336046421577,67.99094442382882
2021-01-08T08:59:09Z,00:10:47,15.31333867,67.99094767,622.5,644,15.31333867,67.99094767,622.5,644,15.31336452517609,67.99094415591264
2021-01-08T08:59:10Z,00:10:49,15.31335783,67.99094033,622.2,645,15.31335783,67.99094033,622.2,645,15.313368635382405,67.99094386485712
2021-01-08T08:59:11Z,NA,NA,NA,NA,NA,15.31336125,67.99094066500001,622.2,646,15.313372792950888,67.9909435539313
2021-01-08T08:59:12Z,00:10:51,15.31336467,67.990941,622.2,647,15.31336467,67.990941,622.2,647,15.313376995997729,67.99094322640437
2021-01-08T08:59:13Z,NA,NA,NA,NA,NA,15.313373335000001,67.99093975,622.2,648,15.31338124263909,67.99094288554541
2021-01-08T08:59:14Z,00:10:52,15.313382,67.9909385,622.2,649,15.313382,67.9909385,622.2,649,15.31338553071089,67.99094253455756
2021-01-08T08:59:15Z,NA,NA,NA,NA,NA,15.313390250000001,67.99093833500001,622.25,650,15.313389856927992,67.99094217638032
2021-01-08T08:59:16Z,00:10:54,15.3133985,67.99093817,622.3,651,15.3133985,67.99093817,622.3,651,15.313394217724976,67.99094181388708
2021-01-08T08:59:17Z,NA,NA,NA,NA,NA,15.31340261,67.99093922333334,622.3333333333333,652,15.313398609536435,67.99094144995135
