datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated
2021-01-06T11:53:28Z,00:04:22,15.2840735,68.01179267,625.1,262,15.2840735,68.01179267,625.1,262
2021-01-06T11:53:29Z,NA,NA,NA,NA,NA,15.284058915,68.01178767,625.1500000000001,263
2021-01-06T11:53:30Z,00:04:24,15.28404433,68.01178267,625.2,264,15.28404433,68.01178267,625.2,264
2021-01-06T11:53:31Z,NA,NA,NA,NA,NA,15.284045415000001,68.011784,625.25,265
2021-01-06T11:53:32Z,00:04:26,15.2840465,68.01178533,625.3,266,15.2840465,68.01178533,625.3,266
2021-01-06T11:53:33Z,NA,NA,NA,NA,NA,15.2840255,68.0117925,625.3,267
2021-01-06T11:53:34Z,00:04:28,15.2840045,68.01179967,625.3,268,15.2840045,68.01179967,625.3,268
2021-01-06T11:53:35Z,NA,NA,NA,NA,NA,15.283988915,68.01180017,625.3,269
2021-01-06T11:53:36Z,00:04:32,15.28397333,68.01180067,625.3,270,15.28397333,68.01180067,625.3,270
2021-01-06T11:53:37Z,NA,NA,NA,NA,NA,15.283974915,68.01180592,625.3499999999999,271
2021-01-06T11:53:38Z,00:04:34,15.2839765,68.01181117,625.4,272,15.2839765,68.01181117,625.4,272
2021-01-06T11:53:39Z,NA,NA,NA,NA,NA,15.283971165,68.01181092,625.4,273
2021-01-06T11:53:40Z,00:04:35,15.28396583,68.01181067,625.4,274,15.28396583,68.01181067,625.4,274
2021-01-06T11:53:41Z,NA,NA,NA,NA,NA,15.283968080000001,68.011807585,625.4,275
2021-01-06T11:53:42Z,00:04:37,15.28397033,68.0118045,625.4,276,15.28397033,68.0118045,625.4,276
2021-01-06T11:53:43Z,NA,NA,NA,NA,NA,15.283958415,68.01180166500001,625.4,277
2021-01-06T11:53:44Z,00:04:39,15.2839465,68.01179883,625.4,278,15.2839465,68.01179883,625.4,278
2021-01-06T11:53:45Z,NA,NA,NA,NA,NA,15.283940585,68.01179350000001,625.45,279
2021-01-06T11:53:46Z,00:04:41,15.28393467,68.01178817,625.5,280,15.28393467,68.01178817,625.5,280
2021-01-06T11:53:47Z,NA,NA,NA,NA,NA,15.283935085,68.01179408499999,625.55,281
2021-01-06T11:53:48Z,00:04:43,15.2839355,68.0118,625.6,282,15.2839355,68.0118,625.6,282
2021-01-06T11:53:49Z,NA,NA,NA,NA,NA,15.283931835,68.01179616499999,625.6500000000001,283
2021-01-06T11:53:50Z,00:04:45,15.28392817,68.01179233,625.7,284,15.28392817,68.01179233,625.7,284
2021-01-06T11:53:51Z,NA,NA,NA,NA,NA,15.28392967,68.01178991500001,625.6,285
2021-01-06T11:53:52Z,00:04:47,15.28393117,68.0117875,625.5,286,15.28393117,68.0117875,625.5,286
2021-01-06T11:53:53Z,NA,NA,NA,NA,NA,15.283916085000001,68.011781665,625.5,287
2021-01-06T11:53:54Z,00:04:49,15.283901,68.01177583,625.5,288,15.283901,68.01177583,625.5,288
2021-01-06T11:53:55Z,NA,NA,NA,NA,NA,15.28391925,68.01177383000001,625.45,289
2021-01-06T11:53:56Z,00:04:50,15.2839375,68.01177183,625.4,290,15.2839375,68.01177183,625.4,290
2021-01-06T11:53:57Z,NA,NA,NA,NA,NA,15.283937335000001,68.01177525,625.3499999999999,291
2021-01-06T11:53:58Z,00:04:52,15.28393717,68.01177867,625.3,292,15.28393717,68.01177867,625.3,292
2021-01-06T11:53:59Z,NA,NA,NA,NA,NA,15.28392925,68.011781,625.3499999999999,293
2021-01-06T11:54:00Z,00:04:54,15.28392133,68.01178333,625.4,294,15.28392133,68.01178333,625.4,294
2021-01-06T11:54:01Z,NA,NA,NA,NA,NA,15.283918329999999,68.01178708,625.3499999999999,295
2021-01-06T11:54:02Z,00:04:58,15.28391533,68.01179083,625.3,296,15.28391533,68.01179083,625.3,296
2021-01-06T11:54:03Z,NA,NA,NA,NA,NA,15.283921249999999,68.01179257999999,625.3499999999999,297
2021-01-06T11:54:04Z,NA,15.28392717,68.01179433,625.4,298,15.28392717,68.01179433,625.4,298
2021-01-06T11:54:05Z,NA,NA,NA,NA,NA,15.283928334999999,68.01179808,625.4,299
2021-01-06T11:54:06Z,00:05:01,15.2839295,68.01180183,625.4,300,15.2839295,68.01180183,625.4,300
2021-01-06T11:54:07Z,NA,NA,NA,NA,NA,15.283932835,68.01180233,625.4,301
2021-01-06T11:54:08Z,00:05:03,15.28393617,68.01180283,625.4,302,15.28393617,68.01180283,625.4,302
2021-01-06T11:54:09Z,NA,NA,NA,NA,NA,15.28396725,68.0118055,625.3499999999999,303
2021-01-06T11:54:10Z,00:05:05,15.28399833,68.01180817,625.3,304,15.28399833,68.01180817,625.3,304
2021-01-06T11:54:11Z,NA,NA,NA,NA,NA,15.28402733,68.011812585,625.3,305
2021-01-06T11:54:12Z,00:05:07,15.28405633,68.011817,625.3,306,15.28405633,68.011817,625.3,306
2021-01-06T11:54:13Z,NA,NA,NA,NA,NA,15.284067499999999,68.011815335,625.3499999999999,307
2021-01-06T11:54:14Z,00:05:09,15.28407867,68.01181367,625.4,308,15.28407867,68.01181367,625.4,308
2021-01-06T11:54:15Z,00:05:11,15.28412517,68.0117995,625.4,309,15.28412517,68.0117995,625.4,309
2021-01-06T11:54:16Z,NA,NA,NA,NA,NA,15.28412517,68.0117995,625.4666666666667,310
2021-01-06T11:54:17Z,NA,NA,NA,NA,NA,15.28412517,68.0117995,625.5333333333333,311
2021-01-06T11:54:18Z,00:05:11,15.28412517,68.0117995,625.6,312,15.28412517,68.0117995,625.6,312
2021-01-06T11:54:19Z,NA,NA,NA,NA,NA,15.284123834999999,68.011794915,625.55,313
2021-01-06T11:54:20Z,00:05:15,15.2841225,68.01179033,625.5,314,15.2841225,68.01179033,625.5,314
2021-01-06T11:54:21Z,NA,NA,NA,NA,NA,15.284115585,68.011788,625.5,315
2021-01-06T11:54:22Z,00:05:16,15.28410867,68.01178567,625.5,316,15.28410867,68.01178567,625.5,316
2021-01-06T11:54:23Z,NA,NA,NA,NA,NA,15.284103085,68.01179558499999,625.5,317
2021-01-06T11:54:24Z,00:05:18,15.2840975,68.0118055,625.5,318,15.2840975,68.0118055,625.5,318
2021-01-06T11:54:25Z,NA,NA,NA,NA,NA,15.284081,68.0118065,625.45,319
2021-01-06T11:54:26Z,00:05:20,15.2840645,68.0118075,625.4,320,15.2840645,68.0118075,625.4,320
2021-01-06T11:54:27Z,NA,NA,NA,NA,NA,15.284051835,68.01180725,625.45,321
2021-01-06T11:54:28Z,00:05:22,15.28403917,68.011807,625.5,322,15.28403917,68.011807,625.5,322
2021-01-06T11:54:29Z,NA,NA,NA,NA,NA,15.284002085000001,68.011816665,625.45,323
2021-01-06T11:54:30Z,00:05:26,15.283965,68.01182633,625.4,324,15.283965,68.01182633,625.4,324
2021-01-06T11:54:31Z,NA,NA,NA,NA,NA,15.283968415,68.01183391500001,625.4,325
2021-01-06T11:54:32Z,00:05:28,15.28397183,68.0118415,625.4,326,15.28397183,68.0118415,625.4,326
2021-01-06T11:54:33Z,NA,NA,NA,NA,NA,15.283959915,68.011841085,625.5,327
2021-01-06T11:54:34Z,00:05:29,15.283948,68.01184067,625.6,328,15.283948,68.01184067,625.6,328
2021-01-06T11:54:35Z,NA,NA,NA,NA,NA,15.283929165,68.01184333500001,625.6500000000001,329
2021-01-06T11:54:36Z,00:05:31,15.28391033,68.011846,625.7,330,15.28391033,68.011846,625.7,330
2021-01-06T11:54:37Z,NA,NA,NA,NA,NA,15.28389625,68.011845335,625.7,331
2021-01-06T11:54:38Z,00:05:33,15.28388217,68.01184467,625.7,332,15.28388217,68.01184467,625.7,332
2021-01-06T11:54:39Z,NA,NA,NA,NA,NA,15.283871835,68.0118465,625.7,333
2021-01-06T11:54:40Z,00:05:35,15.2838615,68.01184833,625.7,334,15.2838615,68.01184833,625.7,334
2021-01-06T11:54:41Z,NA,NA,NA,NA,NA,15.283858835,68.011849165,625.6,335
2021-01-06T11:54:42Z,00:05:37,15.28385617,68.01185,625.5,336,15.28385617,68.01185,625.5,336
2021-01-06T11:54:43Z,00:05:39,15.28384167,68.01185033,625.1,337,15.28384167,68.01185033,625.1,337
2021-01-06T11:54:44Z,NA,NA,NA,NA,NA,15.28383789,68.01185005333333,625,338
2021-01-06T11:54:45Z,NA,NA,NA,NA,NA,15.28383411,68.01184977666666,624.9,339
2021-01-06T11:54:46Z,00:05:41,15.28383033,68.0118495,624.8,340,15.28383033,68.0118495,624.8,340
2021-01-06T11:54:47Z,NA,NA,NA,NA,NA,15.283831500000002,68.011853335,624.8,341
2021-01-06T11:54:48Z,00:05:42,15.28383267,68.01185717,624.8,342,15.28383267,68.01185717,624.8,342
2021-01-06T11:54:49Z,NA,NA,NA,NA,NA,15.283837835,68.011859,624.95,343
2021-01-06T11:54:50Z,00:05:44,15.283843,68.01186083,625.1,344,15.283843,68.01186083,625.1,344
2021-01-06T11:54:51Z,NA,NA,NA,NA,NA,15.283847914999999,68.011863415,625.1500000000001,345
2021-01-06T11:54:52Z,00:05:46,15.28385283,68.011866,625.2,346,15.28385283,68.011866,625.2,346
2021-01-06T11:54:53Z,NA,NA,NA,NA,NA,15.28386758,68.011871335,625.25,347
2021-01-06T11:54:54Z,00:05:50,15.28388233,68.01187667,625.3,348,15.28388233,68.01187667,625.3,348
2021-01-06T11:54:55Z,00:05:52,15.283895,68.0118775,625.2,349,15.283895,68.0118775,625.2,349
2021-01-06T11:54:56Z,NA,NA,NA,NA,NA,15.28389839,68.011879,625.1333333333333,350
2021-01-06T11:54:57Z,NA,NA,NA,NA,NA,15.28390178,68.0118805,625.0666666666667,351
2021-01-06T11:54:58Z,00:05:54,15.28390517,68.011882,625,352,15.28390517,68.011882,625,352
2021-01-06T11:54:59Z,NA,NA,NA,NA,NA,15.283911585,68.01188408499999,624.95,353
2021-01-06T11:55:00Z,00:05:55,15.283918,68.01188617,624.9,354,15.283918,68.01188617,624.9,354
2021-01-06T11:55:01Z,NA,NA,NA,NA,NA,15.283923914999999,68.0118885,624.9,355
2021-01-06T11:55:02Z,00:05:57,15.28392983,68.01189083,624.9,356,15.28392983,68.01189083,624.9,356
2021-01-06T11:55:03Z,NA,NA,NA,NA,NA,15.28393158,68.01189049999999,625,357
2021-01-06T11:55:04Z,00:05:59,15.28393333,68.01189017,625.1,358,15.28393333,68.01189017,625.1,358
2021-01-06T11:55:05Z,NA,NA,NA,NA,NA,15.283933415,68.011891835,625.1500000000001,359
2021-01-06T11:55:06Z,00:06:01,15.2839335,68.0118935,625.2,360,15.2839335,68.0118935,625.2,360
2021-01-06T11:55:07Z,00:06:03,15.2839385,68.01189417,625.3,361,15.2839385,68.01189417,625.3,361
2021-01-06T11:55:08Z,NA,NA,NA,NA,NA,15.283939833333333,68.01189583666667,625.3333333333333,362
2021-01-06T11:55:09Z,NA,NA,NA,NA,NA,15.283941166666667,68.01189750333334,625.3666666666667,363
2021-01-06T11:55:10Z,00:06:05,15.2839425,68.01189917,625.4,364,15.2839425,68.01189917,625.4,364
2021-01-06T11:55:11Z,NA,NA,NA,NA,NA,15.2839445,68.01190167,625.3499999999999,365
2021-01-06T11:55:12Z,00:06:07,15.2839465,68.01190417,625.3,366,15.2839465,68.01190417,625.3,366
2021-01-06T11:55:13Z,NA,NA,NA,NA,NA,15.2839475,68.011905585,625.3499999999999,367
2021-01-06T11:55:14Z,00:06:08,15.2839485,68.011907,625.4,368,15.2839485,68.011907,625.4,368
2021-01-06T11:55:15Z,NA,NA,NA,NA,NA,15.283951415,68.011907,625.3,369
2021-01-06T11:55:16Z,00:06:10,15.28395433,68.011907,625.2,370,15.28395433,68.011907,625.2,370
2021-01-06T11:55:17Z,NA,NA,NA,NA,NA,15.28394883,68.011902665,625.2,371
2021-01-06T11:55:18Z,00:06:12,15.28394333,68.01189833,625.2,372,15.28394333,68.01189833,625.2,372
2021-01-06T11:55:19Z,NA,NA,NA,NA,NA,15.283958665,68.01189733,625.2,373
2021-01-06T11:55:20Z,00:06:16,15.283974,68.01189633,625.2,374,15.283974,68.01189633,625.2,374
2021-01-06T11:55:21Z,NA,NA,NA,NA,NA,15.283980165,68.01189625,625.2,375
2021-01-06T11:55:22Z,00:06:18,15.28398633,68.01189617,625.2,376,15.28398633,68.01189617,625.2,376
2021-01-06T11:55:23Z,00:06:20,15.28400267,68.011898,625.3,377,15.28400267,68.011898,625.3,377
2021-01-06T11:55:24Z,NA,NA,NA,NA,NA,15.28400817,68.01189916666667,625.3,378
2021-01-06T11:55:25Z,NA,NA,NA,NA,NA,15.28401367,68.01190033333333,625.3,379
2021-01-06T11:55:26Z,00:06:21,15.28401917,68.0119015,625.3,380,15.28401917,68.0119015,625.3,380
2021-01-06T11:55:27Z,NA,NA,NA,NA,NA,15.28402792,68.011903585,625.3,381
2021-01-06T11:55:28Z,00:06:23,15.28403667,68.01190567,625.3,382,15.28403667,68.01190567,625.3,382
2021-01-06T11:55:29Z,NA,NA,NA,NA,NA,15.284044170000001,68.01190983500001,625.3499999999999,383
2021-01-06T11:55:30Z,00:06:25,15.28405167,68.011914,625.4,384,15.28405167,68.011914,625.4,384
2021-01-06T11:55:31Z,NA,NA,NA,NA,NA,15.28405442,68.011916665,625.4,385
2021-01-06T11:55:32Z,00:06:27,15.28405717,68.01191933,625.4,386,15.28405717,68.01191933,625.4,386
2021-01-06T11:55:33Z,NA,NA,NA,NA,NA,15.28405742,68.01192325,625.45,387
2021-01-06T11:55:34Z,00:06:29,15.28405767,68.01192717,625.5,388,15.28405767,68.01192717,625.5,388
2021-01-06T11:55:35Z,00:06:31,15.28405,68.0119325,625.5,389,15.28405,68.0119325,625.5,389
2021-01-06T11:55:36Z,NA,NA,NA,NA,NA,15.284046833333333,68.01193494333333,625.4666666666667,390
2021-01-06T11:55:37Z,NA,NA,NA,NA,NA,15.284043666666667,68.01193738666667,625.4333333333333,391
2021-01-06T11:55:38Z,00:06:33,15.2840405,68.01193983,625.4,392,15.2840405,68.01193983,625.4,392
2021-01-06T11:55:39Z,NA,NA,NA,NA,NA,15.284041,68.011942415,625.4,393
2021-01-06T11:55:40Z,00:06:34,15.2840415,68.011945,625.4,394,15.2840415,68.011945,625.4,394
2021-01-06T11:55:41Z,NA,NA,NA,NA,NA,15.2840415,68.01194766500001,625.3499999999999,395
2021-01-06T11:55:42Z,00:06:36,15.2840415,68.01195033,625.3,396,15.2840415,68.01195033,625.3,396
2021-01-06T11:55:43Z,NA,NA,NA,NA,NA,15.28403375,68.01194833,625.25,397
2021-01-06T11:55:44Z,00:06:38,15.284026,68.01194633,625.2,398,15.284026,68.01194633,625.2,398
2021-01-06T11:55:45Z,NA,NA,NA,NA,NA,15.284040415,68.01195057999999,625.25,399
2021-01-06T11:55:46Z,00:06:42,15.28405483,68.01195483,625.3,400,15.28405483,68.01195483,625.3,400
2021-01-06T11:55:47Z,NA,NA,NA,NA,NA,15.28405275,68.01195725,625.3,401
2021-01-06T11:55:48Z,00:06:44,15.28405067,68.01195967,625.3,402,15.28405067,68.01195967,625.3,402
2021-01-06T11:55:49Z,NA,NA,NA,NA,NA,15.284048335,68.01196233499999,625.3499999999999,403
2021-01-06T11:55:50Z,00:06:46,15.284046,68.011965,625.4,404,15.284046,68.011965,625.4,404
2021-01-06T11:55:51Z,NA,NA,NA,NA,NA,15.284040415,68.011967415,625.4,405
2021-01-06T11:55:52Z,00:06:47,15.28403483,68.01196983,625.4,406,15.28403483,68.01196983,625.4,406
2021-01-06T11:55:53Z,NA,NA,NA,NA,NA,15.284030665,68.0119725,625.4,407
2021-01-06T11:55:54Z,00:06:49,15.2840265,68.01197517,625.4,408,15.2840265,68.01197517,625.4,408
2021-01-06T11:55:55Z,NA,NA,NA,NA,NA,15.28402425,68.01197717,625.45,409
2021-01-06T11:55:56Z,00:06:51,15.284022,68.01197917,625.5,410,15.284022,68.01197917,625.5,410
2021-01-06T11:55:57Z,NA,NA,NA,NA,NA,15.284015499999999,68.011981335,625.55,411
2021-01-06T11:55:58Z,00:06:53,15.284009,68.0119835,625.6,412,15.284009,68.0119835,625.6,412
2021-01-06T11:55:59Z,NA,NA,NA,NA,NA,15.284002000000001,68.01198500000001,625.6500000000001,413
2021-01-06T11:56:00Z,00:06:55,15.283995000000001,68.0119865,625.7,414,15.283995000000001,68.0119865,625.7,414
2021-01-06T11:56:01Z,NA,NA,NA,NA,NA,15.283988665,68.011987,625.6500000000001,415
2021-01-06T11:56:02Z,00:06:57,15.28398233,68.0119875,625.6,416,15.28398233,68.0119875,625.6,416
2021-01-06T11:56:03Z,NA,NA,NA,NA,NA,15.283975915,68.0119885,625.5,417
2021-01-06T11:56:04Z,00:06:58,15.2839695,68.0119895,625.4,418,15.2839695,68.0119895,625.4,418
2021-01-06T11:56:05Z,NA,NA,NA,NA,NA,15.283963584999999,68.011991165,625.3499999999999,419
2021-01-06T11:56:06Z,00:07:00,15.28395767,68.01199283,625.3,420,15.28395767,68.01199283,625.3,420
2021-01-06T11:56:07Z,NA,NA,NA,NA,NA,15.283945585,68.011994,625.2,421
2021-01-06T11:56:08Z,00:07:02,15.2839335,68.01199517,625.1,422,15.2839335,68.01199517,625.1,422
2021-01-06T11:56:09Z,NA,NA,NA,NA,NA,15.283937,68.012002835,625.1,423
2021-01-06T11:56:10Z,00:07:04,15.2839405,68.0120105,625.1,424,15.2839405,68.0120105,625.1,424
2021-01-06T11:56:11Z,NA,NA,NA,NA,NA,15.283932335,68.012007915,625.1,425
2021-01-06T11:56:12Z,00:07:08,15.28392417,68.01200533,625.1,426,15.28392417,68.01200533,625.1,426
2021-01-06T11:56:13Z,NA,NA,NA,NA,NA,15.28392567,68.01201158,625.1,427
2021-01-06T11:56:14Z,00:07:10,15.28392717,68.01201783,625.1,428,15.28392717,68.01201783,625.1,428
2021-01-06T11:56:15Z,NA,NA,NA,NA,NA,15.283941585000001,68.012021,625.1,429
2021-01-06T11:56:16Z,00:07:11,15.283956,68.01202417,625.1,430,15.283956,68.01202417,625.1,430
2021-01-06T11:56:17Z,NA,NA,NA,NA,NA,15.283967835,68.012032585,625.1500000000001,431
2021-01-06T11:56:18Z,00:07:13,15.28397967,68.012041,625.2,432,15.28397967,68.012041,625.2,432
2021-01-06T11:56:19Z,NA,NA,NA,NA,NA,15.28397642,68.012038335,625.3,433
2021-01-06T11:56:20Z,00:07:15,15.28397317,68.01203567,625.4,434,15.28397317,68.01203567,625.4,434
2021-01-06T11:56:21Z,NA,NA,NA,NA,NA,15.283972169999998,68.01204842,625.4,435
2021-01-06T11:56:22Z,00:07:17,15.28397117,68.01206117,625.4,436,15.28397117,68.01206117,625.4,436
2021-01-06T11:56:23Z,NA,NA,NA,NA,NA,15.28395217,68.012067585,625.4,437
2021-01-06T11:56:24Z,00:07:19,15.28393317,68.012074,625.4,438,15.28393317,68.012074,625.4,438
2021-01-06T11:56:25Z,NA,NA,NA,NA,NA,15.2839515,68.01207633499999,625.55,439
2021-01-06T11:56:26Z,00:07:21,15.28396983,68.01207867,625.7,440,15.28396983,68.01207867,625.7,440
2021-01-06T11:56:27Z,NA,NA,NA,NA,NA,15.28395983,68.01207725,625.6,441
2021-01-06T11:56:28Z,00:07:23,15.28394983,68.01207583,625.5,442,15.28394983,68.01207583,625.5,442
2021-01-06T11:56:29Z,NA,NA,NA,NA,NA,15.28394733,68.01208008,625.45,443
2021-01-06T11:56:30Z,00:07:24,15.28394483,68.01208433,625.4,444,15.28394483,68.01208433,625.4,444
2021-01-06T11:56:31Z,NA,NA,NA,NA,NA,15.283932915,68.01208283,625.4,445
2021-01-06T11:56:32Z,00:07:26,15.283921,68.01208133,625.4,446,15.283921,68.01208133,625.4,446
2021-01-06T11:56:33Z,NA,NA,NA,NA,NA,15.283909914999999,68.01208108,625.4,447
2021-01-06T11:56:34Z,00:07:28,15.28389883,68.01208083,625.4,448,15.28389883,68.01208083,625.4,448
2021-01-06T11:56:35Z,NA,NA,NA,NA,NA,15.283844250000001,68.01207833000001,625.4,449
2021-01-06T11:56:36Z,00:07:32,15.28378967,68.01207583,625.4,450,15.28378967,68.01207583,625.4,450
2021-01-06T11:56:37Z,NA,NA,NA,NA,NA,15.28378575,68.012073665,625.4,451
2021-01-06T11:56:38Z,00:07:34,15.28378183,68.0120715,625.4,452,15.28378183,68.0120715,625.4,452
2021-01-06T11:56:39Z,NA,NA,NA,NA,NA,15.283778080000001,68.01207091500001,625.4,453
2021-01-06T11:56:40Z,00:07:36,15.28377433,68.01207033,625.4,454,15.28377433,68.01207033,625.4,454
2021-01-06T11:56:41Z,NA,NA,NA,NA,NA,15.28377033,68.012067665,625.3,455
2021-01-06T11:56:42Z,00:07:37,15.28376633,68.012065,625.2,456,15.28376633,68.012065,625.2,456
2021-01-06T11:56:43Z,NA,NA,NA,NA,NA,15.28376633,68.012063165,625.25,457
2021-01-06T11:56:44Z,00:07:39,15.28376633,68.01206133,625.3,458,15.28376633,68.01206133,625.3,458
2021-01-06T11:56:45Z,NA,NA,NA,NA,NA,15.283767749999999,68.01205908,625.3,459
2021-01-06T11:56:46Z,00:07:41,15.28376917,68.01205683,625.3,460,15.28376917,68.01205683,625.3,460
2021-01-06T11:56:47Z,NA,NA,NA,NA,NA,15.283769,68.01205433000001,625.2,461
2021-01-06T11:56:48Z,00:07:43,15.28376883,68.01205183,625.1,462,15.28376883,68.01205183,625.1,462
2021-01-06T11:56:49Z,NA,NA,NA,NA,NA,15.28376883,68.01205183,625.2,463
2021-01-06T11:56:50Z,00:07:43,15.28376883,68.01205183,625.3,464,15.28376883,68.01205183,625.3,464
2021-01-06T11:56:51Z,NA,NA,NA,NA,NA,15.28376558,68.01204891500001,625.3,465
2021-01-06T11:56:52Z,00:07:48,15.28376233,68.012046,625.3,466,15.28376233,68.012046,625.3,466
2021-01-06T11:56:53Z,NA,NA,NA,NA,NA,15.283763915,68.012045915,625.3499999999999,467
2021-01-06T11:56:54Z,00:07:50,15.2837655,68.01204583,625.4,468,15.2837655,68.01204583,625.4,468
2021-01-06T11:56:55Z,NA,NA,NA,NA,NA,15.283767585,68.012046415,625.55,469
2021-01-06T11:56:56Z,00:07:52,15.28376967,68.012047,625.7,470,15.28376967,68.012047,625.7,470
2021-01-06T11:56:57Z,NA,NA,NA,NA,NA,15.28376692,68.01204775,625.7,471
2021-01-06T11:56:58Z,00:07:53,15.28376417,68.0120485,625.7,472,15.28376417,68.0120485,625.7,472
2021-01-06T11:56:59Z,NA,NA,NA,NA,NA,15.283766499999999,68.012050335,625.6500000000001,473
2021-01-06T11:57:00Z,00:07:55,15.28376883,68.01205217,625.6,474,15.28376883,68.01205217,625.6,474
2021-01-06T11:57:01Z,NA,NA,NA,NA,NA,15.28377008,68.01205283499999,625.6,475
2021-01-06T11:57:02Z,00:07:57,15.28377133,68.0120535,625.6,476,15.28377133,68.0120535,625.6,476
2021-01-06T11:57:03Z,NA,NA,NA,NA,NA,15.28377208,68.012055085,625.5,477
2021-01-06T11:57:04Z,00:07:59,15.28377283,68.01205667,625.4,478,15.28377283,68.01205667,625.4,478
2021-01-06T11:57:05Z,NA,NA,NA,NA,NA,15.2837745,68.0120565,625.3,479
2021-01-06T11:57:06Z,00:08:01,15.28377617,68.01205633,625.2,480,15.28377617,68.01205633,625.2,480
2021-01-06T11:57:07Z,NA,NA,NA,NA,NA,15.283781,68.012057,625.1500000000001,481
2021-01-06T11:57:08Z,00:08:03,15.28378583,68.01205767,625.1,482,15.28378583,68.01205767,625.1,482
2021-01-06T11:57:09Z,NA,NA,NA,NA,NA,15.283788914999999,68.01205917,625.1,483
2021-01-06T11:57:10Z,00:08:05,15.283792,68.01206067,625.1,484,15.283792,68.01206067,625.1,484
2021-01-06T11:57:11Z,NA,NA,NA,NA,NA,15.283794335,68.012062085,625.1500000000001,485
2021-01-06T11:57:12Z,00:08:06,15.28379667,68.0120635,625.2,486,15.28379667,68.0120635,625.2,486
2021-01-06T11:57:13Z,NA,NA,NA,NA,NA,15.28380275,68.01206525,625.1500000000001,487
2021-01-06T11:57:14Z,00:08:08,15.28380883,68.012067,625.1,488,15.28380883,68.012067,625.1,488
2021-01-06T11:57:15Z,NA,NA,NA,NA,NA,15.283810665,68.0120705,625.2,489
2021-01-06T11:57:16Z,00:08:10,15.2838125,68.012074,625.3,490,15.2838125,68.012074,625.3,490
2021-01-06T11:57:17Z,NA,NA,NA,NA,NA,15.283813665,68.0120805,625.25,491
2021-01-06T11:57:18Z,00:08:14,15.28381483,68.012087,625.2,492,15.28381483,68.012087,625.2,492
2021-01-06T11:57:19Z,NA,NA,NA,NA,NA,15.283819415,68.01208916499999,625.1500000000001,493
2021-01-06T11:57:20Z,00:08:16,15.283824,68.01209133,625.1,494,15.283824,68.01209133,625.1,494
2021-01-06T11:57:21Z,NA,NA,NA,NA,NA,15.2838235,68.012094,625.1,495
2021-01-06T11:57:22Z,00:08:18,15.283823,68.01209667,625.1,496,15.283823,68.01209667,625.1,496
2021-01-06T11:57:23Z,NA,NA,NA,NA,NA,15.283822165,68.01209792,625.05,497
2021-01-06T11:57:24Z,00:08:19,15.28382133,68.01209917,625,498,15.28382133,68.01209917,625,498
2021-01-06T11:57:25Z,NA,NA,NA,NA,NA,15.283821665000001,68.01210042,624.85,499
2021-01-06T11:57:26Z,00:08:21,15.283822,68.01210167,624.7,500,15.283822,68.01210167,624.7,500
2021-01-06T11:57:27Z,NA,NA,NA,NA,NA,15.283820915,68.01210292,624.7,501
2021-01-06T11:57:28Z,00:08:23,15.28381983,68.01210417,624.7,502,15.28381983,68.01210417,624.7,502
2021-01-06T11:57:29Z,NA,NA,NA,NA,NA,15.283821249999999,68.01210549999999,624.75,503
2021-01-06T11:57:30Z,00:08:25,15.28382267,68.01210683,624.8,504,15.28382267,68.01210683,624.8,504
2021-01-06T11:57:31Z,00:08:27,15.28382333,68.01211,624.9,505,15.28382333,68.01211,624.9,505
2021-01-06T11:57:32Z,NA,NA,NA,NA,NA,15.28382261,68.01210989,624.9333333333333,506
2021-01-06T11:57:33Z,NA,NA,NA,NA,NA,15.28382189,68.01210978,624.9666666666667,507
2021-01-06T11:57:34Z,00:08:29,15.28382117,68.01210967,625,508,15.28382117,68.01210967,625,508
2021-01-06T11:57:35Z,NA,NA,NA,NA,NA,15.283822,68.01211092,625.05,509
2021-01-06T11:57:36Z,00:08:30,15.28382283,68.01211217,625.1,510,15.28382283,68.01211217,625.1,510
2021-01-06T11:57:37Z,NA,NA,NA,NA,NA,15.283821164999999,68.01211466999999,625.1500000000001,511
2021-01-06T11:57:38Z,00:08:32,15.2838195,68.01211717,625.2,512,15.2838195,68.01211717,625.2,512
2021-01-06T11:57:39Z,NA,NA,NA,NA,NA,15.283819000000001,68.01211842000001,625.1500000000001,513
2021-01-06T11:57:40Z,00:08:34,15.2838185,68.01211967,625.1,514,15.2838185,68.01211967,625.1,514
2021-01-06T11:57:41Z,NA,NA,NA,NA,NA,15.283815085,68.01212317,625.25,515
2021-01-06T11:57:42Z,00:08:36,15.28381167,68.01212667,625.4,516,15.28381167,68.01212667,625.4,516
2021-01-06T11:57:43Z,NA,NA,NA,NA,NA,15.28381167,68.01212667,625.3,517
2021-01-06T11:57:44Z,00:08:36,15.28381167,68.01212667,625.2,518,15.28381167,68.01212667,625.2,518
2021-01-06T11:57:45Z,NA,NA,NA,NA,NA,15.283794835,68.01212917000001,625.2,519
2021-01-06T11:57:46Z,00:08:41,15.283778,68.01213167,625.2,520,15.283778,68.01213167,625.2,520
2021-01-06T11:57:47Z,NA,NA,NA,NA,NA,15.283786915,68.01213616999999,625.3,521
2021-01-06T11:57:48Z,00:08:43,15.28379583,68.01214067,625.4,522,15.28379583,68.01214067,625.4,522
2021-01-06T11:57:49Z,NA,NA,NA,NA,NA,15.283798664999999,68.012144,625.3,523
