datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed
2022-03-01T10:49:11Z,NA,NA,NA,NA,NA,15.279257415,68.0292185,342,121,15.27927815813846,68.02921247935403
2022-03-01T10:49:12Z,00:02:01,15.2792845,68.0292085,343.7,122,15.2792845,68.0292085,343.7,122,15.279278245615673,68.0292118313553
2022-03-01T10:49:13Z,NA,NA,NA,NA,NA,15.27929125,68.02920950000001,343.7,123,15.279278327347544,68.02921119469359
2022-03-01T10:49:14Z,00:02:03,15.279298,68.0292105,343.7,124,15.279298,68.0292105,343.7,124,15.27927840080798,68.02921056980962
2022-03-01T10:49:15Z,NA,NA,NA,NA,NA,15.2793135,68.0292115,341.85,125,15.27927846347089,68.02920995714413
2022-03-01T10:49:16Z,00:02:05,15.279329,68.0292125,340,126,15.279329,68.0292125,340,126,15.279278512810167,68.02920935713787
2022-03-01T10:49:17Z,NA,NA,NA,NA,NA,15.279379250000002,68.029207335,342.5,127,15.279278546393451,68.02920877023054
2022-03-01T10:49:18Z,00:02:09,15.279429500000001,68.02920217,345,128,15.279429500000001,68.02920217,345,128,15.279278562163272,68.02920819685785
2022-03-01T10:49:19Z,NA,NA,NA,NA,NA,15.279431665,68.02919817,342.75,129,15.279278558155898,68.02920763745442
2022-03-01T10:49:20Z,00:02:10,15.27943383,68.02919417,340.5,130,15.27943383,68.02919417,340.5,130,15.279278532407591,68.02920709245493
2022-03-01T10:49:21Z,NA,NA,NA,NA,NA,15.279436165,68.02918842,340.65,131,15.27927848295461,68.02920656229404
2022-03-01T10:49:22Z,00:02:12,15.2794385,68.02918267,340.8,132,15.2794385,68.02918267,340.8,132,15.279278407833221,68.02920604740638
2022-03-01T10:49:23Z,NA,NA,NA,NA,NA,15.279436335,68.029185585,341.35,133,15.279278305079691,68.02920554822666
2022-03-01T10:49:24Z,00:02:14,15.27943417,68.0291885,341.9,134,15.27943417,68.0291885,341.9,134,15.279278172910837,68.0292050651664
2022-03-01T10:49:25Z,NA,NA,NA,NA,NA,15.27942667,68.02918275,340.75,135,15.279278010265726,68.02920459854471
2022-03-01T10:49:26Z,00:02:16,15.27941917,68.029177,339.6,136,15.27941917,68.029177,339.6,136,15.279277816263981,68.0292041486576
2022-03-01T10:49:27Z,NA,NA,NA,NA,NA,15.279400335,68.029172165,340.35,137,15.279277590025226,68.02920371580107
2022-03-01T10:49:28Z,00:02:18,15.2793815,68.02916733,341.1,138,15.2793815,68.02916733,341.1,138,15.279277330669082,68.02920330027115
2022-03-01T10:49:29Z,NA,NA,NA,NA,NA,15.279384,68.02916558000001,341.1,139,15.279277037315174,68.02920290236379
2022-03-01T10:49:30Z,00:02:20,15.2793865,68.02916383,341.1,140,15.2793865,68.02916383,341.1,140,15.279276709083126,68.02920252237504
2022-03-01T10:49:31Z,NA,NA,NA,NA,NA,15.279383334999999,68.029164665,341.1,141,15.279276345218511,68.02920216055776
2022-03-01T10:49:32Z,00:02:22,15.27938017,68.0291655,341.1,142,15.27938017,68.0291655,341.1,142,15.279275945470735,68.02920181699204
2022-03-01T10:49:33Z,NA,NA,NA,NA,NA,15.27937717,68.029166335,341.20000000000005,143,15.27927550971515,68.02920149171499
2022-03-01T10:49:34Z,00:02:23,15.27937417,68.02916717,341.3,144,15.27937417,68.02916717,341.3,144,15.279275037827112,68.02920118476354
2022-03-01T10:49:35Z,NA,NA,NA,NA,NA,15.27937292,68.029168335,341.65,145,15.279274529681974,68.02920089617477
