datetime,videotime,lon,lat,depth,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed
2022-03-01T11:00:16Z,00:13:07,15.279837,68.02925433,321.5,15.279837,68.02925433,321.5,787,15.279851951328252,68.02926293123045
2022-03-01T11:00:18Z,00:13:09,15.27981383,68.0292845,318.6,15.27981383,68.0292845,318.6,789,15.27986143190373,68.02926728452482
2022-03-01T11:00:20Z,00:13:10,15.27988733,68.02928667,322.2,15.27988733,68.02928667,322.2,790,15.279870254423813,68.02926978800186
2022-03-01T11:00:22Z,00:13:12,15.27992117,68.0292815,321.1,15.27992117,68.0292815,321.1,792,15.27987848428707,68.02927059467932
2022-03-01T11:00:24Z,00:13:14,15.27990833,68.02926567,320.5,15.27990833,68.02926567,320.5,794,15.279886284655706,68.0292700243699
2022-03-01T11:00:26Z,00:13:16,15.27991683,68.02926617,319.9,15.27991683,68.02926617,319.9,796,15.279893818691916,68.02926839688631
2022-03-01T11:00:28Z,00:13:18,15.27987767,68.02925633,320.7,15.27987767,68.02925633,320.7,798,15.279901249557897,68.02926603204132
2022-03-01T11:00:30Z,00:13:20,15.27987517,68.02925517,320.9,15.27987517,68.02925517,320.9,800,15.279908732874222,68.02926320104245
2022-03-01T11:00:32Z,00:13:22,15.27989483,68.0292695,321.1,15.27989483,68.0292695,321.1,802,15.279916394094936,68.02925998067646
2022-03-01T11:00:34Z,00:13:23,15.27993633,68.02925267,319.7,15.27993633,68.02925267,319.7,803,15.27992435113247,68.02925639912486
2022-03-01T11:00:36Z,00:13:25,15.279924,68.02926,319.6,15.279924,68.02926,319.6,805,15.279932721899238,68.02925248456923
2022-03-01T11:00:38Z,00:13:27,15.279926,68.02924567,318.7,15.279926,68.02924567,318.7,807,15.279941506916334,68.02924832952793
2022-03-01T11:00:40Z,00:13:31,15.2799695,68.02925233,320.6,15.2799695,68.02925233,320.6,811,15.279950237139543,68.02924428386683
2022-03-01T11:00:42Z,00:13:33,15.2799815,68.029246,318.6,15.2799815,68.029246,318.6,813,15.27995832613332,68.02924076178849
2022-03-01T11:00:44Z,00:13:35,15.2799765,68.0292305,320.2,15.2799765,68.0292305,320.2,815,15.279965187462118,68.02923817749561
2022-03-01T11:00:46Z,00:13:36,15.279959,68.02922267,319.7,15.279959,68.02922267,319.7,816,15.27997029735472,68.02923685604087
2022-03-01T11:00:48Z,00:13:38,15.27996067,68.029226,320.8,15.27996067,68.029226,320.8,818,15.279973382697177,68.02923676587676
2022-03-01T11:00:50Z,00:13:40,15.27997133,68.02923867,320.1,15.27997133,68.02923867,320.1,820,15.27997423303988,68.02923778630593
2022-03-01T11:00:52Z,00:13:42,15.27995483,68.02924167,318.9,15.27995483,68.02924167,318.9,822,15.27997263793321,68.0292397966309
2022-03-01T11:00:54Z,00:13:44,15.28000167,68.0292375,318.7,15.28000167,68.0292375,318.7,824,15.279968541727747,68.02924263368318
2022-03-01T11:00:56Z,00:13:46,15.27998417,68.0292425,319,15.27998417,68.0292425,319,826,15.279962507974883,68.0292459644098
2022-03-01T11:00:58Z,00:13:48,15.27997467,68.0292655,321.3,15.27997467,68.0292655,321.3,828,15.279955255026188,68.02924941328678
2022-03-01T11:01:00Z,00:13:49,15.27996883,68.0292605,319.1,15.27996883,68.0292605,319.1,829,15.279947501233268,68.02925260479005
2022-03-01T11:01:02Z,00:13:51,15.279933,68.02925217,320.4,15.279933,68.02925217,320.4,831,15.279939964947696,68.02925516339559
2022-03-01T11:01:04Z,00:13:53,15.27990183,68.02925283,320.7,15.27990183,68.02925283,320.7,833,15.279933412128868,68.02925683560376
2022-03-01T11:01:06Z,00:13:57,15.27990883,68.02925617,320,15.27990883,68.02925617,320,837,15.279928799167394,68.02925785601242
2022-03-01T11:01:08Z,00:13:59,15.27989783,68.02928817,320.9,15.27989783,68.02928817,320.9,839,15.279927130061706,68.02925858124384
2022-03-01T11:01:10Z,00:14:01,15.27992083,68.02925733,318.8,15.27992083,68.02925733,318.8,841,15.279929408810228,68.02925936792026
2022-03-01T11:01:12Z,00:14:02,15.27992983,68.02924383,317.7,15.27992983,68.02924383,317.7,842,15.279936184499233,68.02926050167349
2022-03-01T11:01:14Z,00:14:04,15.27994517,68.029247,318.2,15.27994517,68.029247,318.2,844,15.27994618656641,68.02926198417354
2022-03-01T11:01:16Z,00:14:06,15.2799525,68.02925283,316.7,15.2799525,68.02925283,316.7,846,15.27995768953729,68.02926374610006
2022-03-01T11:01:18Z,00:14:08,15.279957,68.02925967,318.7,15.279957,68.02925967,318.7,848,15.279968967937426,68.02926571813254
2022-03-01T11:01:20Z,00:14:10,15.27996633,68.0292805,318,15.27996633,68.0292805,318,850,15.279978560563103,68.02926781416024
2022-03-01T11:01:22Z,00:14:12,15.2800555,68.0292815,318.5,15.2800555,68.0292815,318.5,852,15.279986063293649,68.02926988091076
2022-03-01T11:01:24Z,00:14:14,15.28002183,68.02927933,318,15.28002183,68.02927933,318,854,15.279991336279132,68.02927174832138
2022-03-01T11:01:26Z,00:14:15,15.28000583,68.02927417,316.9,15.28000583,68.02927417,316.9,855,15.279994239669623,68.02927324632935
2022-03-01T11:01:28Z,00:14:17,15.27998983,68.02927433,319.7,15.27998983,68.02927433,319.7,857,15.27999463361521,68.02927420487191
2022-03-01T11:01:30Z,00:14:19,15.2799765,68.02927183,318.3,15.2799765,68.02927183,318.3,859,15.279992566580125,68.02927450828503
2022-03-01T11:01:32Z,00:14:23,15.27997067,68.02926883,317.6,15.27997067,68.02926883,317.6,863,15.279988840285261,68.02927425849944
2022-03-01T11:01:34Z,00:14:25,15.27997483,68.0292695,318.4,15.27997483,68.0292695,318.4,865,15.27998444476567,68.02927361184476
2022-03-01T11:01:36Z,00:14:27,15.27997817,68.0292715,317.1,15.27997817,68.0292715,317.1,867,15.27998037005641,68.02927272465043
2022-03-01T11:01:38Z,00:14:28,15.27996533,68.02926167,319,15.27996533,68.02926167,319,868,15.27997726993547,68.02927170340857
2022-03-01T11:01:40Z,00:14:30,15.279966,68.02928267,317.7,15.279966,68.02928267,317.7,870,15.279974453152581,68.02927045526198
2022-03-01T11:01:42Z,00:14:32,15.27999317,68.02927983,315.9,15.27999317,68.02927983,315.9,872,15.27997089220041,68.029268837516085
2022-03-01T11:01:44Z,00:14:34,15.27998233,68.02927817,316.5,15.27998233,68.02927817,316.5,874,15.279965559571629,68.02926670747627
2022-03-01T11:01:46Z,00:14:36,15.280023,68.02926783,315.7,15.280023,68.02926783,315.7,876,15.279958071605346,68.0292640062996
2022-03-01T11:01:48Z,00:14:38,15.2799865,68.02923967,316.9,15.2799865,68.02923967,316.9,878,15.27995062002649,68.02926101054979
2022-03-01T11:01:50Z,00:14:39,15.279915,68.0292535,317.4,15.279915,68.0292535,317.4,879,15.279946040406417,68.0292580806422
2022-03-01T11:01:52Z,00:14:41,15.27986333,68.029252,315.9,15.27986333,68.029252,315.9,881,15.279947168316498,68.02925557699213
2022-03-01T11:01:54Z,00:14:43,15.27993183,68.02925,318.5,15.27993183,68.02925,318.5,883,15.279956017779009,68.0292537576853
2022-03-01T11:01:56Z,00:14:47,15.27994983,68.02925583,316.9,15.27994983,68.02925583,316.9,887,15.279971316619871,68.02925247148862
2022-03-01T11:01:58Z,00:14:47,15.27994983,68.02925583,316,15.27994983,68.02925583,316,887,15.279990971115929,68.02925146483932
2022-03-01T11:02:00Z,00:14:51,15.27995267,68.02925617,316.3,15.27995267,68.02925617,316.3,891,15.280012887544007,68.02925048417461
2022-03-01T11:02:02Z,00:14:52,15.2800135,68.02923767,318.4,15.2800135,68.02923767,318.4,892,15.280034972180946,68.02924927593175
2022-03-01T11:02:04Z,00:14:54,15.2801235,68.0292395,316,15.2801235,68.0292395,316,894,15.280055120458345,68.02924763572861
2022-03-01T11:02:06Z,00:14:56,15.28018083,68.02927183,319.6,15.28018083,68.02927183,319.6,896,15.280071184426877,68.02924555590558
2022-03-01T11:02:08Z,00:14:58,15.28012583,68.029247,317.1,15.28012583,68.029247,317.1,898,15.280081005291983,68.02924307798375
2022-03-01T11:02:10Z,NA,15.28010967,68.02923583,316.5,15.28010967,68.02923583,316.5,900,15.280082424259106,68.02924024348417
2022-03-01T11:02:12Z,00:15:02,15.28007617,68.02923583,319.2,15.28007617,68.02923583,319.2,902,15.280074207613644,68.02923713428189
2022-03-01T11:02:14Z,00:15:04,15.280066,68.02922983,318.6,15.280066,68.02922983,318.6,904,15.280058821960829,68.02923399366784
2022-03-01T11:02:16Z,00:15:05,15.28002817,68.0292295,318.7,15.28002817,68.0292295,318.7,905,15.280039658985865,68.02923110528708
2022-03-01T11:02:18Z,00:15:07,15.279992,68.02922917,319.3,15.279992,68.02922917,319.3,907,15.280020110373934,68.02922875278449
2022-03-01T11:02:20Z,00:15:09,15.27997233,68.02922633,316.1,15.27997233,68.02922633,316.1,909,15.280003011551393,68.02922715260014
2022-03-01T11:02:22Z,00:15:13,15.280001,68.02923167,316,15.280001,68.02923167,316,913,15.279988972909198,68.02922625235414
2022-03-01T11:02:24Z,00:15:15,15.27992667,68.02921167,315.9,15.27992667,68.02921167,315.9,915,15.279978048579464,68.02922593246174
2022-03-01T11:02:26Z,00:15:17,15.27994717,68.02921133,316.6,15.27994717,68.02921133,316.6,917,15.279970292694296,68.02922607333802
2022-03-01T11:02:28Z,00:15:18,15.279973,68.02924,317.9,15.279973,68.02924,317.9,918,15.279965759385806,68.02922655539828
2022-03-01T11:02:30Z,00:15:20,15.27998333,68.0292375,317.9,15.27998333,68.0292375,317.9,920,15.27996435448974,68.02922726246064
2022-03-01T11:02:32Z,00:15:22,15.27996967,68.02922767,316,15.27996967,68.02922767,316,922,15.279965390656345,68.0292280919552
2022-03-01T11:02:34Z,00:15:24,15.27996783,68.02923017,319,15.27996783,68.02923017,319,924,15.2799680322395,68.02922894471514
2022-03-01T11:02:36Z,00:15:26,15.27997,68.02922683,317.2,15.27997,68.02922683,317.2,926,15.279971443593086,68.02922972157349
2022-03-01T11:02:38Z,00:15:28,15.279975,68.02922983,318.5,15.279975,68.02922983,318.5,928,15.279974895263942,68.02923034727108
2022-03-01T11:02:40Z,00:15:30,15.279984,68.02923233,318.3,15.279984,68.02923233,318.3,930,15.279978082570745,68.0292308421793
2022-03-01T11:02:42Z,00:15:31,15.279988,68.02923117,316.8,15.279988,68.02923117,316.8,931,15.279980807025126,68.02923125057727
2022-03-01T11:02:44Z,00:15:33,15.27999033,68.0292315,316.9,15.27999033,68.0292315,316.9,933,15.279982870138719,68.02923161674407
2022-03-01T11:02:46Z,00:15:37,15.27998817,68.0292345,317.7,15.27998817,68.0292345,317.7,937,15.279984163937698,68.02923198510359
2022-03-01T11:02:48Z,00:15:39,15.279986,68.029233,317.8,15.279986,68.029233,317.8,939,15.279984942506395,68.02923240065893
2022-03-01T11:02:50Z,00:15:41,15.27999,68.02923217,314.9,15.27999,68.02923217,314.9,941,15.279985550443671,68.02923290855799
2022-03-01T11:02:52Z,00:15:43,15.2799915,68.029233,314.8,15.2799915,68.029233,314.8,943,15.279986332348392,68.02923355394863
2022-03-01T11:02:54Z,00:15:44,15.2799915,68.02923367,317.3,15.2799915,68.02923367,317.3,944,15.27998767361583,68.02923439745274
2022-03-01T11:02:56Z,00:15:46,15.27998417,68.02923583,318.3,15.27998417,68.02923583,318.3,946,15.279990122826868,68.02923556158807
2022-03-01T11:02:58Z,00:15:48,15.279988,68.029239,317.7,15.279988,68.029239,317.7,948,15.279994269358793,68.02923718434631
2022-03-01T11:03:00Z,00:15:50,15.27999083,68.0292385,316.5,15.27999083,68.0292385,316.5,950,15.280000702588884,68.02923940371919
2022-03-01T11:03:02Z,00:15:52,15.280006,68.029239,316.5,15.280006,68.029239,316.5,952,15.280010011894435,68.02924235769841
2022-03-01T11:03:04Z,00:15:54,15.2800215,68.0292415,316.5,15.2800215,68.0292415,316.5,954,15.280022577214423,68.02924609407948
2022-03-01T11:03:06Z,00:15:55,15.28001817,68.029242,317.7,15.28001817,68.029242,317.7,955,15.280037940734609,68.02925029987315
2022-03-01T11:03:08Z,00:15:57,15.28002567,68.02925,314.7,15.28002567,68.02925,314.7,957,15.280055435202453,68.02925457189394
2022-03-01T11:03:10Z,00:15:59,15.280026,68.0292505,314.7,15.280026,68.0292505,314.7,959,15.28007439336541,68.02925850695641
2022-03-01T11:03:12Z,00:16:03,15.28009167,68.02926267,314.1,15.28009167,68.02926267,314.1,963,15.280093817005,68.02926174162437
2022-03-01T11:03:14Z,00:16:05,15.280157,68.029286,314.1,15.280157,68.029286,314.1,965,15.280111384038923,68.02926407145887
2022-03-01T11:03:16Z,00:16:05,15.280157,68.029286,314.4,15.280157,68.029286,314.4,965,15.280124441418948,68.02926533177028
2022-03-01T11:03:18Z,00:16:05,15.280157,68.029286,313.7,15.280157,68.029286,313.7,965,15.280130336096839,68.02926535786892
2022-03-01T11:03:20Z,00:16:10,15.28017,68.0292585,313.9,15.28017,68.0292585,313.9,970,15.280127262465312,68.0292641069686
2022-03-01T11:03:22Z,00:16:12,15.2801585,68.02924583,313.8,15.2801585,68.02924583,313.8,972,15.28011680468091,68.02926202389679
2022-03-01T11:03:24Z,00:16:13,15.28011967,68.0292445,315.1,15.28011967,68.0292445,315.1,973,15.280101394341129,68.02925967538442
2022-03-01T11:03:26Z,00:16:15,15.2800735,68.0292515,314,15.2800735,68.0292515,314,975,15.28008346304346,68.02925762816238
2022-03-01T11:03:28Z,00:16:19,15.28005117,68.02925433,313.8,15.28005117,68.02925433,313.8,979,15.280065442385403,68.02925644896163
2022-03-01T11:03:30Z,00:16:21,15.280067,68.02924383,313.5,15.280067,68.02924383,313.5,981,15.280049593706266,68.02925654405912
2022-03-01T11:03:32Z,00:16:23,15.27997183,68.0292695,314.4,15.27997183,68.0292695,314.4,983,15.280037497312602,68.02925767791612
2022-03-01T11:03:34Z,00:16:24,15.27994217,68.0292745,314.8,15.27994217,68.0292745,314.8,984,15.280030563252783,68.02925945454004
2022-03-01T11:03:36Z,00:16:26,15.28001283,68.02925583,314.1,15.28001283,68.02925583,314.1,986,15.280030201575174,68.02926147793818
2022-03-01T11:03:38Z,00:16:28,15.2800425,68.0292675,314.7,15.2800425,68.0292675,314.7,988,15.280037209435058,68.02926342595075
2022-03-01T11:03:40Z,00:16:30,15.280079,68.02924417,311,15.280079,68.02924417,311,990,15.280049932415334,68.02926527174915
2022-03-01T11:03:42Z,00:16:32,15.28006817,68.02927833,310.9,15.28006817,68.02927833,310.9,992,15.280066103205817,68.02926706233768
2022-03-01T11:03:44Z,00:16:34,15.28007267,68.02928233,312.9,15.28007267,68.02928233,312.9,994,15.280083454496328,68.02926884472068
2022-03-01T11:03:46Z,00:16:36,15.2801155,68.02927467,312.6,15.2801155,68.02927467,312.6,996,15.280100086466835,68.02927067728542
2022-03-01T11:03:48Z,00:16:37,15.28014883,68.0292695,312.1,15.28014883,68.0292695,312.1,997,15.28011556925793,68.02927266395183
2022-03-01T11:03:50Z,00:16:39,15.2801505,68.02926217,312.8,15.2801505,68.02926217,312.8,999,15.28012984050039,68.02927492002284
2022-03-01T11:03:52Z,00:16:41,15.2801665,68.02925933,311.2,15.2801665,68.02925933,311.2,1001,15.280142837824963,68.02927756080145
2022-03-01T11:03:54Z,00:16:43,15.280109,68.02930167,309.7,15.280109,68.02930167,309.7,1003,15.280154498862414,68.02928070159057
