mtime,Survey_LOG_RELTIME,Survey_ROV_LON,Survey_ROV_LAT,Sperre_LOG_DATETIME,Sperre_Depth,Sperre_Heading,LON2,LAT2,DEPTH2,xsmoothed,ysmoothed
2021-01-07T09:48:25Z,00:17:21,5.27141517,8.00129567,2021-01-07T09:48:25Z,258.8,213,5.27141517,8.00129567,258.8,5.271426284970234,8.001297085083927
2021-01-07T09:48:26Z,NA,NA,NA,NA,NA,NA,5.27141175,8.00129642,258.70000000000005,5.271426262087969,8.001296803316277
2021-01-07T09:48:27Z,00:17:23,5.27140833,8.00129717,2021-01-07T09:48:27Z,258.6,216,5.27140833,8.00129717,258.6,5.271426310232651,8.00129653141437
2021-01-07T09:48:28Z,NA,NA,NA,NA,NA,NA,5.27141033,8.001295670000001,258.45000000000005,5.271426434361194,8.001296269542264
2021-01-07T09:48:29Z,00:17:25,5.27141233,8.00129417,2021-01-07T09:48:29Z,258.3,216,5.27141233,8.00129417,258.3,5.271426639430513,8.001296017864016
2021-01-07T09:48:30Z,NA,NA,NA,NA,NA,NA,5.271411415,8.001293669999999,258.25,5.271426930397522,8.00129577654368
2021-01-07T09:48:31Z,00:17:27,5.2714105,8.00129317,2021-01-07T09:48:31Z,258.2,217,5.2714105,8.00129317,258.2,5.271427309705215,8.001295545662227
2021-01-07T09:48:32Z,NA,NA,NA,NA,NA,NA,5.271412665,8.001292835000001,258.1,5.271427769740913,8.001295324968273
2021-01-07T09:48:33Z,00:17:29,5.27141483,8.0012925,2021-01-07T09:48:33Z,258,219,5.27141483,8.0012925,258,5.271428300378015,8.001295114127352
2021-01-07T09:48:34Z,NA,NA,NA,NA,NA,NA,5.271418000000001,8.001292585,257.95,5.271428891489921,8.001294912804996
2021-01-07T09:48:35Z,00:17:30,5.27142117,8.00129267,2021-01-07T09:48:35Z,257.9,218,5.27142117,8.00129267,257.9,5.271429532950033,8.00129472066674
2021-01-07T09:48:36Z,NA,NA,NA,NA,NA,NA,5.271427585,8.001292750000001,257.85,5.271430214631749,8.001294537378111
2021-01-07T09:48:37Z,00:17:34,5.271434,8.00129283,2021-01-07T09:48:37Z,257.8,219,5.271434,8.00129283,257.8,5.271430926408469,8.001294362604646
2021-01-07T09:48:38Z,NA,NA,NA,NA,NA,NA,5.271434,8.00129283,257.8,5.271431658153594,8.001294196011877
2021-01-07T09:48:39Z,00:17:34,5.271434,8.00129283,2021-01-07T09:48:39Z,257.8,223,5.271434,8.00129283,257.8,5.271432399740522,8.001294037265332
2021-01-07T09:48:40Z,NA,NA,NA,NA,NA,NA,5.2714360849999995,8.001293915000002,257.70000000000005,5.271433141042657,8.001293886030545
2021-01-07T09:48:41Z,00:17:38,5.27143817,8.001295,2021-01-07T09:48:41Z,257.6,225,5.27143817,8.001295,257.6,5.271433871933393,8.001293741973052
2021-01-07T09:48:42Z,NA,NA,NA,NA,NA,NA,5.27144217,8.00129525,257.6,5.271434582286138,8.00129360475838
2021-01-07T09:48:43Z,00:17:40,5.27144617,8.0012955,2021-01-07T09:48:43Z,257.6,222,5.27144617,8.0012955,257.6,5.2714352619742835,8.001293474052066
2021-01-07T09:48:44Z,NA,NA,NA,NA,NA,NA,5.27144592,8.001294914999999,257.55,5.2714359008712375,8.00129334951964
2021-01-07T09:48:45Z,00:17:42,5.27144567,8.00129433,2021-01-07T09:48:45Z,257.5,222,5.27144567,8.00129433,257.5,5.2714364888503935,8.001293230826631
2021-01-07T09:48:46Z,NA,NA,NA,NA,NA,NA,5.271447085,8.001296165,257.45,5.271437015785155,8.001293117638577
2021-01-07T09:48:47Z,00:17:43,5.2714485,8.001298,2021-01-07T09:48:47Z,257.4,222,5.2714485,8.001298,257.4,5.271437471548922,8.001293009621005
2021-01-07T09:48:48Z,NA,NA,NA,NA,NA,NA,5.271448835,8.001296915000001,257.29999999999995,5.271437846015093,8.001292906439454
2021-01-07T09:48:49Z,00:17:45,5.27144917,8.00129583,2021-01-07T09:48:49Z,257.2,226,5.27144917,8.00129583,257.2,5.271438131714732,8.001292808091545
2021-01-07T09:48:50Z,NA,NA,NA,NA,NA,NA,5.271447085,8.001294914999999,257.2,5.271438331809557,8.001292715903295
2021-01-07T09:48:51Z,00:17:47,5.271445,8.001294,2021-01-07T09:48:51Z,257.2,225,5.271445,8.001294,257.2,5.2714384521189475,8.00129263153281
2021-01-07T09:48:52Z,NA,NA,NA,NA,NA,NA,5.27144575,8.001293664999999,257.1,5.271438498462284,8.001292556638198
2021-01-07T09:48:53Z,00:17:49,5.2714465,8.00129333,2021-01-07T09:48:53Z,257,227,5.2714465,8.00129333,257,5.271438476658946,8.001292492877567
2021-01-07T09:48:54Z,NA,NA,NA,NA,NA,NA,5.271445334999999,8.001294080000001,256.95,5.271438392528316,8.001292441909024
2021-01-07T09:48:55Z,00:17:51,5.27144417,8.00129483,2021-01-07T09:48:55Z,256.9,231,5.27144417,8.00129483,256.9,5.271438251889774,8.001292405390682
2021-01-07T09:48:56Z,NA,NA,NA,NA,NA,NA,5.271447585,8.00129483,256.9,5.2714380605627,8.001292384980642
2021-01-07T09:48:57Z,00:17:53,5.271451,8.00129483,2021-01-07T09:48:57Z,256.9,232,5.271451,8.00129483,256.9,5.2714378243664735,8.001292382337017
2021-01-07T09:48:58Z,NA,NA,NA,NA,NA,NA,5.27144825,8.001293915000002,256.9,5.271437549120476,8.001292399117915
2021-01-07T09:48:59Z,00:17:54,5.2714455,8.001293,2021-01-07T09:48:59Z,256.9,226,5.2714455,8.001293,256.9,5.271437240644088,8.001292436981439
2021-01-07T09:49:00Z,NA,NA,NA,NA,NA,NA,5.271443665,8.001290585,257,5.271436904756688,8.001292497585704
2021-01-07T09:49:01Z,00:17:56,5.27144183,8.00128817,2021-01-07T09:49:01Z,257.1,225,5.27144183,8.00128817,257.1,5.27143654727766,8.001292582588814
2021-01-07T09:49:02Z,NA,NA,NA,NA,NA,NA,5.27143658,8.001286085,257.15,5.271436174026382,8.001292693648876
2021-01-07T09:49:03Z,00:18:00,5.27143133,8.001284,2021-01-07T09:49:03Z,257.2,224,5.27143133,8.001284,257.2,5.271435790822235,8.001292832424
2021-01-07T09:49:04Z,NA,NA,NA,NA,NA,NA,5.27143025,8.001283915,257.2,5.271435403484599,8.001293000572293
2021-01-07T09:49:05Z,00:18:02,5.27142917,8.00128383,2021-01-07T09:49:05Z,257.2,223,5.27142917,8.00128383,257.2,5.271435017832854,8.001293199751863
2021-01-07T09:49:06Z,NA,NA,NA,NA,NA,NA,5.271426835,8.00128383,257.25,5.271434639686382,8.001293431620823
2021-01-07T09:49:07Z,00:18:04,5.2714245,8.00128383,2021-01-07T09:49:07Z,257.3,221,5.2714245,8.00128383,257.3,5.271434273587175,8.0012936968521835
2021-01-07T09:49:08Z,NA,NA,NA,NA,NA,NA,5.2714229150000005,8.001285415,257.25,5.2714339189676735,8.001293992178612
2021-01-07T09:49:09Z,00:18:06,5.27142133,8.001287,2021-01-07T09:49:09Z,257.2,219,5.27142133,8.001287,257.2,5.271433573982928,8.001294313347682
2021-01-07T09:49:10Z,NA,NA,NA,NA,NA,NA,5.2714219149999995,8.00129025,257.2,5.271433236787992,8.001294656106964
2021-01-07T09:49:11Z,00:18:07,5.2714225,8.0012935,2021-01-07T09:49:11Z,257.2,219,5.2714225,8.0012935,257.2,5.271432905537917,8.001295016204036
2021-01-07T09:49:12Z,NA,NA,NA,NA,NA,NA,5.271421085,8.001294835,257.2,5.271432578387758,8.001295389386469
2021-01-07T09:49:13Z,00:18:09,5.27141967,8.00129617,2021-01-07T09:49:13Z,257.2,216,5.27141967,8.00129617,257.2,5.271432253492561,8.001295771401832
2021-01-07T09:49:14Z,NA,NA,NA,NA,NA,NA,5.2714195,8.00129742,257.04999999999995,5.271431929007385,8.001296157997706
2021-01-07T09:49:15Z,00:18:11,5.27141933,8.00129867,2021-01-07T09:49:15Z,256.9,214,5.27141933,8.00129867,256.9,5.271431603087279,8.00129654492166
2021-01-07T09:49:16Z,NA,NA,NA,NA,NA,NA,5.271420665,8.001301000000002,256.79999999999995,5.271431273887296,8.001296927921269
2021-01-07T09:49:17Z,00:18:13,5.271422,8.00130333,2021-01-07T09:49:17Z,256.7,213,5.271422,8.00130333,256.7,5.271430939562488,8.001297302744103
2021-01-07T09:49:18Z,NA,NA,NA,NA,NA,NA,5.271424165,8.00130458,256.65,5.271430598267907,8.00129766513774
2021-01-07T09:49:19Z,00:18:15,5.27142633,8.00130583,2021-01-07T09:49:19Z,256.6,215,5.27142633,8.00130583,256.6,5.271430248158604,8.001298010849752
2021-01-07T09:49:20Z,NA,NA,NA,NA,NA,NA,5.271429664999999,8.001306079999999,256.6,5.271429887389633,8.00129833562771
2021-01-07T09:49:21Z,00:18:17,5.271433,8.00130633,2021-01-07T09:49:21Z,256.6,216,5.271433,8.00130633,256.6,5.271429514116046,8.00129863521919
2021-01-07T09:49:22Z,NA,NA,NA,NA,NA,NA,5.2714331649999995,8.00130475,256.45000000000005,5.271429126492896,8.001298905371762
2021-01-07T09:49:23Z,00:18:19,5.27143333,8.00130317,2021-01-07T09:49:23Z,256.3,218,5.27143333,8.00130317,256.3,5.271428722675232,8.001299141833005
2021-01-07T09:49:24Z,NA,NA,NA,NA,NA,NA,5.271432665,8.001303669999999,256.20000000000005,5.271428300333939,8.001299341474867
2021-01-07T09:49:25Z,00:18:20,5.271432,8.00130417,2021-01-07T09:49:25Z,256.1,220,5.271432,8.00130417,256.1,5.271427855203218,8.001299505666813
2021-01-07T09:49:26Z,NA,NA,NA,NA,NA,NA,5.271432165,8.0013055,256.05,5.271427382533096,8.001299636902681
2021-01-07T09:49:27Z,00:18:22,5.27143233,8.00130683,2021-01-07T09:49:27Z,256,223,5.27143233,8.00130683,256,5.271426877573607,8.00129973767631
2021-01-07T09:49:28Z,NA,NA,NA,NA,NA,NA,5.27142925,8.001304415,256,5.271426335574779,8.001299810481552
2021-01-07T09:49:29Z,00:18:26,5.27142617,8.001302,2021-01-07T09:49:29Z,256,226,5.27142617,8.001302,256,5.271425751786644,8.001299857812239
2021-01-07T09:49:30Z,NA,NA,NA,NA,NA,NA,5.27142542,8.00130075,256,5.271425121459229,8.001299882162213
2021-01-07T09:49:31Z,00:18:28,5.27142467,8.0012995,2021-01-07T09:49:31Z,256,233,5.27142467,8.0012995,256,5.271424439842571,8.001299886025318
2021-01-07T09:49:32Z,NA,NA,NA,NA,NA,NA,5.271428835,8.001298835,255.95,5.271423702186697,8.001299871895396
2021-01-07T09:49:33Z,00:18:30,5.271433,8.00129817,2021-01-07T09:49:33Z,255.9,233,5.271433,8.00129817,255.9,5.271422903741632,8.001299842266286
2021-01-07T09:49:34Z,NA,NA,NA,NA,NA,NA,5.2714305,8.0012975,255.8,5.2714220397574145,8.001299799631829
2021-01-07T09:49:35Z,00:18:32,5.271428,8.00129683,2021-01-07T09:49:35Z,255.7,229,5.271428,8.00129683,255.7,5.271421105484071,8.001299746485866
2021-01-07T09:49:36Z,NA,NA,NA,NA,NA,NA,5.271429585,8.001297914999999,255.7,5.271420096171633,8.00129968532224
2021-01-07T09:49:37Z,00:18:33,5.27143117,8.001299,2021-01-07T09:49:37Z,255.7,226,5.27143117,8.001299,255.7,5.271419007070129,8.001299618634793
2021-01-07T09:49:38Z,NA,NA,NA,NA,NA,NA,5.27142875,8.0012985,255.6,5.271417833429593,8.001299548917363
2021-01-07T09:49:39Z,00:18:35,5.27142633,8.001298,2021-01-07T09:49:39Z,255.5,225,5.27142633,8.001298,255.5,5.271416570500052,8.001299478663793
2021-01-07T09:49:40Z,NA,NA,NA,NA,NA,NA,5.27142633,8.001298250000001,255.4,5.271415213531537,8.001299410367924
2021-01-07T09:49:41Z,00:18:37,5.27142633,8.0012985,2021-01-07T09:49:41Z,255.3,223,5.27142633,8.0012985,255.3,5.27141375777408,8.001299346523597
2021-01-07T09:49:42Z,NA,NA,NA,NA,NA,NA,5.271421,8.001298085,255.25,5.2714122018944565,8.0012992892902
2021-01-07T09:49:43Z,00:18:39,5.27141567,8.00129767,2021-01-07T09:49:43Z,255.2,220,5.27141567,8.00129767,255.2,5.271410558226435,8.00129923948929
2021-01-07T09:49:44Z,NA,NA,NA,NA,NA,NA,5.271414334999999,8.00129767,255.14999999999998,5.271408842520528,8.00129919760798
2021-01-07T09:49:45Z,00:18:41,5.271413,8.00129767,2021-01-07T09:49:45Z,255.1,218,5.271413,8.00129767,255.1,5.271407070527249,8.001299164133368
2021-01-07T09:49:46Z,NA,NA,NA,NA,NA,NA,5.271413085,8.0012985,255.05,5.2714052579971105,8.001299139552565
2021-01-07T09:49:47Z,00:18:43,5.27141317,8.00129933,2021-01-07T09:49:47Z,255,214,5.27141317,8.00129933,255,5.27140342068063,8.001299124352677
2021-01-07T09:49:48Z,NA,NA,NA,NA,NA,NA,5.27141217,8.001299,254.95,5.271401574328317,8.001299119020807
2021-01-07T09:49:49Z,00:18:44,5.27141117,8.00129867,2021-01-07T09:49:49Z,254.9,212,5.27141117,8.00129867,254.9,5.2713997346906885,8.001299124044063
2021-01-07T09:49:50Z,NA,NA,NA,NA,NA,NA,5.271410585,8.00129892,254.8,5.2713979175182555,8.001299139909552
2021-01-07T09:49:51Z,00:18:46,5.27141,8.00129917,2021-01-07T09:49:51Z,254.7,210,5.27141,8.00129917,254.7,5.271396138561533,8.001299167104381
2021-01-07T09:49:52Z,NA,NA,NA,NA,NA,NA,5.271401085000001,8.001298335,254.55,5.271394413571033,8.001299206115654
2021-01-07T09:49:53Z,00:18:50,5.27139217,8.0012975,2021-01-07T09:49:53Z,254.4,209,5.27139217,8.0012975,254.4,5.2713927582972735,8.001299257430476
2021-01-07T09:49:54Z,NA,NA,NA,NA,NA,NA,5.2713878350000005,8.0012975,254.35000000000002,5.271391188490763,8.001299321535956
2021-01-07T09:49:55Z,00:18:52,5.2713835,8.0012975,2021-01-07T09:49:55Z,254.3,209,5.2713835,8.0012975,254.3,5.271389719902018,8.001299398919198
2021-01-07T09:49:56Z,NA,NA,NA,NA,NA,NA,5.27138175,8.001298085,254.25,5.271388368281551,8.001299490067309
2021-01-07T09:49:57Z,00:18:54,5.27138,8.00129867,2021-01-07T09:49:57Z,254.2,205,5.27138,8.00129867,254.2,5.271387149379876,8.001299595467398
2021-01-07T09:49:58Z,NA,NA,NA,NA,NA,NA,5.271377664999999,8.001299585,254.14999999999998,5.271386078947508,8.001299715606562
2021-01-07T09:49:59Z,00:18:56,5.27137533,8.0013005,2021-01-07T09:49:59Z,254.1,209,5.27137533,8.0013005,254.1,5.2713851727349565,8.001299850971913
2021-01-07T09:50:00Z,NA,NA,NA,NA,NA,NA,5.271370415,8.001300664999999,254.05,5.271384442636941,8.001300001947337
2021-01-07T09:50:01Z,00:18:57,5.2713655,8.00130083,2021-01-07T09:50:01Z,254,210,5.2713655,8.00130083,254,5.271383885124958,8.001300168503793
2021-01-07T09:50:02Z,NA,NA,NA,NA,NA,NA,5.271362335,8.0013005,254,5.271383492814721,8.001300350509043
2021-01-07T09:50:03Z,00:18:59,5.27135917,8.00130017,2021-01-07T09:50:03Z,254,213,5.27135917,8.00130017,254,5.27138325832193,8.001300547830825
2021-01-07T09:50:04Z,NA,NA,NA,NA,NA,NA,5.27135975,8.001299750000001,253.8,5.271383174262292,8.001300760336887
2021-01-07T09:50:05Z,00:19:01,5.27136033,8.00129933,2021-01-07T09:50:05Z,253.6,213,5.27136033,8.00129933,253.6,5.271383233251508,8.00130098789498
2021-01-07T09:50:06Z,NA,NA,NA,NA,NA,NA,5.271361915,8.001300165,253.45,5.271383427905286,8.001301230372851
2021-01-07T09:50:07Z,00:19:03,5.2713635,8.001301,2021-01-07T09:50:07Z,253.3,212,5.2713635,8.001301,253.3,5.271383750839329,8.001301487638242
2021-01-07T09:50:08Z,NA,NA,NA,NA,NA,NA,5.2713643349999995,8.0013,253.15,5.271384194669343,8.001301759558906
2021-01-07T09:50:09Z,00:19:05,5.27136517,8.001299,2021-01-07T09:50:09Z,253,212,5.27136517,8.001299,253,5.2713847520110315,8.001302046002586
2021-01-07T09:50:10Z,NA,NA,NA,NA,NA,NA,5.27136475,8.001300749999999,252.9,5.271385415480099,8.001302346837033
2021-01-07T09:50:11Z,00:19:07,5.27136433,8.0013025,2021-01-07T09:50:11Z,252.8,207,5.27136433,8.0013025,252.8,5.271386177692252,8.001302661929989
2021-01-07T09:50:12Z,NA,NA,NA,NA,NA,NA,5.27136825,8.001303499999999,252.7,5.271387031263193,8.001302991149206
2021-01-07T09:50:13Z,00:19:09,5.27137217,8.0013045,2021-01-07T09:50:13Z,252.6,206,5.27137217,8.0013045,252.6,5.271387968808627,8.00130333436243
2021-01-07T09:50:14Z,NA,NA,NA,NA,NA,NA,5.27137642,8.001303835,252.5,5.271388982944259,8.001303691437405
2021-01-07T09:50:15Z,00:19:10,5.27138067,8.00130317,2021-01-07T09:50:15Z,252.4,207,5.27138067,8.00130317,252.4,5.271390066285795,8.001304062241884
2021-01-07T09:50:16Z,NA,NA,NA,NA,NA,NA,5.271383585000001,8.00130475,252.4,5.271391211448936,8.001304446643614
2021-01-07T09:50:17Z,00:19:12,5.2713865,8.00130633,2021-01-07T09:50:17Z,252.4,211,5.2713865,8.00130633,252.4,5.271392411049392,8.001304844510335
2021-01-07T09:50:18Z,NA,NA,NA,NA,NA,NA,5.271395085,8.00130683,252.25,5.271393657295273,8.001305255238005
2021-01-07T09:50:19Z,00:19:16,5.27140367,8.00130733,2021-01-07T09:50:19Z,252.1,214,5.27140367,8.00130733,252.1,5.2713949407643375,8.001305676335395
2021-01-07T09:50:20Z,NA,NA,NA,NA,NA,NA,5.271405085,8.0013065,252.1,5.271396251626745,8.001306104839486
2021-01-07T09:50:21Z,00:19:18,5.2714065,8.00130567,2021-01-07T09:50:21Z,252.1,211,5.2714065,8.00130567,252.1,5.271397580052668,8.001306537787256
2021-01-07T09:50:22Z,NA,NA,NA,NA,NA,NA,5.271412835,8.0013045,252.1,5.271398916212266,8.001306972215684
2021-01-07T09:50:23Z,00:19:20,5.27141917,8.00130333,2021-01-07T09:50:23Z,252.1,214,5.27141917,8.00130333,252.1,5.271400250275702,8.001307405161747
2021-01-07T09:50:24Z,NA,NA,NA,NA,NA,NA,5.271425,8.0013045,251.95,5.271401572413149,8.001307833662423
2021-01-07T09:50:25Z,00:19:22,5.27143083,8.00130567,2021-01-07T09:50:25Z,251.8,214,5.27143083,8.00130567,251.8,5.271402872794766,8.001308254754695
2021-01-07T09:50:26Z,NA,NA,NA,NA,NA,NA,5.27143225,8.00130442,251.75,5.271404141590719,8.001308665475536
2021-01-07T09:50:27Z,00:19:23,5.27143367,8.00130317,2021-01-07T09:50:27Z,251.7,212,5.27143367,8.00130317,251.7,5.271405368971173,8.001309062861928
2021-01-07T09:50:28Z,NA,NA,NA,NA,NA,NA,5.27143042,8.00130467,251.6,5.271406545106294,8.00130944395085
2021-01-07T09:50:29Z,00:19:25,5.27142717,8.00130617,2021-01-07T09:50:29Z,251.5,209,5.27142717,8.00130617,251.5,5.271407660166246,8.00130980577928
2021-01-07T09:50:30Z,NA,NA,NA,NA,NA,NA,5.271427585,8.001307585,251.45,5.271408704321193,8.001310145384197
2021-01-07T09:50:31Z,00:19:27,5.271428,8.001309,2021-01-07T09:50:31Z,251.4,209,5.271428,8.001309,251.4,5.2714096677413025,8.00131045980258
2021-01-07T09:50:32Z,NA,NA,NA,NA,NA,NA,5.27142425,8.001309334999998,251.25,5.271410540596737,8.001310746071406
2021-01-07T09:50:33Z,00:19:29,5.2714205,8.00130967,2021-01-07T09:50:33Z,251.1,205,5.2714205,8.00130967,251.1,5.271411313057662,8.001311001227656
2021-01-07T09:50:34Z,NA,NA,NA,NA,NA,NA,5.2714175,8.001310835,251,5.271411975294243,8.001311222308304
2021-01-07T09:50:35Z,00:19:31,5.2714145,8.001312,2021-01-07T09:50:35Z,250.9,208,5.2714145,8.001312,250.9,5.2714125203507445,8.001311406838086
2021-01-07T09:50:36Z,NA,NA,NA,NA,NA,NA,5.271416085,8.00131475,250.85000000000002,5.27141295276782,8.00131155429273
2021-01-07T09:50:37Z,00:19:33,5.27141767,8.0013175,2021-01-07T09:50:37Z,250.8,207,5.27141767,8.0013175,250.8,5.271413279960223,8.001311664635724
2021-01-07T09:50:38Z,NA,NA,NA,NA,NA,NA,5.271416835,8.001317665,250.7,5.2714135093427075,8.00131173783055
2021-01-07T09:50:39Z,00:19:35,5.271416,8.00131783,2021-01-07T09:50:39Z,250.6,207,5.271416,8.00131783,250.6,5.271413648330028,8.00131177384069
2021-01-07T09:50:40Z,NA,NA,NA,NA,NA,NA,5.2714125,8.00131725,250.39999999999998,5.271413704336936,8.001311772629636
2021-01-07T09:50:41Z,00:19:36,5.271409,8.00131667,2021-01-07T09:50:41Z,250.2,206,5.271409,8.00131667,250.2,5.271413684778188,8.001311734160867
2021-01-07T09:50:42Z,NA,NA,NA,NA,NA,NA,5.271404165,8.00131867,250.14999999999998,5.271413597068535,8.001311658397867
2021-01-07T09:50:43Z,00:19:40,5.27139933,8.00132067,2021-01-07T09:50:43Z,250.1,206,5.27139933,8.00132067,250.1,5.271413448622732,8.001311545304118
2021-01-07T09:50:44Z,NA,NA,NA,NA,NA,NA,5.27140008,8.00131967,250,5.271413246855531,8.001311394843109
2021-01-07T09:50:45Z,00:19:42,5.27140083,8.00131867,2021-01-07T09:50:45Z,249.9,207,5.27140083,8.00131867,249.9,5.271412999181688,8.001311206978325
2021-01-07T09:50:46Z,NA,NA,NA,NA,NA,NA,5.27140183,8.00131667,249.7,5.271412713015955,8.001310981673246
2021-01-07T09:50:47Z,00:19:44,5.27140283,8.00131467,2021-01-07T09:50:47Z,249.5,208,5.27140283,8.00131467,249.5,5.271412395773086,8.001310718891355
2021-01-07T09:50:48Z,NA,NA,NA,NA,NA,NA,5.271402665,8.001312835,249.4,5.271412054867835,8.001310418596145
2021-01-07T09:50:49Z,00:19:46,5.2714025,8.001311,2021-01-07T09:50:49Z,249.3,208,5.2714025,8.001311,249.3,5.271411697714954,8.00131008075109
2021-01-07T09:50:50Z,NA,NA,NA,NA,NA,NA,5.271405415,8.001311335,249.25,5.2714113317292,8.0013097053196791
2021-01-07T09:50:51Z,00:19:48,5.27140833,8.00131167,2021-01-07T09:50:51Z,249.2,207,5.27140833,8.00131167,249.2,5.271410964325321,8.001309292265399
2021-01-07T09:50:52Z,NA,NA,NA,NA,NA,NA,5.2714099999999995,8.00130975,249.05,5.271410602918077,8.001308841551728
2021-01-07T09:50:53Z,00:19:49,5.27141167,8.00130783,2021-01-07T09:50:53Z,248.9,208,5.27141167,8.00130783,248.9,5.271410253597769,8.001308353594117
2021-01-07T09:50:54Z,NA,NA,NA,NA,NA,NA,5.271410335000001,8.00130575,248.85000000000002,5.271409917156917,8.001307830615868
2021-01-07T09:50:55Z,00:19:51,5.271409,8.00130367,2021-01-07T09:50:55Z,248.8,207,5.271409,8.00130367,248.8,5.271409593063588,8.001307275292243
2021-01-07T09:50:56Z,NA,NA,NA,NA,NA,NA,5.271410250000001,8.001302585000001,248.7,5.271409280785852,8.00130669029851
2021-01-07T09:50:57Z,00:19:53,5.2714115,8.0013015,2021-01-07T09:50:57Z,248.6,211,5.2714115,8.0013015,248.6,5.271408979791778,8.001306078309932
2021-01-07T09:50:58Z,NA,NA,NA,NA,NA,NA,5.27141275,8.001303414999999,248.55,5.271408689549434,8.001305442001772
2021-01-07T09:50:59Z,00:19:55,5.271414,8.00130533,2021-01-07T09:50:59Z,248.5,212,5.271414,8.00130533,248.5,5.2714084095268925,8.0013047840493
2021-01-07T09:51:00Z,NA,NA,NA,NA,NA,NA,5.271414500000001,8.001303329999999,248.5,5.271408139192217,8.001304107127773
2021-01-07T09:51:01Z,00:19:57,5.271415,8.00130133,2021-01-07T09:51:01Z,248.5,212,5.271415,8.00130133,248.5,5.271407878013482,8.00130341391246
2021-01-07T09:51:02Z,NA,NA,NA,NA,NA,NA,5.271414,8.001300165,248.45,5.271407625458756,8.001302707078624
2021-01-07T09:51:03Z,00:19:59,5.271413,8.001299,2021-01-07T09:51:03Z,248.4,211,5.271413,8.001299,248.4,5.271407380996104,8.001301989301533
2021-01-07T09:51:04Z,NA,NA,NA,NA,NA,NA,5.2714116650000005,8.001298415,248.25,5.271407144093599,8.001301263256451
2021-01-07T09:51:05Z,00:20:00,5.27141033,8.00129783,2021-01-07T09:51:05Z,248.1,208,5.27141033,8.00129783,248.1,5.271406914219309,8.00130053161864
2021-01-07T09:51:06Z,NA,NA,NA,NA,NA,NA,5.271406000000001,8.001298165000001,248.05,5.271406690841303,8.001299797063364
2021-01-07T09:51:07Z,00:20:02,5.27140167,8.0012985,2021-01-07T09:51:07Z,248,206,5.27140167,8.0012985,248,5.271406473427648,8.001299062265884
2021-01-07T09:51:08Z,NA,NA,NA,NA,NA,NA,5.27140167,8.0012985,247.85,5.271406261446419,8.001298329901479
2021-01-07T09:51:09Z,00:20:02,5.27140167,8.0012985,2021-01-07T09:51:09Z,247.7,204,5.27140167,8.0012985,247.7,5.27140605436568,8.001297602645401
2021-01-07T09:51:10Z,NA,NA,NA,NA,NA,NA,5.27140167,8.0012985,247.55,5.271405851653499,8.00129688317292
2021-01-07T09:51:11Z,00:20:02,5.27140167,8.0012985,2021-01-07T09:51:11Z,247.4,204,5.27140167,8.0012985,247.4,5.271405653073825,8.0012961738325
2021-01-07T09:51:12Z,NA,NA,NA,NA,NA,NA,5.27140167,8.0012975,247.3,5.271405459574099,8.001295475665442
2021-01-07T09:51:13Z,00:20:09,5.27140167,8.0012965,2021-01-07T09:51:13Z,247.2,204,5.27140167,8.0012965,247.2,5.271405272397644,8.001294789386238
2021-01-07T09:51:14Z,NA,NA,NA,NA,NA,NA,5.271405585,8.001295415000001,247.14999999999998,5.271405092787775,8.001294115709397
2021-01-07T09:51:15Z,00:20:12,5.2714095,8.00129433,2021-01-07T09:51:15Z,247.1,206,5.2714095,8.00129433,247.1,5.2714049219878145,8.001293455349407
2021-01-07T09:51:16Z,NA,NA,NA,NA,NA,NA,5.271407914999999,8.0012925,247.05,5.271404761241082,8.001292809020772
2021-01-07T09:51:17Z,00:20:14,5.27140633,8.00129067,2021-01-07T09:51:17Z,247,204,5.27140633,8.00129067,247,5.271404611790898,8.001292177437989
2021-01-07T09:51:18Z,NA,NA,NA,NA,NA,NA,5.271406165,8.00128975,246.95,5.27140447488058,8.001291561315561
2021-01-07T09:51:19Z,00:20:16,5.271406,8.00128883,2021-01-07T09:51:19Z,246.9,204,5.271406,8.00128883,246.9,5.271404351753448,8.001290961367983
2021-01-07T09:51:20Z,NA,NA,NA,NA,NA,NA,5.271402835,8.001288415000001,246.75,5.271404243652823,8.001290378309756
2021-01-07T09:51:21Z,00:20:18,5.27139967,8.001288,2021-01-07T09:51:21Z,246.6,205,5.27139967,8.001288,246.6,5.271404151822022,8.001289812855376
2021-01-07T09:51:22Z,NA,NA,NA,NA,NA,NA,5.2713991700000005,8.001288415000001,246.55,5.271404077504367,8.001289265719345
2021-01-07T09:51:23Z,00:20:20,5.27139867,8.00128883,2021-01-07T09:51:23Z,246.5,204,5.27139867,8.00128883,246.5,5.2714040219431775,8.001288737616159
2021-01-07T09:51:24Z,NA,NA,NA,NA,NA,NA,5.271397335,8.001288330000001,246.35,5.271403986381774,8.001288229260323
2021-01-07T09:51:25Z,00:20:21,5.271396,8.00128783,2021-01-07T09:51:25Z,246.2,205,5.271396,8.00128783,246.2,5.271403972063472,8.001287741366328
2021-01-07T09:51:26Z,NA,NA,NA,NA,NA,NA,5.271394835000001,8.001285500000002,246.05,5.271403980231595,8.00128727464868
2021-01-07T09:51:27Z,00:20:23,5.27139367,8.00128317,2021-01-07T09:51:27Z,245.9,203,5.27139367,8.00128317,245.9,5.271404012129461,8.001286829821874
