datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed
2021-01-07T09:34:12Z,NA,NA,NA,NA,NA,5.271133665,8.001431414999999,317.5,185,5.27113999003386,8.001433957843169
2021-01-07T09:34:13Z,00:03:09,5.27113183,8.00143033,317.5,186,5.27113183,8.00143033,317.5,186,5.271139833951659,8.001433318451948
2021-01-07T09:34:14Z,NA,NA,NA,NA,NA,5.2711334999999995,8.00142758,317.55,187,5.271139709907288,8.00143268556811
2021-01-07T09:34:15Z,00:03:11,5.27113517,8.00142483,317.6,188,5.27113517,8.00142483,317.6,188,5.271139617623982,8.001432059743527
2021-01-07T09:34:16Z,NA,NA,NA,NA,NA,5.271133,8.00142475,317.65,189,5.271139556824976,8.00143144153006
2021-01-07T09:34:17Z,00:03:13,5.27113083,8.00142467,317.7,190,5.27113083,8.00142467,317.7,190,5.271139527233503,8.001430831479576
2021-01-07T09:34:18Z,NA,NA,NA,NA,NA,5.271132415,8.00142325,317.7,191,5.271139528572796,8.001430230143947
2021-01-07T09:34:19Z,00:03:15,5.271134,8.00142183,317.7,192,5.271134,8.00142183,317.7,192,5.271139560566094,8.001429638075038
2021-01-07T09:34:20Z,NA,NA,NA,NA,NA,5.27113975,8.001419,317.65,193,5.271139622936625,8.001429055824712
2021-01-07T09:34:21Z,00:03:16,5.2711455,8.00141617,317.6,194,5.2711455,8.00141617,317.6,194,5.271139715407626,8.001428483944837
2021-01-07T09:34:22Z,NA,NA,NA,NA,NA,5.2711455,8.00141617,317.65,195,5.271139837762928,8.00142792290473
2021-01-07T09:34:23Z,00:03:16,5.2711455,8.00141617,317.7,196,5.2711455,8.00141617,317.7,196,5.271139990028738,8.001427372843494
2021-01-07T09:34:24Z,NA,NA,NA,NA,NA,5.271151665,8.0014145,317.7,197,5.271140172291865,8.001426833817689
2021-01-07T09:34:25Z,00:03:21,5.27115783,8.00141283,317.7,198,5.27115783,8.00141283,317.7,198,5.271140384639114,8.001426305883868
