laser_frames,width,height,datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated
NA,4.099905461370315,2.3061968220208025,2021-01-06T12:03:19Z,NA,NA,NA,NA,NA,15.2833655,68.01262600000001,625.2,853
NA,4.09214744984869,2.3018329405398883,2021-01-06T12:03:20Z,00:14:15,15.28335283,68.012624,625.2,854,15.28335283,68.012624,625.2,854
NA,4.084389438327065,2.297469059058974,2021-01-06T12:03:21Z,NA,NA,NA,NA,NA,15.2833505,68.012636835,625.3,855
NA,4.07663142680544,2.2931051775780595,2021-01-06T12:03:22Z,00:14:17,15.28334817,68.01264967,625.4,856,15.28334817,68.01264967,625.4,856
NA,4.068873415283814,2.2887412960971454,2021-01-06T12:03:23Z,NA,NA,NA,NA,NA,15.283303585,68.01264675,625.4,857
NA,4.061115403762189,2.2843774146162312,2021-01-06T12:03:24Z,00:14:18,15.283259,68.01264383,625.4,858,15.283259,68.01264383,625.4,858
NA,4.053357392240564,2.280013533135317,2021-01-06T12:03:25Z,NA,NA,NA,NA,NA,15.283241415000001,68.01264025,625.4,859
[860.368841],4.045599380718938,2.275649651654403,2021-01-06T12:03:26Z,00:14:20,15.28322383,68.01263667,625.4,860,15.28322383,68.01263667,625.4,860
NA,4.051915614410698,2.2792025331060173,2021-01-06T12:03:27Z,NA,NA,NA,NA,NA,15.28322008,68.012634,625.4,861
NA,4.058231848102457,2.282755414557632,2021-01-06T12:03:28Z,00:14:22,15.28321633,68.01263133,625.4,862,15.28321633,68.01263133,625.4,862
NA,4.064548081794216,2.2863082960092465,2021-01-06T12:03:29Z,NA,NA,NA,NA,NA,15.2832195,68.01263908,625.3,863
NA,4.070864315485975,2.289861177460861,2021-01-06T12:03:30Z,00:14:26,15.28322267,68.01264683,625.2,864,15.28322267,68.01264683,625.2,864
NA,4.077180549177735,2.293414058912475,2021-01-06T12:03:31Z,NA,NA,NA,NA,NA,15.283229835,68.012648915,625.1500000000001,865
NA,4.083496782869493,2.29696694036409,2021-01-06T12:03:32Z,00:14:28,15.283237,68.012651,625.1,866,15.283237,68.012651,625.1,866
NA,4.089813016561252,2.3005198218157044,2021-01-06T12:03:33Z,NA,NA,NA,NA,NA,15.283248835,68.012650915,625.1,867
NA,4.0961292502530116,2.3040727032673187,2021-01-06T12:03:34Z,00:14:30,15.28326067,68.01265083,625.1,868,15.28326067,68.01265083,625.1,868
NA,4.102445483944771,2.3076255847189335,2021-01-06T12:03:35Z,NA,NA,NA,NA,NA,15.28326867,68.01265075,625.1,869
[870.321608],4.10876171763653,2.311178466170548,2021-01-06T12:03:36Z,00:14:31,15.28327667,68.01265067,625.1,870,15.28327667,68.01265067,625.1,870
NA,4.104840280938477,2.3089726580278933,2021-01-06T12:03:37Z,NA,NA,NA,NA,NA,15.28328092,68.01264992,625.1500000000001,871
NA,4.100918844240425,2.306766849885239,2021-01-06T12:03:38Z,00:14:33,15.28328517,68.01264917,625.2,872,15.28328517,68.01264917,625.2,872
NA,4.096997407542373,2.3045610417425846,2021-01-06T12:03:39Z,NA,NA,NA,NA,NA,15.283292335,68.01264908499999,625.3,873
NA,4.09307597084432,2.30235523359993,2021-01-06T12:03:40Z,00:14:35,15.2832995,68.012649,625.4,874,15.2832995,68.012649,625.4,874
NA,4.089154534146267,2.300149425457276,2021-01-06T12:03:41Z,NA,NA,NA,NA,NA,15.283303,68.01264975000001,625.4,875
NA,4.085233097448215,2.2979436173146213,2021-01-06T12:03:42Z,00:14:37,15.2833065,68.0126505,625.4,876,15.2833065,68.0126505,625.4,876
NA,4.081311660750163,2.2957378091719667,2021-01-06T12:03:43Z,NA,NA,NA,NA,NA,15.283313335,68.012653,625.4,877
NA,4.0773902240521105,2.293532001029312,2021-01-06T12:03:44Z,00:14:39,15.28332017,68.0126555,625.4,878,15.28332017,68.0126555,625.4,878
NA,4.073468787354058,2.291326192886658,2021-01-06T12:03:45Z,NA,NA,NA,NA,NA,15.283327085,68.012656335,625.4,879
[880.725276],4.069547350656006,2.2891203847440034,2021-01-06T12:03:46Z,00:14:41,15.283334,68.01265717,625.4,880,15.283334,68.01265717,625.4,880
NA,4.12259141692418,2.3189576720198515,2021-01-06T12:03:47Z,NA,NA,NA,NA,NA,15.283344835,68.012657585,625.3499999999999,881
NA,4.175635483192354,2.3487949592956996,2021-01-06T12:03:48Z,00:14:43,15.28335567,68.012658,625.3,882,15.28335567,68.012658,625.3,882
NA,4.228679549460529,2.3786322465715477,2021-01-06T12:03:49Z,NA,NA,NA,NA,NA,15.28336175,68.0126585,625.3,883
NA,4.281723615728703,2.408469533847396,2021-01-06T12:03:50Z,00:14:44,15.28336783,68.012659,625.3,884,15.28336783,68.012659,625.3,884
NA,4.334767681996878,2.438306821123244,2021-01-06T12:03:51Z,NA,NA,NA,NA,NA,15.28337408,68.01265825,625.25,885
NA,4.387811748265053,2.468144108399092,2021-01-06T12:03:52Z,00:14:46,15.28338033,68.0126575,625.2,886,15.28338033,68.0126575,625.2,886
NA,4.440855814533227,2.49798139567494,2021-01-06T12:03:53Z,NA,NA,NA,NA,NA,15.28338325,68.01265775,625.1500000000001,887
NA,4.4938998808014015,2.5278186829507883,2021-01-06T12:03:54Z,00:14:48,15.28338617,68.012658,625.1,888,15.28338617,68.012658,625.1,888
NA,4.546943947069575,2.5576559702266364,2021-01-06T12:03:55Z,NA,NA,NA,NA,NA,15.28339817,68.012658165,625.1,889
[890.627267],4.59998801333775,2.5874932575024845,2021-01-06T12:03:56Z,00:14:52,15.28341017,68.01265833,625.1,890,15.28341017,68.01265833,625.1,890
NA,4.613004699315048,2.5948151433647144,2021-01-06T12:03:57Z,NA,NA,NA,NA,NA,15.283415,68.01265882999999,625.1,891
NA,4.626021385292345,2.6021370292269443,2021-01-06T12:03:58Z,00:14:54,15.28341983,68.01265933,625.1,892,15.28341983,68.01265933,625.1,892
NA,4.639038071269644,2.6094589150891747,2021-01-06T12:03:59Z,NA,NA,NA,NA,NA,15.28342058,68.01266033,625.1,893
NA,4.652054757246941,2.6167808009514046,2021-01-06T12:04:00Z,00:14:56,15.28342133,68.01266133,625.1,894,15.28342133,68.01266133,625.1,894
NA,4.665071443224239,2.6241026868136346,2021-01-06T12:04:01Z,NA,NA,NA,NA,NA,15.28341975,68.012666,625.05,895
NA,4.678088129201536,2.6314245726758645,2021-01-06T12:04:02Z,00:14:57,15.28341817,68.01267067,625,896,15.28341817,68.01267067,625,896
NA,4.691104815178834,2.6387464585380944,2021-01-06T12:04:03Z,NA,NA,NA,NA,NA,15.28341592,68.01267417,625.05,897
NA,4.704121501156132,2.646068344400325,2021-01-06T12:04:04Z,00:14:59,15.28341367,68.01267767,625.1,898,15.28341367,68.01267767,625.1,898
NA,4.71713818713343,2.6533902302625547,2021-01-06T12:04:05Z,NA,NA,NA,NA,NA,15.28341242,68.012682085,625,899
[900.410538],4.7301548731107275,2.6607121161247846,2021-01-06T12:04:06Z,00:15:01,15.28341117,68.0126865,624.9,900,15.28341117,68.0126865,624.9,900
NA,4.732262143065282,2.6618974554742216,2021-01-06T12:04:07Z,NA,NA,NA,NA,NA,15.283408585,68.012690585,624.8499999999999,901
NA,4.734369413019836,2.663082794823658,2021-01-06T12:04:08Z,00:15:03,15.283406,68.01269467,624.8,902,15.283406,68.01269467,624.8,902
NA,4.7364766829743905,2.664268134173095,2021-01-06T12:04:09Z,NA,NA,NA,NA,NA,15.283404914999998,68.012697335,624.75,903
NA,4.738583952928945,2.665453473522532,2021-01-06T12:04:10Z,00:15:05,15.28340383,68.0127,624.7,904,15.28340383,68.0127,624.7,904
NA,4.7406912228835,2.6666388128719687,2021-01-06T12:04:11Z,NA,NA,NA,NA,NA,15.28340308,68.012702585,624.7,905
NA,4.742798492838054,2.6678241522214057,2021-01-06T12:04:12Z,00:15:07,15.28340233,68.01270517,624.7,906,15.28340233,68.01270517,624.7,906
NA,4.744905762792609,2.6690094915708427,2021-01-06T12:04:13Z,NA,NA,NA,NA,NA,15.283402165,68.012707335,624.6,907
NA,4.747013032747163,2.670194830920279,2021-01-06T12:04:14Z,00:15:09,15.283402,68.0127095,624.5,908,15.283402,68.0127095,624.5,908
[909.981979],4.7491203027017175,2.671380170269716,2021-01-06T12:04:15Z,NA,NA,NA,NA,NA,15.28340525,68.01271025,624.55,909
NA,4.7177200851661665,2.6537175479059685,2021-01-06T12:04:16Z,00:15:10,15.2834085,68.012711,624.6,910,15.2834085,68.012711,624.6,910
NA,4.686319867630615,2.6360549255422208,2021-01-06T12:04:17Z,NA,NA,NA,NA,NA,15.28341725,68.01271274999999,624.55,911
NA,4.654919650095064,2.6183923031784735,2021-01-06T12:04:18Z,00:15:12,15.283426,68.0127145,624.5,912,15.283426,68.0127145,624.5,912
NA,4.623519432559513,2.6007296808147258,2021-01-06T12:04:19Z,NA,NA,NA,NA,NA,15.283434335,68.012719165,624.65,913
NA,4.592119215023961,2.583067058450978,2021-01-06T12:04:20Z,00:15:16,15.28344267,68.01272383,624.8,914,15.28344267,68.01272383,624.8,914
NA,4.56071899748841,2.5654044360872303,2021-01-06T12:04:21Z,NA,NA,NA,NA,NA,15.28344892,68.01272525,624.9,915
NA,4.529318779952858,2.5477418137234826,2021-01-06T12:04:22Z,00:15:18,15.28345517,68.01272667,625,916,15.28345517,68.01272667,625,916
NA,4.497918562417307,2.530079191359735,2021-01-06T12:04:23Z,NA,NA,NA,NA,NA,15.2834555,68.01272850000001,625.05,917
NA,4.466518344881756,2.5124165689959876,2021-01-06T12:04:24Z,00:15:20,15.28345583,68.01273033,625.1,918,15.28345583,68.01273033,625.1,918
NA,4.435118127346204,2.49475394663224,2021-01-06T12:04:25Z,NA,NA,NA,NA,NA,15.28345483,68.012733665,625.1500000000001,919
[920.400588],4.403717909810653,2.477091324268492,2021-01-06T12:04:26Z,00:15:21,15.28345383,68.012737,625.2,920,15.28345383,68.012737,625.2,920
NA,4.403717909810653,2.477091324268492,2021-01-06T12:04:27Z,NA,NA,NA,NA,NA,15.283449415,68.01273975000001,625.2,921
NA,4.403717909810653,2.477091324268492,2021-01-06T12:04:28Z,00:15:23,15.283445,68.0127425,625.2,922,15.283445,68.0127425,625.2,922
NA,4.403717909810653,2.477091324268492,2021-01-06T12:04:29Z,NA,NA,NA,NA,NA,15.283439335,68.01274475,625.1500000000001,923
NA,4.403717909810653,2.477091324268492,2021-01-06T12:04:30Z,00:15:25,15.28343367,68.012747,625.1,924,15.28343367,68.012747,625.1,924
NA,4.403717909810653,2.477091324268492,2021-01-06T12:04:31Z,NA,NA,NA,NA,NA,15.28342775,68.0127485,625.1500000000001,925
NA,4.403717909810653,2.477091324268492,2021-01-06T12:04:32Z,00:15:27,15.28342183,68.01275,625.2,926,15.28342183,68.01275,625.2,926
NA,4.403717909810653,2.477091324268492,2021-01-06T12:04:33Z,NA,NA,NA,NA,NA,15.283415665,68.01275100000001,625.2,927
NA,4.403717909810653,2.477091324268492,2021-01-06T12:04:34Z,00:15:29,15.2834095,68.012752,625.2,928,15.2834095,68.012752,625.2,928
NA,4.403717909810653,2.477091324268492,2021-01-06T12:04:35Z,NA,NA,NA,NA,NA,15.28340525,68.012752585,625.3,929
[930.550408],4.403717909810653,2.477091324268492,2021-01-06T12:04:36Z,00:15:31,15.283401,68.01275317,625.4,930,15.283401,68.01275317,625.4,930
NA,4.371963647580708,2.4592295517641483,2021-01-06T12:04:37Z,NA,NA,NA,NA,NA,15.28339575,68.01275242,625.25,931
NA,4.3402093853507635,2.4413677792598043,2021-01-06T12:04:38Z,00:15:33,15.2833905,68.01275167,625.1,932,15.2833905,68.01275167,625.1,932
NA,4.308455123120819,2.4235060067554604,2021-01-06T12:04:39Z,NA,NA,NA,NA,NA,15.283381,68.01275033499999,625.1,933
NA,4.276700860890874,2.4056442342511164,2021-01-06T12:04:40Z,00:15:34,15.2833715,68.012749,625.1,934,15.2833715,68.012749,625.1,934
NA,4.244946598660929,2.387782461746773,2021-01-06T12:04:41Z,NA,NA,NA,NA,NA,15.283366835,68.01274716500001,625.1,935
NA,4.213192336430985,2.369920689242429,2021-01-06T12:04:42Z,00:15:36,15.28336217,68.01274533,625.1,936,15.28336217,68.01274533,625.1,936
NA,4.18143807420104,2.352058916738085,2021-01-06T12:04:43Z,NA,NA,NA,NA,NA,15.283359835,68.01274275,625.1500000000001,937
NA,4.149683811971095,2.334197144233741,2021-01-06T12:04:44Z,00:15:38,15.2833575,68.01274017,625.2,938,15.2833575,68.01274017,625.2,938
NA,4.1179295497411506,2.316335371729397,2021-01-06T12:04:45Z,NA,NA,NA,NA,NA,15.2833455,68.01273499999999,625.3,939
[940.265826],4.086175287511206,2.298473599225053,2021-01-06T12:04:46Z,00:15:42,15.2833335,68.01272983,625.4,940,15.2833335,68.01272983,625.4,940
NA,4.0335012605569345,2.2688444590632755,2021-01-06T12:04:47Z,NA,NA,NA,NA,NA,15.28333225,68.01272825000001,625.4,941
NA,3.9808272336026636,2.2392153189014983,2021-01-06T12:04:48Z,00:15:44,15.283331,68.01272667,625.4,942,15.283331,68.01272667,625.4,942
NA,3.9281532066483926,2.2095861787397206,2021-01-06T12:04:49Z,NA,NA,NA,NA,NA,15.283327750000002,68.01272592000001,625.4,943
NA,3.8754791796941217,2.1799570385779434,2021-01-06T12:04:50Z,00:15:46,15.2833245,68.01272517,625.4,944,15.2833245,68.01272517,625.4,944
NA,3.8228051527398508,2.150327898416166,2021-01-06T12:04:51Z,NA,NA,NA,NA,NA,15.28332825,68.012724585,625.5,945
NA,3.7701311257855794,2.120698758254388,2021-01-06T12:04:52Z,00:15:47,15.283332,68.012724,625.6,946,15.283332,68.012724,625.6,946
NA,3.7174570988313085,2.091069618092611,2021-01-06T12:04:53Z,NA,NA,NA,NA,NA,15.283331585000001,68.01272466500001,625.6500000000001,947
NA,3.6647830718770376,2.0614404779308333,2021-01-06T12:04:54Z,00:15:49,15.28333117,68.01272533,625.7,948,15.28333117,68.01272533,625.7,948
NA,3.612109044922766,2.031811337769056,2021-01-06T12:04:55Z,NA,NA,NA,NA,NA,15.283323335,68.0127265,625.7,949
[950.130485],3.5594350179684953,2.0021821976072784,2021-01-06T12:04:56Z,00:15:51,15.2833155,68.01272767,625.7,950,15.2833155,68.01272767,625.7,950
NA,3.5594350179684953,2.0021821976072784,2021-01-06T12:04:57Z,NA,NA,NA,NA,NA,15.283310915,68.01272742,625.8,951
NA,3.5594350179684953,2.0021821976072784,2021-01-06T12:04:58Z,00:15:53,15.28330633,68.01272717,625.9,952,15.28330633,68.01272717,625.9,952
NA,3.5594350179684953,2.0021821976072784,2021-01-06T12:04:59Z,NA,NA,NA,NA,NA,15.283305,68.01272750000001,625.8499999999999,953
NA,3.5594350179684953,2.0021821976072784,2021-01-06T12:05:00Z,00:15:55,15.28330367,68.01272783,625.8,954,15.28330367,68.01272783,625.8,954
NA,3.5594350179684953,2.0021821976072784,2021-01-06T12:05:01Z,NA,NA,NA,NA,NA,15.28330567,68.01272850000001,625.75,955
NA,3.5594350179684953,2.0021821976072784,2021-01-06T12:05:02Z,00:15:57,15.28330767,68.01272917,625.7,956,15.28330767,68.01272917,625.7,956
NA,3.5594350179684953,2.0021821976072784,2021-01-06T12:05:03Z,NA,NA,NA,NA,NA,15.28330492,68.01273075,625.7,957
NA,3.5594350179684953,2.0021821976072784,2021-01-06T12:05:04Z,00:15:59,15.28330217,68.01273233,625.7,958,15.28330217,68.01273233,625.7,958
NA,3.5594350179684953,2.0021821976072784,2021-01-06T12:05:05Z,NA,NA,NA,NA,NA,15.283300085,68.012733415,625.75,959
[960.582184],3.5594350179684953,2.0021821976072784,2021-01-06T12:05:06Z,00:16:00,15.283298,68.0127345,625.8,960,15.283298,68.0127345,625.8,960
NA,3.5673064852787935,2.006609897969321,2021-01-06T12:05:07Z,NA,NA,NA,NA,NA,15.283291915,68.012735585,625.8499999999999,961
NA,3.5751779525890917,2.011037598331364,2021-01-06T12:05:08Z,00:16:02,15.28328583,68.01273667,625.9,962,15.28328583,68.01273667,625.9,962
NA,3.58304941989939,2.0154652986934067,2021-01-06T12:05:09Z,NA,NA,NA,NA,NA,15.28327983,68.012736835,625.8499999999999,963
NA,3.590920887209688,2.0198929990554495,2021-01-06T12:05:10Z,00:16:04,15.28327383,68.012737,625.8,964,15.28327383,68.012737,625.8,964
NA,3.598792354519986,2.024320699417492,2021-01-06T12:05:11Z,NA,NA,NA,NA,NA,15.283265165,68.012740335,625.75,965
NA,3.606663821830284,2.0287483997795346,2021-01-06T12:05:12Z,00:16:08,15.2832565,68.01274367,625.7,966,15.2832565,68.01274367,625.7,966
NA,3.614535289140582,2.0331761001415773,2021-01-06T12:05:13Z,NA,NA,NA,NA,NA,15.283252585,68.01274525,625.75,967
NA,3.6224067564508804,2.03760380050362,2021-01-06T12:05:14Z,00:16:10,15.28324867,68.01274683,625.8,968,15.28324867,68.01274683,625.8,968
[969.815352],3.6302782237611786,2.042031500865663,2021-01-06T12:05:15Z,NA,NA,NA,NA,NA,15.28324592,68.012748415,625.75,969
NA,3.649700302601848,2.0529564202135395,2021-01-06T12:05:16Z,00:16:12,15.28324317,68.01275,625.7,970,15.28324317,68.01275,625.7,970
NA,3.6691223814425182,2.0638813395614166,2021-01-06T12:05:17Z,NA,NA,NA,NA,NA,15.283236335,68.012751665,625.7,971
NA,3.688544460283188,2.0748062589092933,2021-01-06T12:05:18Z,00:16:13,15.2832295,68.01275333,625.7,972,15.2832295,68.01275333,625.7,972
NA,3.7079665391238574,2.08573117825717,2021-01-06T12:05:19Z,NA,NA,NA,NA,NA,15.283226165,68.012755,625.6500000000001,973
NA,3.7273886179645275,2.0966560976050466,2021-01-06T12:05:20Z,00:16:15,15.28322283,68.01275667,625.6,974,15.28322283,68.01275667,625.6,974
NA,3.746810696805197,2.1075810169529237,2021-01-06T12:05:21Z,NA,NA,NA,NA,NA,15.283215165,68.01275799999999,625.6500000000001,975
NA,3.766232775645867,2.1185059363008003,2021-01-06T12:05:22Z,00:16:17,15.2832075,68.01275933,625.7,976,15.2832075,68.01275933,625.7,976
NA,3.7856548544865367,2.129430855648677,2021-01-06T12:05:23Z,NA,NA,NA,NA,NA,15.283203835,68.012761165,625.6500000000001,977
NA,3.8050769333272063,2.1403557749965536,2021-01-06T12:05:24Z,00:16:19,15.28320017,68.012763,625.6,978,15.28320017,68.012763,625.6,978
NA,3.8244990121678764,2.1512806943444307,2021-01-06T12:05:25Z,NA,NA,NA,NA,NA,15.28319967,68.012764915,625.5,979
[980.542532],3.843921091008546,2.1622056136923073,2021-01-06T12:05:26Z,00:16:21,15.28319917,68.01276683,625.4,980,15.28319917,68.01276683,625.4,980
NA,3.832302806095369,2.1556703284286454,2021-01-06T12:05:27Z,NA,NA,NA,NA,NA,15.28319575,68.01276833,625.4,981
NA,3.8206845211821925,2.1491350431649834,2021-01-06T12:05:28Z,00:16:23,15.28319233,68.01276983,625.4,982,15.28319233,68.01276983,625.4,982
NA,3.8090662362690155,2.1425997579013214,2021-01-06T12:05:29Z,NA,NA,NA,NA,NA,15.283185,68.01277225,625.5,983
NA,3.797447951355839,2.1360644726376594,2021-01-06T12:05:30Z,00:16:25,15.28317767,68.01277467,625.6,984,15.28317767,68.01277467,625.6,984
NA,3.785829666442662,2.129529187373998,2021-01-06T12:05:31Z,NA,NA,NA,NA,NA,15.28317442,68.0127765,625.6,985
NA,3.774211381529485,2.122993902110336,2021-01-06T12:05:32Z,00:16:26,15.28317117,68.01277833,625.6,986,15.28317117,68.01277833,625.6,986
NA,3.7625930966163086,2.116458616846674,2021-01-06T12:05:33Z,NA,NA,NA,NA,NA,15.28317217,68.01277883,625.6500000000001,987
NA,3.7509748117031316,2.109923331583012,2021-01-06T12:05:34Z,00:16:28,15.28317317,68.01277933,625.7,988,15.28317317,68.01277933,625.7,988
NA,3.739356526789955,2.10338804631935,2021-01-06T12:05:35Z,NA,NA,NA,NA,NA,15.28316717,68.0127775,625.75,989
[990.063584],3.727738241876778,2.096852761055688,2021-01-06T12:05:36Z,00:16:32,15.28316117,68.01277567,625.8,990,15.28316117,68.01277567,625.8,990
NA,3.7133226645087882,2.0887439987861933,2021-01-06T12:05:37Z,NA,NA,NA,NA,NA,15.28315125,68.012779,625.75,991
NA,3.698907087140798,2.080635236516699,2021-01-06T12:05:38Z,00:16:34,15.28314133,68.01278233,625.7,992,15.28314133,68.01278233,625.7,992
NA,3.6844915097728075,2.0725264742472045,2021-01-06T12:05:39Z,NA,NA,NA,NA,NA,15.2831385,68.012783915,625.75,993
NA,3.6700759324048176,2.0644177119777103,2021-01-06T12:05:40Z,00:16:36,15.28313567,68.0127855,625.8,994,15.28313567,68.0127855,625.8,994
NA,3.6556603550368276,2.0563089497082156,2021-01-06T12:05:41Z,NA,NA,NA,NA,NA,15.28313517,68.012784415,625.8,995
NA,3.6412447776688373,2.048200187438721,2021-01-06T12:05:42Z,00:16:37,15.28313467,68.01278333,625.8,996,15.28313467,68.01278333,625.8,996
NA,3.626829200300847,2.040091425169227,2021-01-06T12:05:43Z,NA,NA,NA,NA,NA,15.2831325,68.012786165,625.8499999999999,997
NA,3.612413622932857,2.031982662899732,2021-01-06T12:05:44Z,00:16:39,15.28313033,68.012789,625.9,998,15.28313033,68.012789,625.9,998
NA,3.597998045564867,2.023873900630238,2021-01-06T12:05:45Z,NA,NA,NA,NA,NA,15.283133915,68.012791085,625.8,999
[1000.867336],3.5835824681968766,2.0157651383607433,2021-01-06T12:05:46Z,00:16:41,15.2831375,68.01279317,625.7,1000,15.2831375,68.01279317,625.7,1000
NA,3.656812509889689,2.05695703681295,2021-01-06T12:05:47Z,NA,NA,NA,NA,NA,15.283129835,68.01279267,625.7,1001
NA,3.7300425515825015,2.0981489352651574,2021-01-06T12:05:48Z,00:16:43,15.28312217,68.01279217,625.7,1002,15.28312217,68.01279217,625.7,1002
NA,3.8032725932753135,2.1393408337173643,2021-01-06T12:05:49Z,NA,NA,NA,NA,NA,15.283119335,68.012791335,625.6500000000001,1003
NA,3.876502634968126,2.180532732169571,2021-01-06T12:05:50Z,00:16:45,15.2831165,68.0127905,625.6,1004,15.2831165,68.0127905,625.6,1004
NA,3.9497326766609384,2.221724630621778,2021-01-06T12:05:51Z,NA,NA,NA,NA,NA,15.283132085,68.012790665,625.5,1005
NA,4.02296271835375,2.262916529073985,2021-01-06T12:05:52Z,00:16:47,15.28314767,68.01279083,625.4,1006,15.28314767,68.01279083,625.4,1006
NA,4.096192760046563,2.304108427526192,2021-01-06T12:05:53Z,NA,NA,NA,NA,NA,15.28312767,68.012782915,625.4,1007
NA,4.169422801739375,2.345300325978399,2021-01-06T12:05:54Z,00:16:49,15.28310767,68.012775,625.4,1008,15.28310767,68.012775,625.4,1008
NA,4.242652843432188,2.386492224430606,2021-01-06T12:05:55Z,NA,NA,NA,NA,NA,15.283113,68.012775415,625.3499999999999,1009
[1010.506505],4.315882885125,2.427684122882813,2021-01-06T12:05:56Z,00:16:50,15.28311833,68.01277583,625.3,1010,15.28311833,68.01277583,625.3,1010
NA,4.335784058711789,2.4388785330253815,2021-01-06T12:05:57Z,NA,NA,NA,NA,NA,15.28310558,68.01277908,625.3,1011
NA,4.355685232298578,2.4500729431679504,2021-01-06T12:05:58Z,00:16:52,15.28309283,68.01278233,625.3,1012,15.28309283,68.01278233,625.3,1012
NA,4.375586405885366,2.461267353310519,2021-01-06T12:05:59Z,NA,NA,NA,NA,NA,15.283094665,68.01278257999999,625.3,1013
NA,4.395487579472156,2.4724617634530874,2021-01-06T12:06:00Z,00:16:54,15.2830965,68.01278283,625.3,1014,15.2830965,68.01278283,625.3,1014
NA,4.415388753058944,2.483656173595656,2021-01-06T12:06:01Z,NA,NA,NA,NA,NA,15.283096585,68.01279758000001,625.3,1015
NA,4.435289926645733,2.494850583738225,2021-01-06T12:06:02Z,00:16:58,15.28309667,68.01281233,625.3,1016,15.28309667,68.01281233,625.3,1016
NA,4.455191100232522,2.5060449938807934,2021-01-06T12:06:03Z,NA,NA,NA,NA,NA,15.28308725,68.012816,625.15,1017
NA,4.47509227381931,2.517239404023362,2021-01-06T12:06:04Z,NA,15.28307783,68.01281967,625,1018,15.28307783,68.01281967,625,1018
NA,4.4949934474061,2.528433814165931,2021-01-06T12:06:05Z,NA,NA,NA,NA,NA,15.28308025,68.012820085,625.05,1019
[1020.459738],4.514894620992888,2.5396282243084993,2021-01-06T12:06:06Z,00:17:02,15.28308267,68.0128205,625.1,1020,15.28308267,68.0128205,625.1,1020
NA,4.518940581998599,2.541904077374212,2021-01-06T12:06:07Z,NA,NA,NA,NA,NA,15.283070335,68.01281775000001,625.1,1021
NA,4.522986543004311,2.544179930439925,2021-01-06T12:06:08Z,00:17:03,15.283058,68.012815,625.1,1022,15.283058,68.012815,625.1,1022
NA,4.527032504010022,2.546455783505637,2021-01-06T12:06:09Z,NA,NA,NA,NA,NA,15.283052665,68.012814335,625.1500000000001,1023
NA,4.531078465015734,2.54873163657135,2021-01-06T12:06:10Z,00:17:05,15.28304733,68.01281367,625.2,1024,15.28304733,68.01281367,625.2,1024
NA,4.535124426021445,2.5510074896370627,2021-01-06T12:06:11Z,NA,NA,NA,NA,NA,15.28305025,68.012812835,625.2,1025
NA,4.5391703870271565,2.5532833427027755,2021-01-06T12:06:12Z,00:17:07,15.28305317,68.012812,625.2,1026,15.28305317,68.012812,625.2,1026
NA,4.5432163480328684,2.5555591957684882,2021-01-06T12:06:13Z,NA,NA,NA,NA,NA,15.283037085,68.01280925,625.2,1027
NA,4.5472623090385795,2.5578350488342005,2021-01-06T12:06:14Z,00:17:09,15.283021,68.0128065,625.2,1028,15.283021,68.0128065,625.2,1028
NA,4.5513082700442915,2.5601109018999133,2021-01-06T12:06:15Z,NA,NA,NA,NA,NA,15.28301725,68.01280575,625.25,1029
[1030.015502],4.555354231050003,2.562386754965626,2021-01-06T12:06:16Z,00:17:11,15.2830135,68.012805,625.3,1030,15.2830135,68.012805,625.3,1030
NA,4.563343494944965,2.5668807159065423,2021-01-06T12:06:17Z,NA,NA,NA,NA,NA,15.283026165,68.01279916499999,625.2,1031
NA,4.571332758839926,2.571374676847458,2021-01-06T12:06:18Z,00:17:13,15.28303883,68.01279333,625.1,1032,15.28303883,68.01279333,625.1,1032
NA,4.579322022734888,2.575868637788374,2021-01-06T12:06:19Z,NA,NA,NA,NA,NA,15.28304,68.012795165,625.1,1033
NA,4.587311286629849,2.58036259872929,2021-01-06T12:06:20Z,00:17:15,15.28304117,68.012797,625.1,1034,15.28304117,68.012797,625.1,1034
NA,4.5953005505248115,2.5848565596702064,2021-01-06T12:06:21Z,NA,NA,NA,NA,NA,15.28305342,68.01279833500001,625,1035
NA,4.603289814419774,2.5893505206111223,2021-01-06T12:06:22Z,00:17:16,15.28306567,68.01279967,624.9,1036,15.28306567,68.01279967,624.9,1036
NA,4.611279078314735,2.593844481552038,2021-01-06T12:06:23Z,NA,NA,NA,NA,NA,15.283051585,68.012804585,624.8499999999999,1037
NA,4.619268342209697,2.5983384424929543,2021-01-06T12:06:24Z,00:17:18,15.2830375,68.0128095,624.8,1038,15.2830375,68.0128095,624.8,1038
NA,4.627257606104658,2.6028324034338706,2021-01-06T12:06:25Z,NA,NA,NA,NA,NA,15.28301825,68.012807915,624.8,1039
[1040.547933],4.63524686999962,2.6073263643747864,2021-01-06T12:06:26Z,00:17:22,15.282999,68.01280633,624.8,1040,15.282999,68.01280633,624.8,1040
NA,4.646057218350098,2.61340718532193,2021-01-06T12:06:27Z,NA,NA,NA,NA,NA,15.282997415,68.012804415,624.8,1041
NA,4.656867566700575,2.6194880062690733,2021-01-06T12:06:28Z,00:17:24,15.28299583,68.0128025,624.8,1042,15.28299583,68.0128025,624.8,1042
