X,Y,laser_frames,width,height,datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed,distance_3d,distance_travelled
-577113.741595102,897276.2835424632,NA,6.594892164308381,3.709626842423463,2021-01-07T09:38:08Z,NA,NA,NA,NA,NA,5.271243419999999,8.00141925,300.1,421,5.27127151532155,8.001415477279686,0.030747063433999113,73.2575951756632
-577113.7644123859,897276.2997838701,NA,6.460555217429028,3.634062309803828,2021-01-07T09:38:09Z,00:07:06,5.27123517,8.00141933,300.1,422,5.27123517,8.00141933,300.1,422,5.271271307795955,8.001415617210334,0.028007351560220935,73.28560252722342
-577113.7837502742,897276.3159328192,NA,6.326218270549676,3.558497777184192,2021-01-07T09:38:10Z,NA,NA,NA,NA,NA,5.27123392,8.00141875,300,423,5.271271131406871,8.001415757057138,0.10312488778499976,73.38872741500842
-577113.7993656716,897276.3319831102,NA,6.191881323670323,3.482933244564556,2021-01-07T09:38:11Z,00:07:07,5.27123267,8.0014181700000009,299.9,424,5.27123267,8.0014181700000009,299.9,424,5.271270988329664,8.00141589681656,0.10247659477439787,73.49120400978282
-577113.8110511685,897276.3479337549,NA,6.057544376790971,3.4073687119449207,2021-01-07T09:38:12Z,NA,NA,NA,NA,NA,5.2712325,8.00141825,299.79999999999995,425,5.271270880419431,8.001416036523917,0.10193612659522847,73.59314013637805
-577113.8187421048,897276.3638045997,NA,5.923207429911619,3.3318041793252853,2021-01-07T09:38:13Z,00:07:09,5.27123233,8.00141833,299.7,426,5.27123233,8.00141833,299.7,426,5.271270808250213,8.001416176369894,0.10154326278568042,73.69468339916374
-577113.8224095057,897276.3796207018,NA,5.788870483032266,3.25623964670565,2021-01-07T09:38:14Z,NA,NA,NA,NA,NA,5.271232165000001,8.001418165,299.7,427,5.271270772075785,8.001416316584033,0.016235729522802927,73.71091912868653
-577113.8220243957,897276.3954071167,NA,5.654533536152914,3.1806751140860134,2021-01-07T09:38:15Z,00:07:11,5.271232,8.001418,299.7,428,5.271232,8.001418,299.7,428,5.271270772149925,8.00141645739586,0.015791111652330964,73.72671024033886
-577113.817557801,897276.4111889022,NA,5.520196589273561,3.105110581466378,2021-01-07T09:38:16Z,NA,NA,NA,NA,NA,5.27122975,8.001418165,299.54999999999995,429,5.271270808726402,8.001416599034918,0.15089405296683966,73.87760429330571
-577113.8089807474,897276.4269911144,[430.467932],5.385859642394209,3.029546048846742,2021-01-07T09:38:17Z,00:07:13,5.2712275,8.00141833,299.4,430,5.2712275,8.00141833,299.4,430,5.271270882058994,8.001416741730743,0.15107374278566452,74.02867803609136
-577113.7962642591,897276.442838809,NA,5.433393927016913,3.056284083947013,2021-01-07T09:38:18Z,NA,NA,NA,NA,NA,5.271228165,8.001418415,299.4,431,5.271270992401478,8.001416885712866,0.02031891966763789,74.04899695575901
-577113.7793793629,897276.4587570449,NA,5.4809282116396165,3.083022119047284,2021-01-07T09:38:19Z,00:07:15,5.27122883,8.0014185,299.4,432,5.27122883,8.0014185,299.4,432,5.2712711400076255,8.001417031210824,0.02320538629933892,74.07220234205835
-577113.7582970837,897276.4747708755,NA,5.528462496262321,3.1097601541475552,2021-01-07T09:38:20Z,NA,NA,NA,NA,NA,5.27123125,8.001418000000001,299.35,433,5.271271325131214,8.001417178454153,0.05657654347834358,74.12877888553669
-577113.7329884465,897276.4909053603,NA,5.575996780885025,3.1364981892478263,2021-01-07T09:38:21Z,00:07:17,5.27123367,8.0014175,299.3,434,5.27123367,8.0014175,299.3,434,5.271271548026017,8.001417327672389,0.058316796168280845,74.18709568170497
-577113.7034244777,897276.5071855544,NA,5.623531065507729,3.163236224348097,2021-01-07T09:38:22Z,NA,NA,NA,NA,NA,5.271235835000001,8.001417165,299.3,435,5.271271808945812,8.001417479095066,0.033750155073869005,74.22084583677884
-577113.669576202,897276.5236365147,NA,5.671065350130433,3.189974259448368,2021-01-07T09:38:23Z,00:07:19,5.271238,8.00141683,299.3,436,5.271238,8.00141683,299.3,436,5.271272108144369,8.00141763295172,0.037634291017031675,74.25848012779586
-577113.6314146458,897276.5402832971,NA,5.7185996347531365,3.216712294548639,2021-01-07T09:38:24Z,NA,NA,NA,NA,NA,5.271242165,8.00141675,299.35,437,5.271272445875468,8.001417789471883,0.06506473498544664,74.32354486278132
-577113.5889108335,897276.5571509593,NA,5.766133919375841,3.24345032964891,2021-01-07T09:38:25Z,00:07:20,5.27124633,8.00141667,299.4,438,5.27124633,8.00141667,299.4,438,5.271272822392881,8.001417948885098,0.06775759804133084,74.39130246082264
-577113.5420357911,897276.5742645576,NA,5.813668203998545,3.270188364749181,2021-01-07T09:38:26Z,NA,NA,NA,NA,NA,5.27124708,8.001417584999999,299.35,439,5.271273237950385,8.001418111420895,0.07064095727211865,74.46194341809476
-577113.4907605441,897276.5916491479,[440.626383],5.861202488621249,3.296926399849452,2021-01-07T09:38:27Z,00:07:22,5.27124783,8.0014185,299.3,440,5.27124783,8.0014185,299.3,440,5.271273692801751,8.00141827730881,0.07369786250264751,74.53564128059742
-577113.4350561183,897276.6093297877,NA,5.935196969876434,3.3385482955554937,2021-01-07T09:38:28Z,NA,NA,NA,NA,NA,5.271249165,8.001417915000001,299.20000000000005,441,5.27127418720076,8.001418446778379,0.11582567968414839,74.65146696028157
-577113.3748935382,897276.6273315331,NA,6.009191451131618,3.380170191261535,2021-01-07T09:38:29Z,00:07:26,5.2712505,8.00141733,299.1,442,5.2712505,8.00141733,299.1,442,5.2712747214011815,8.001418620059138,0.11808301691814052,74.7695499771997
-577113.3102752974,897276.6456744062,NA,6.083185932386803,3.421792086967576,2021-01-07T09:38:30Z,NA,NA,NA,NA,NA,5.2712513350000005,8.00141583,299,443,5.271275295376448,8.001418797329043,0.12046567161706133,74.89001564881676
-577113.2413297603,897276.6643582903,NA,6.157180413641987,3.4634139826736177,2021-01-07T09:38:31Z,00:07:28,5.27125217,8.00141433,298.9,444,5.27125217,8.00141433,298.9,444,5.271275907978607,8.001418978559743,0.12289253275925985,75.01290818157602
-577113.1682167582,897276.6833780347,NA,6.231174894897172,3.505035878379659,2021-01-07T09:38:32Z,NA,NA,NA,NA,NA,5.27125525,8.00141233,298.79999999999995,445,5.2712765577793625,8.001419163671306,0.12532861508173954,75.13823679665776
-577113.0910961207,897276.7027284873,NA,6.305169376152357,3.5466577740857006,2021-01-07T09:38:33Z,00:07:30,5.27125833,8.00141033,298.7,446,5.27125833,8.00141033,298.7,446,5.271277243350416,8.001419352583797,0.12775771110491627,75.26599450776268
-577113.0101276808,897276.7224044978,NA,6.379163857407541,3.588279669791742,2021-01-07T09:38:34Z,NA,NA,NA,NA,NA,5.271264665,8.001408914999999,298.5,447,5.271277963263474,8.001419545217288,0.21666341092514343,75.48265791868782
-577112.9254712702,897276.7424009149,NA,6.453158338662726,3.629901565497783,2021-01-07T09:38:35Z,00:07:32,5.271271,8.0014075,298.3,448,5.271271,8.0014075,298.3,448,5.271278716090234,8.001419741491848,0.21809760327817684,75.700755521966
-577112.8372867196,897276.7627125871,NA,6.52715281991791,3.671523461203825,2021-01-07T09:38:36Z,NA,NA,NA,NA,NA,5.271273415,8.00140875,298.15,449,5.271279500402402,8.001419941327542,0.17518298718863104,75.87593850915464
-577112.7457338597,897276.783334363,[450.491955],6.601147301173095,3.713145356909866,2021-01-07T09:38:37Z,00:07:33,5.27127583,8.00141,298,450,5.27127583,8.00141,298,450,5.271280314771682,8.00142014464444,0.17693836155859727,76.05287687071323
-577112.6509725235,897276.8042610922,NA,6.5187773139355984,3.6668122390887743,2021-01-07T09:38:38Z,NA,NA,NA,NA,NA,5.27127658,8.001409415000001,297.9,451,5.271281157769773,8.001420351362611,0.13934718812158706,76.19222405883481
-577112.5531625415,897276.8254876233,NA,6.436407326698102,3.6204791212676826,2021-01-07T09:38:39Z,00:07:35,5.27127733,8.00140883,297.8,452,5.27127733,8.00140883,297.8,452,5.271282027968383,8.001420561402126,0.14148271345479296,76.3337067722896
-577112.4524637444,897276.8470088048,NA,6.354037339460606,3.5741460034465913,2021-01-07T09:38:40Z,NA,NA,NA,NA,NA,5.27127975,8.001410580000002,297.70000000000005,453,5.271282923939213,8.00142077468305,0.14353887617905603,76.47724564846867
-577112.349035965,897276.8688194858,NA,6.27166735222311,3.5278128856254996,2021-01-07T09:38:41Z,00:07:37,5.27128217,8.00141233,297.6,454,5.27128217,8.00141233,297.6,454,5.271283844253966,8.001420991125453,0.14550948888404622,76.62275513735271
-577112.2430390336,897276.8909145147,NA,6.189297364985613,3.481479767804408,2021-01-07T09:38:42Z,NA,NA,NA,NA,NA,5.271284335000001,8.00141258,297.5,455,5.271284787484343,8.001421210649402,0.14738907617573485,76.77014421352844
-577112.1346327823,897276.9132887407,NA,6.106927377748117,3.435146649983316,2021-01-07T09:38:43Z,00:07:39,5.2712865,8.00141283,297.4,456,5.2712865,8.00141283,297.4,456,5.27128575220205,8.001421433174967,0.14917279011211357,76.91931700364056
-577112.023977042,897276.9359370128,NA,6.024557390510621,3.3888135321622244,2021-01-07T09:38:44Z,NA,NA,NA,NA,NA,5.271291250000001,8.00141425,297.25,457,5.271286736978788,8.001421658622215,0.18777017096959675,77.10708717461016
-577111.911231644,897276.9588541797,NA,5.942187403273125,3.342480414341133,2021-01-07T09:38:45Z,00:07:41,5.271296,8.00141567,297.1,458,5.271296,8.00141567,297.1,458,5.27128774038626,8.001421886911219,0.1890415861676518,77.2961287607778
-577111.7965564206,897276.9820350901,NA,5.859817416035629,3.2961472965200413,2021-01-07T09:38:46Z,NA,NA,NA,NA,NA,5.2713015,8.00141725,296.95000000000005,459,5.27128876099617,8.0014221179620435,0.19023081101488168,77.48635957179269
-577111.680111201,897277.0054745928,[460.722468],5.7774474287981326,3.2498141786989496,2021-01-07T09:38:47Z,00:07:43,5.271307,8.00141883,296.8,460,5.271307,8.00141883,296.8,460,5.271289797380222,8.001422351694755,0.1913345223855063,77.6776940941782
-577111.5620389704,897277.0291600188,NA,5.819164795617356,3.2732801975347625,2021-01-07T09:38:48Z,NA,NA,NA,NA,NA,5.271311750000001,8.00141983,296.65,461,5.271290848262403,8.001422587965994,0.19235917197624566,77.87005326615444
-577111.4424153143,897277.0530486281,NA,5.860882162436578,3.2967462163705754,2021-01-07T09:38:49Z,00:07:45,5.2713165,8.00142083,296.5,462,5.2713165,8.00142083,296.5,462,5.271291912975853,8.001422826378663,0.1933403340455709,78.06339360020002
-577111.3212989715,897277.0770901638,NA,5.902599529255801,3.3202122352063883,2021-01-07T09:38:50Z,NA,NA,NA,NA,NA,5.27131575,8.00142175,296.4,463,5.271292991005993,8.001423066472238,0.15889356158192539,78.22228716178194
-577111.1987486796,897277.1012343675,NA,5.944316896075025,3.343678254042201,2021-01-07T09:38:51Z,00:07:46,5.271315,8.00142267,296.3,464,5.271315,8.00142267,296.3,464,5.271294081838246,8.001423307786188,0.16000473937942333,78.38229190116137
-577111.0748231779,897277.1254309815,NA,5.986034262894247,3.367144272878014,2021-01-07T09:38:52Z,NA,NA,NA,NA,NA,5.271315585,8.001423835,296.25,465,5.271295184958037,8.00142354985999,0.13580502975304418,78.51809693091441
-577110.9495812028,897277.1496297485,NA,6.02775162971347,3.390610291713827,2021-01-07T09:38:53Z,00:07:48,5.27131617,8.001425,296.2,466,5.27131617,8.001425,296.2,466,5.27129629985079,8.001423792233114,0.13700778315311848,78.65510471406752
-577110.823081495,897277.1737804108,NA,6.069468996532693,3.4140763105496403,2021-01-07T09:38:54Z,NA,NA,NA,NA,NA,5.2713185,8.0014235,296.1,467,5.271297426001928,8.001424034445035,0.16305039270978064,78.8181551067773
-577110.6953827909,897277.19783271,NA,6.111186363351917,3.4375423293854532,2021-01-07T09:38:55Z,00:07:52,5.27132083,8.001422,296,468,5.27132083,8.001422,296,468,5.271298562896871,8.001424276035225,0.16396789970893816,78.98212300648625
-577110.5665438292,897277.2217363898,NA,6.152903730171139,3.461008348221266,2021-01-07T09:38:56Z,NA,NA,NA,NA,NA,5.27132633,8.0014205,295.95,469,5.271299710021049,8.001424516543157,0.14025285723594064,79.12237586372218
-577110.4366233489,897277.2454411914,[470.687289],6.194621096990362,3.484474367057079,2021-01-07T09:38:57Z,00:07:54,5.27133183,8.001419,295.9,470,5.27133183,8.001419,295.9,470,5.271300866859883,8.001424755508305,0.14121348668137548,79.26358935040356
-577110.3056800875,897277.2688968576,NA,6.216585331545803,3.4968292489945143,2021-01-07T09:38:58Z,NA,NA,NA,NA,NA,5.271332415,8.001419415,295.9,471,5.271302032898791,8.001424992470138,0.13302746319779,79.39661681360134
-577110.1737727835,897277.2920531309,NA,6.238549566101244,3.50918413093195,2021-01-07T09:38:59Z,00:07:56,5.271333,8.00141983,295.9,472,5.271333,8.00141983,295.9,472,5.271303207623204,8.001425226968136,0.13392441844102057,79.53054123204237
-577110.0409601745,897277.314859753,NA,6.2605138006566845,3.5215390128693853,2021-01-07T09:39:00Z,NA,NA,NA,NA,NA,5.271332835,8.0014215,295.79999999999995,473,5.271304390518543,8.001425458541767,0.16780742269365986,79.69834865473602
-577109.9073009996,897277.3372664667,NA,6.282478035212126,3.5338938948068206,2021-01-07T09:39:01Z,00:07:58,5.27133267,8.00142317,295.7,474,5.27133267,8.00142317,295.7,474,5.271305581070228,8.001425686730505,0.16842457021725168,79.86677322495328
-577109.7728539961,897277.3592230142,NA,6.304442269767566,3.546248776744256,2021-01-07T09:39:02Z,NA,NA,NA,NA,NA,5.27133225,8.00142242,295.45,475,5.271306778763689,8.001425911073824,0.28470701909847757,80.15148024405175
-577109.637677903,897277.3806791381,NA,6.326406504323007,3.5586036586816916,2021-01-07T09:39:03Z,00:07:59,5.27133183,8.00142167,295.2,476,5.27133183,8.00142167,295.2,476,5.271307983084344,8.001426131111193,0.2850139319313551,80.43649417598311
-577109.5018314582,897277.4015845802,NA,6.348370738878448,3.570958540619127,2021-01-07T09:39:04Z,NA,NA,NA,NA,NA,5.2713280000000005,8.00142292,295.2,477,5.271309193517619,8.001426346382091,0.13744560412147036,80.57393978010458
-577109.3653510495,897277.4218876994,NA,6.370334973433889,3.583313422556562,2021-01-07T09:39:05Z,00:08:01,5.27132417,8.00142417,295.2,478,5.27132417,8.00142417,295.2,478,5.27131040974912,8.001426556418405,0.13798231268567465,80.71192209279026
-577109.2281836604,897277.4415313174,NA,6.39229920798933,3.595668304493998,2021-01-07T09:39:06Z,NA,NA,NA,NA,NA,5.271323085,8.00142642,295.1,479,5.271311632265183,8.0014267607217,0.17088231138692117,80.88280440417718
-577109.0902539243,897277.4604568729,[480.644442],6.414263442544771,3.608023186431433,2021-01-07T09:39:07Z,00:08:03,5.271322,8.00142867,295,480,5.271322,8.00142867,295,480,5.271312861752325,8.001426958785954,0.17141408568660285,81.05421848986379
-577108.9514864739,897277.47860580415,NA,6.3301055877429215,3.5606843931053933,2021-01-07T09:39:08Z,NA,NA,NA,NA,NA,5.271324164999999,8.00142817,294.95,481,5.271314098897068,8.001427150105153,0.14861288295603706,81.20283137281982
-577108.811805943,897277.4959195489,NA,6.245947732941073,3.5133455997793535,2021-01-07T09:39:09Z,00:08:05,5.27132633,8.00142767,294.9,482,5.27132633,8.00142767,294.9,482,5.271315344385928,8.001427334173275,0.14936671805750387,81.35219809087732
-577108.6711369648,897277.5123395451,NA,6.161789878139224,3.466006806453313,2021-01-07T09:39:10Z,NA,NA,NA,NA,NA,5.27132258,8.001429335000001,294.7,483,5.2713165989054245,8.0014275104843,0.2450660680432942,81.59726415892062
-577108.529404172,897277.5278072328,NA,6.077632023337375,3.4186680131272733,2021-01-07T09:39:11Z,00:08:07,5.27131883,8.001431,294.5,484,5.27131883,8.001431,294.5,484,5.271317863142078,8.001427678532215,0.24561643660208549,81.8428805955227
-577108.3865321979,897277.5422640477,NA,5.993474168535526,3.3713292198012335,2021-01-07T09:39:12Z,NA,NA,NA,NA,NA,5.271316165,8.001431165,294.4,485,5.271319137782405,8.001427837810994,0.17498971529973845,82.01787031082245
-577108.2424456761,897277.5556514295,NA,5.909316313733678,3.3239904264751936,2021-01-07T09:39:13Z,00:08:09,5.2713135,8.00143133,294.3,486,5.2713135,8.00143133,294.3,486,5.271320423512924,8.001427987814619,0.17589811755904952,82.19376842838149
-577108.0970692385,897277.5679108163,NA,5.825158458931829,3.2766516331491538,2021-01-07T09:39:14Z,NA,NA,NA,NA,NA,5.271313915,8.001431830000001,294.15,487,5.271321721020156,8.001428128037077,0.20924770289746594,82.40301613127896
-577107.95032752,897277.5789836462,NA,5.7410006041299795,3.2293128398231135,2021-01-07T09:39:15Z,00:08:11,5.27131433,8.00143233,294,488,5.27131433,8.00143233,294,488,5.27132303099062,8.001428257972345,0.21013267122724213,82.6131488025062
-577107.8021451524,897277.5888113575,NA,5.656842749328131,3.1819740464970736,2021-01-07T09:39:16Z,NA,NA,NA,NA,NA,5.2713145,8.001431915000001,293.95,489,5.2713243541108294,8.001428377114406,0.1566990682742885,82.76984787078048
-577107.6524467692,897277.5973353882,[490.228317],5.572684894526282,3.1346352531710338,2021-01-07T09:39:17Z,00:08:12,5.27131467,8.0014315,293.9,490,5.27131467,8.0014315,293.9,490,5.271325691067311,8.001428484957238,0.15805779014079677,82.92790566092128
-577107.5011570042,897277.6044971765,NA,5.684435282982374,3.1974948466775857,2021-01-07T09:39:18Z,NA,NA,NA,NA,NA,5.2713144199999995,8.00143175,293.75,491,5.271327042546578,8.001428580994824,0.21316632992275097,83.14107199084404
-577107.34820049,897277.6102381609,NA,5.796185671438466,3.260354440184137,2021-01-07T09:39:19Z,00:08:16,5.27131417,8.001432,293.6,492,5.27131417,8.001432,293.6,492,5.271328409235151,8.001428664721145,0.21430971542276336,83.3553817062668
-577107.1935018594,897277.6144997797,NA,5.907936059894558,3.323214033690689,2021-01-07T09:39:20Z,NA,NA,NA,NA,NA,5.271311750000001,8.001431085,293.45000000000005,493,5.271329791819548,8.001428735630181,0.2155222208771563,83.57090392714396
-577107.0369857461,897277.617223471,NA,6.01968644835065,3.3860736271972405,2021-01-07T09:39:21Z,00:08:18,5.27130933,8.00143017,293.3,494,5.27130933,8.00143017,293.3,494,5.271331190986289,8.001428793215917,0.21680570154679762,83.78770962869075
-577106.8785767837,897277.6183506731,NA,6.131436836806742,3.4489332207037924,2021-01-07T09:39:22Z,NA,NA,NA,NA,NA,5.271308415,8.00143142,293.20000000000005,495,5.271332607421891,8.00142883697233,0.18733571458857354,83.97504534327932
-577106.7182341067,897277.6178293917,NA,6.243187225262833,3.511792814210344,2021-01-07T09:39:23Z,00:08:20,5.2713075,8.00143267,293.1,496,5.2713075,8.00143267,293.1,496,5.271334041502911,8.00142886644461,0.1889710184437341,84.16401636172306
-577106.5560548627,897277.6156339042,NA,6.354937613718925,3.5746524077168953,2021-01-07T09:39:24Z,NA,NA,NA,NA,NA,5.271303665,8.00143242,293,497,5.2713354923660445,8.001428881382772,0.19054376752987867,84.35456012925293
-577106.3921706988,897277.6117450553,NA,6.466688002175017,3.637512001223447,2021-01-07T09:39:25Z,00:08:22,5.27129983,8.00143217,292.9,498,5.27129983,8.00143217,292.9,498,5.271336958838028,8.001428881588044,0.192023806601351,84.54658393585429
-577106.2267132641,897277.6061436887,NA,6.578438390631109,3.700371594729999,2021-01-07T09:39:26Z,NA,NA,NA,NA,NA,5.271295915,8.00143367,292.65,499,5.271338439745599,8.001428866861643,0.2998458570867487,84.84642979294104
-577106.0598142082,897277.5988106497,[500.429505],6.690188779087201,3.7632311882365506,2021-01-07T09:39:27Z,00:08:23,5.271292,8.00143517,292.4,500,5.271292,8.00143517,292.4,500,5.271339933915487,8.001428837004793,0.30068100760498656,85.14711080054603
-577105.8916051791,897277.5897267832,NA,6.566291277930766,3.693538843836056,2021-01-07T09:39:28Z,NA,NA,NA,NA,NA,5.271295335,8.001434920000001,292.2,501,5.271341440174431,8.001428791818721,0.2614895678815247,85.40860036842754
-577105.7222178248,897277.5788729338,NA,6.442393776774332,3.6238464994355617,2021-01-07T09:39:29Z,00:08:25,5.27129867,8.00143467,292,502,5.27129867,8.00143467,292,502,5.271342957349161,8.001428731104651,0.2623163773750044,85.67091674580256
-577105.5517837948,897277.5662299452,NA,6.318496275617897,3.554154155035067,2021-01-07T09:39:30Z,NA,NA,NA,NA,NA,5.27130117,8.00143667,291.85,503,5.271344484266416,8.001428654663801,0.22739306001802745,85.89830980582057
-577105.3804347378,897277.5517786628,NA,6.194598774461463,3.484461810634573,2021-01-07T09:39:31Z,00:08:27,5.27130367,8.00143867,291.7,504,5.27130367,8.00143867,291.7,504,5.271346019752929,8.0014285622974,0.22818706995489163,86.12649687577547
-577105.2083023014,897277.5354999318,NA,6.070701273305028,3.4147694662340786,2021-01-07T09:39:32Z,NA,NA,NA,NA,NA,5.271307419999999,8.001440085,291.65,505,5.271347562635436,8.00142845380667,0.17998492368045346,86.30648179945592
-577105.0355181352,897277.5173745955,NA,5.946803772148593,3.345077121833584,2021-01-07T09:39:33Z,00:08:29,5.27131117,8.0014415,291.6,506,5.27131117,8.0014415,291.6,506,5.271349111740668,8.00142832899283,0.1807841140602737,86.4872659135162
-577104.8622138875,897277.4973834993,NA,5.822906270992159,3.2753847774330898,2021-01-07T09:39:34Z,NA,NA,NA,NA,NA,5.271315335,8.001440500000001,291.6,507,5.271350665895363,8.001428187657107,0.17445344991923054,86.66171936343542
-577104.6885212064,897277.4755074874,NA,5.699008769835724,3.205692433032595,2021-01-07T09:39:35Z,00:08:31,5.2713195,8.0014395,291.6,508,5.2713195,8.0014395,291.6,508,5.271352223926255,8.001428029600724,0.17506486618488049,86.8367842296203
-577104.5145717417,897277.4517274052,NA,5.57511126867929,3.136000088632101,2021-01-07T09:39:36Z,NA,NA,NA,NA,NA,5.27132175,8.001438335,291.5,509,5.271353784660079,8.001427854624906,0.20204927264673417,87.03883350226704
-577104.340497141,897277.4260240969,[510.534979],5.451213767522855,3.0663077442316062,2021-01-07T09:39:37Z,00:08:33,5.271324,8.00143717,291.4,510,5.271324,8.00143717,291.4,510,5.271355346923568,8.001427662530872,0.2023922593878767,87.24122576165492
-577104.1664290533,897277.3983784069,NA,5.512531993916681,3.100799246578133,2021-01-07T09:39:38Z,NA,NA,NA,NA,NA,5.2713308350000005,8.00143525,291.35,511,5.271356909543458,8.001427453119849,0.1832047579519177,87.42443051960684
-577103.992499127,897277.3687711802,NA,5.573850220310506,3.1352907489246595,2021-01-07T09:39:39Z,00:08:35,5.27133767,8.00143333,291.3,512,5.27133767,8.00143333,291.3,512,5.271358471346482,8.001427226193062,0.18337995287478054,87.60781047248162
-577103.8188390108,897277.3371832608,NA,5.635168446704331,3.169782251271186,2021-01-07T09:39:40Z,NA,NA,NA,NA,NA,5.2713427500000005,8.001434665,291.15,513,5.271360031159378,8.001426981551727,0.23163685507925733,87.83944732756088
-577103.6456013878,897277.30360703,NA,5.696486673098156,3.204273753617713,2021-01-07T09:39:41Z,00:08:36,5.27134783,8.001436,291,514,5.27134783,8.001436,291,514,5.271361587618303,8.001426719095436,0.23160016684812215,88.071047494409
-577103.4730230775,897277.2680810092,NA,5.7578048994919815,3.23876525596424,2021-01-07T09:39:42Z,NA,NA,NA,NA,NA,5.2713536649999995,8.001436250000001,290.95,515,5.271363138597117,8.001426439117209,0.18315395535205325,88.25420144976106
-577103.3013619338,897277.2306552595,NA,5.819123125885807,3.2732567583107666,2021-01-07T09:39:43Z,00:08:38,5.2713595,8.0014365,290.9,516,5.2713595,8.0014365,290.9,516,5.271364681779103,8.001426142008437,0.18266974293066074,88.43687119269171
-577103.1308758114,897277.1913798379,NA,5.880441352279632,3.307748260657293,2021-01-07T09:39:44Z,NA,NA,NA,NA,NA,5.271369164999999,8.001436665,290.7,517,5.271366214847544,8.001425828160505,0.2657218031266684,88.70259299581838
-577102.9618225638,897277.1503048039,NA,5.941759578673457,3.34223976300382,2021-01-07T09:39:45Z,00:08:42,5.27137883,8.00143683,290.5,518,5.27137883,8.00143683,290.5,518,5.271367735485728,8.001425497964796,0.2650776470572181,88.9676706428756
-577102.7944600454,897277.1074802168,NA,6.003077805067282,3.3767312653503465,2021-01-07T09:39:46Z,NA,NA,NA,NA,NA,5.2713835,8.00143475,290.45,519,5.271369241376934,8.001425151812704,0.1798448159279987,89.1475154588036
-577102.62904611,897277.0629561341,[520.339681],6.064396031461108,3.411222767696873,2021-01-07T09:39:47Z,00:08:44,5.27138817,8.00143267,290.4,520,5.27138817,8.00143267,290.4,520,5.27137073020445,8.001424790095609,0.17844933167429974,89.3259647904779
-577102.465838612,897277.0167826156,NA,6.075431191737506,3.417430045352347,2021-01-07T09:39:48Z,NA,NA,NA,NA,NA,5.27139192,8.001429835,290.2,521,5.271372199651557,8.0014244132049,0.26223783325064215,89.58820262372853
-577102.3050954056,897276.9690097191,NA,6.086466352013904,3.423637323007821,2021-01-07T09:39:49Z,00:08:46,5.27139567,8.001427,290,522,5.27139567,8.001427,290,522,5.271373647401539,8.001424021531966,0.2609992875004308,89.84920191122897
-577102.1470743441,897276.9196875043,NA,6.097501512290303,3.429844600663295,2021-01-07T09:39:50Z,NA,NA,NA,NA,NA,5.271398335000001,8.001426835,290,523,5.271375071137682,8.001423615468187,0.16553953223719275,90.01474144346616
-577101.9920332823,897276.86886603,NA,6.108536672566701,3.4360518783187692,2021-01-07T09:39:51Z,00:08:48,5.271401,8.00142667,290,524,5.271401,8.00142667,290,524,5.271376468543269,8.001423195404957,0.16315806169216585,90.17789950515834
-577101.8402300735,897276.8165953544,NA,6.119571832843099,3.4422591559742433,2021-01-07T09:39:52Z,NA,NA,NA,NA,NA,5.271399835,8.00142617,289.95,525,5.271377837301584,8.001422761733657,0.16815599222185834,90.34605549738019
-577101.6919225727,897276.762925536,NA,6.130606993119497,3.4484664336297173,2021-01-07T09:39:53Z,00:08:49,5.27139867,8.00142567,289.9,526,5.27139867,8.00142567,289.9,526,5.271379175095909,8.001422314845676,0.16545562611909015,90.51151112349928
-577101.5473686336,897276.7079066342,NA,6.141642153395895,3.4546737112851913,2021-01-07T09:39:54Z,NA,NA,NA,NA,NA,5.2714016699999995,8.00142392,289.79999999999995,527,5.27138047960953,8.001421855132403,0.18418176041950196,90.69569288391878
-577101.4068261096,897276.6515887075,NA,6.152677313672294,3.4608809889406653,2021-01-07T09:39:55Z,00:08:51,5.27140467,8.00142217,289.7,528,5.27140467,8.00142217,289.7,528,5.271381748525731,8.00142138298522,0.1814494692902811,90.87714235320907
-577101.2705528555,897276.5940218143,NA,6.163712473948692,3.4670882665961393,2021-01-07T09:39:56Z,NA,NA,NA,NA,NA,5.271408835,8.001423335,289.54999999999995,529,5.271382979527795,8.001420898795514,0.21067592884023828,91.0878182820493
-577101.1388067252,897276.5352560141,[530.068541],6.17474763422509,3.473295544251614,2021-01-07T09:39:57Z,00:08:53,5.271413,8.0014245,289.4,530,5.271413,8.0014245,289.4,530,5.271384170299006,8.001420402954674,0.20811165782302624,91.29592993987232
-577101.0118063267,897276.4753424845,NA,6.026839372513283,3.3900971470387216,2021-01-07T09:39:58Z,NA,NA,NA,NA,NA,5.2714145850000005,8.001423335,289.35,531,5.271385318873392,8.001419895872418,0.14905949226425635,91.44498943213658
-577100.8896132864,897276.4143368825,NA,5.878931110801475,3.30689874982583,2021-01-07T09:39:59Z,00:08:55,5.27141617,8.00142217,289.3,532,5.27141617,8.00142217,289.3,532,5.27138642468794,8.001419378031793,0.14544009963077612,91.59042953176736
-577100.7722499829,897276.3522959851,NA,5.731022849089668,3.2237003526129384,2021-01-07T09:40:00Z,NA,NA,NA,NA,NA,5.27142117,8.00142242,289.25,533,5.271387487530385,8.00141884993418,0.14185632854254315,91.7322858603099
