X,Y,laser_frames,width,height,datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,distance_3d,distance_travelled,bin
513078.349722878,7541897.499055543,NA,2.9918267756346095,1.6829025612944677,2021-01-08T08:56:56Z,00:08:33,15.31272333,67.99103167,622.5,511,15.31272333,67.99103167,622.5,511,0.2209956191807352,181.29586771605813,"(100,200]"
513078.7548326752,7541897.361739772,NA,3.0378492925281573,1.7087902270470885,2021-01-08T08:56:57Z,NA,NA,NA,NA,NA,15.312733,67.99103042,622.5,512,0.427749422727226,181.72361713878536,"(100,200]"
513079.1599425159,7541897.224424065,NA,3.0838718094217046,1.7346778927997089,2021-01-08T08:56:58Z,00:08:37,15.31274267,67.99102917,622.5,513,15.31274267,67.99102917,622.5,513,0.42774944357689226,182.15136658236224,"(100,200]"
513079.1599425159,7541897.224424065,NA,3.1298943263152523,1.7605655585523294,2021-01-08T08:56:59Z,NA,NA,NA,NA,NA,15.31274267,67.99102917,622.5,514,0,182.15136658236224,"(100,200]"
513079.1599425159,7541897.224424065,NA,3.1759168432088,1.78645322430495,2021-01-08T08:57:00Z,NA,NA,NA,NA,NA,15.31274267,67.99102917,622.5,515,0,182.15136658236224,"(100,200]"
513079.1599425159,7541897.224424065,NA,3.221939360102348,1.8123408900575704,2021-01-08T08:57:01Z,00:08:37,15.31274267,67.99102917,622.5,516,15.31274267,67.99102917,622.5,516,0,182.15136658236224,"(100,200]"
513079.474067675,7541897.132917413,NA,3.267961876995895,1.8382285558101912,2021-01-08T08:57:02Z,NA,NA,NA,NA,NA,15.31275017,67.99102833500001,622.4,517,0.34212290634660675,182.4934894887089,"(100,200]"
513079.7881928567,7541897.041410796,NA,3.3139843938894433,1.864116221562812,2021-01-08T08:57:03Z,00:08:41,15.31275767,67.9910275,622.3,518,15.31275767,67.9910275,622.3,518,0.34212291736813427,182.835612406077,"(100,200]"
513081.33408641344,7541895.934308487,NA,3.36000691078299,1.8900038873154323,2021-01-08T08:57:04Z,00:08:43,15.3127945,67.9910175,622.2,519,15.3127945,67.9910175,622.2,519,1.9040647079639172,184.7396771140409,"(100,200]"
513081.5970647408,7541895.619557935,[520.188446],3.4060294276765384,1.915891553068053,2021-01-08T08:57:05Z,NA,NA,NA,NA,NA,15.31280075,67.991014665,622.1,520,0.4221676335051684,185.16184474754607,"(100,200]"
513081.8600431322,7541895.304807408,NA,3.404038112089286,1.9147714380502237,2021-01-08T08:57:06Z,00:08:44,15.312807,67.99101183,622,521,15.312807,67.99101183,622,521,0.4221676546424232,185.58401240218848,"(100,200]"
513082.2389198288,7541894.814485197,NA,3.4020467965020345,1.9136513230323944,2021-01-08T08:57:07Z,NA,NA,NA,NA,NA,15.312816,67.99100741500001,622.1,522,0.6276650552577189,186.2116774574462,"(100,200]"
513082.6177966683,7541894.324163038,NA,3.4000554809147827,1.912531208014565,2021-01-08T08:57:08Z,00:08:46,15.312825,67.991003,622.2,523,15.312825,67.991003,622.2,523,0.6276651008444986,186.8393425582907,"(100,200]"
513082.9893499709,7541893.917423343,NA,3.3980641653275305,1.911411092996736,2021-01-08T08:57:09Z,NA,NA,NA,NA,NA,15.312833835,67.990999335,622.2,524,0.5508983900284361,187.39024094831913,"(100,200]"
513083.3609033901,7541893.510683701,NA,3.3960728497402783,1.9102909779789063,2021-01-08T08:57:10Z,00:08:48,15.31284267,67.99099567,622.2,525,15.31284267,67.99099567,622.2,525,0.5508984294684723,187.9411393777876,"(100,200]"
513083.62713473063,7541893.214346105,NA,3.3940815341530266,1.9091708629610775,2021-01-08T08:57:11Z,NA,NA,NA,NA,NA,15.312849,67.990993,622.2,526,0.3983655326434832,188.3395049104311,"(100,200]"
513083.893366132,7541892.918008538,NA,3.392090218565775,1.908050747943248,2021-01-08T08:57:12Z,00:08:50,15.31285533,67.99099033,622.2,527,15.31285533,67.99099033,622.2,527,0.3983655517791697,188.73787046221028,"(100,200]"
513084.22698416567,7541892.445853776,NA,3.3900989029785227,1.906930632925419,2021-01-08T08:57:13Z,NA,NA,NA,NA,NA,15.31286325,67.99098608,622.2,528,0.5781272449532722,189.31599770716355,"(100,200]"
513084.5606023204,7541891.97369906,NA,3.3881075873912705,1.9058105179075897,2021-01-08T08:57:14Z,00:08:52,15.31287117,67.99098183,622.2,529,15.31287117,67.99098183,622.2,529,0.5781272775500712,189.8941249847136,"(100,200]"
513084.6685446824,7541891.965326136,[530.168077],3.3861162718040188,1.9046904028897604,2021-01-08T08:57:15Z,NA,NA,NA,NA,NA,15.31287375,67.99098175,622.2,530,0.10826661249292772,190.00239159720655,"(100,200]"
513084.77648704505,7541891.9569532145,NA,3.406939115019198,1.9164032521982988,2021-01-08T08:57:16Z,00:08:54,15.31287633,67.99098167,622.2,531,15.31287633,67.99098167,622.2,531,0.10826661285718636,190.11065821006372,"(100,200]"
513084.8683215536,7541891.743352293,NA,3.4277619582343775,1.928116101506837,2021-01-08T08:57:17Z,NA,NA,NA,NA,NA,15.3128785,67.99097975000001,622.1,532,0.2530986578344961,190.36375686789825,"(100,200]"
513084.96015607705,7541891.5297513725,NA,3.448584801449557,1.9398289508153757,2021-01-08T08:57:18Z,00:08:56,15.31288067,67.99097783,622,533,15.31288067,67.99097783,622,533,0.25309866247638174,190.6168555303746,"(100,200]"
513084.9706112344,7541891.529804305,NA,3.469407644664736,1.951541800123914,2021-01-08T08:57:19Z,NA,NA,NA,NA,NA,15.31288092,67.99097783,621.95,534,0.05108143612291043,190.6679369664975,"(100,200]"
513084.98106639186,7541891.529857239,NA,3.4902304878799155,1.9632546494324523,2021-01-08T08:57:20Z,00:08:57,15.31288117,67.99097783,621.9,535,15.31288117,67.99097783,621.9,535,0.05108143615972797,190.71901840265724,"(100,200]"
513085.1169834384,7541891.530545376,NA,3.511053331095095,1.9749674987409909,2021-01-08T08:57:21Z,NA,NA,NA,NA,NA,15.31288442,67.99097783,621.8,536,0.16874216149650553,190.88776056415375,"(100,200]"
513085.2529004848,7541891.531233521,NA,3.5318761743102742,1.9866803480495292,2021-01-08T08:57:22Z,00:08:59,15.31288767,67.99097783,621.7,537,15.31288767,67.99097783,621.7,537,0.16874216147993748,191.0565027256337,"(100,200]"
513085.480109957,7541891.3840986835,NA,3.5526990175254536,1.9983931973580675,2021-01-08T08:57:23Z,NA,NA,NA,NA,NA,15.312893085,67.9909765,621.7,538,0.27068949868924064,191.32719222432291,"(100,200]"
513085.70731945505,7541891.236963864,NA,3.573521860740633,2.010106046666606,2021-01-08T08:57:24Z,00:09:01,15.3128985,67.99097517,621.7,539,15.3128985,67.99097517,621.7,539,0.27068951030651145,191.59788173462945,"(100,200]"
513086.0048436272,7541890.996531274,[540.886953],3.5943447039558123,2.0218188959751444,2021-01-08T08:57:25Z,NA,NA,NA,NA,NA,15.312905585,67.990973,621.8,540,0.3953839443436269,191.99326567897307,"(100,200]"
513086.30236785475,7541890.756098715,NA,3.5335810403819727,1.9876393352148596,2021-01-08T08:57:26Z,00:09:05,15.31291267,67.99097083,621.9,541,15.31291267,67.99097083,621.9,541,0.3953839673968509,192.3886496463699,"(100,200]"
513086.4915016224,7541890.57123532,NA,3.472817376808133,1.953459774454575,2021-01-08T08:57:27Z,NA,NA,NA,NA,NA,15.31291717,67.99096916333333,622,542,0.2827473375411688,192.67139698391108,"(100,200]"
513086.6806354169,7541890.386371934,NA,3.4120537132342936,1.91928021369429,2021-01-08T08:57:28Z,NA,NA,NA,NA,NA,15.31292167,67.99096749666666,622.1,543,0.28274734944048374,192.95414433335156,"(100,200]"
513086.86976923846,7541890.201508566,NA,3.351290049660454,1.8851006529340055,2021-01-08T08:57:29Z,00:09:07,15.31292617,67.99096583,622.2,544,15.31292617,67.99096583,622.2,544,0.28274735597642725,193.236891689328,"(100,200]"
513087.1676942543,7541889.840666086,NA,3.2905263860866145,1.8509210921737207,2021-01-08T08:57:30Z,NA,NA,NA,NA,NA,15.31293325,67.99096258,622.25,545,0.470602390565073,193.70749407989308,"(100,200]"
513087.4656193531,7541889.479823639,NA,3.229762722512775,1.816741531413436,2021-01-08T08:57:31Z,00:09:09,15.31294033,67.99095933,622.3,546,15.31294033,67.99095933,622.3,546,0.47060241879612746,194.1780964986892,"(100,200]"
513087.7254369139,7541889.12882259,NA,3.1689990589389354,1.7825619706531513,2021-01-08T08:57:32Z,00:09:10,15.3129465,67.99095617,622.5,547,15.3129465,67.99095617,622.5,547,0.4803195820942639,194.65841608078347,"(100,200]"
513087.9916891689,7541888.86983558,NA,3.108235395365096,1.7483824098928664,2021-01-08T08:57:33Z,NA,NA,NA,NA,NA,15.312952835,67.990953835,622.5,548,0.37143577482608703,195.0298518556095,"(100,200]"
513088.25794147694,7541888.610848598,NA,3.0474717317912563,1.7142028491325818,2021-01-08T08:57:34Z,00:09:12,15.31295917,67.9909515,622.5,549,15.31295917,67.9909515,622.5,549,0.3714357928315888,195.40128764844113,"(100,200]"
513088.66018425854,7541888.296804017,[550.126817],2.9867080682174167,1.680023288372297,2021-01-08T08:57:35Z,NA,NA,NA,NA,NA,15.31296875,67.99094866499999,622.5,550,0.5103168173511655,195.9116044657923,"(100,200]"
513089.0624271377,7541887.9827595,NA,2.9702041216738846,1.67073981844156,2021-01-08T08:57:36Z,00:09:14,15.31297833,67.99094583,622.5,551,15.31297833,67.99094583,622.5,551,0.510316855274266,196.42192132106655,"(100,200]"
513089.3312914403,7541887.909978565,NA,2.9537001751303524,1.6614563485108234,2021-01-08T08:57:37Z,NA,NA,NA,NA,NA,15.31298475,67.990945165,622.5,552,0.2785409803392578,196.70046230140585,"(100,200]"
513089.6001557582,7541887.837197657,NA,2.9371962285868203,1.6521728785800864,2021-01-08T08:57:38Z,00:09:16,15.31299117,67.9909445,622.5,553,15.31299117,67.9909445,622.5,553,0.2785409880589376,196.97900328946477,"(100,200]"
513089.5223551808,7541888.0597889,NA,2.920692282043288,1.6428894086493495,2021-01-08T08:57:39Z,NA,NA,NA,NA,NA,15.312989336666666,67.99094649999999,622.5,554,0.2357960805593222,197.21479937002408,"(100,200]"
513089.4445546168,7541888.282380151,NA,2.904188335499756,1.6336059387186128,2021-01-08T08:57:40Z,NA,NA,NA,NA,NA,15.312987503333334,67.9909485,622.5,555,0.23579608231542787,197.4505954523395,"(100,200]"
513089.36675406573,7541888.504971402,NA,2.887684388956224,1.624322468787876,2021-01-08T08:57:41Z,00:09:18,15.31298567,67.9909505,622.5,556,15.31298567,67.9909505,622.5,556,0.2357960788925569,197.6863915312321,"(100,200]"
513089.89959189494,7541887.838714221,NA,2.8711804424126917,1.615038998857139,2021-01-08T08:57:42Z,00:09:20,15.31299833,67.9909445,622.6,557,15.31299833,67.9909445,622.6,557,0.8589614557686371,198.5453529870007,"(100,200]"
513090.07160676975,7541887.607123295,NA,2.8546764958691595,1.605755528926402,2021-01-08T08:57:43Z,NA,NA,NA,NA,NA,15.313002415,67.990942415,622.6500000000001,558,0.2927857142390182,198.83813870123973,"(100,200]"
513090.2436216751,7541887.375532375,NA,2.8381725493256273,1.5964720589956654,2021-01-08T08:57:44Z,00:09:22,15.3130065,67.99094033,622.7,559,15.3130065,67.99094033,622.7,559,0.29278572703609085,199.13092442827585,"(100,200]"
513090.50158744666,7541887.348965806,[560.480345],2.821668602782095,1.5871885890649284,2021-01-08T08:57:45Z,NA,NA,NA,NA,NA,15.313012665,67.99094008,622.7,560,0.2593301406736437,199.39025456894947,"(100,200]"
513090.7595532237,7541887.322399262,NA,2.799687679019182,1.5748243194482894,2021-01-08T08:57:46Z,00:09:23,15.31301883,67.99093983,622.7,561,15.31301883,67.99093983,622.7,561,0.2593301435403757,199.64958471248983,"(100,200]"
513091.0733016369,7541887.305592171,NA,2.7777067552562675,1.5624600498316503,2021-01-08T08:57:47Z,NA,NA,NA,NA,NA,15.31302633,67.990939665,622.8,562,0.3297279865694946,199.97931269905936,"(100,200]"
513091.3870500543,7541887.288785117,NA,2.7557258314933537,1.5500957802150117,2021-01-08T08:57:48Z,00:09:25,15.31303383,67.9909395,622.9,563,15.31303383,67.9909395,622.9,563,0.32972798865849995,200.30904068771784,"(200,300]"
513091.8663847067,7541886.947258372,NA,2.73374490773044,1.5377315105983724,2021-01-08T08:57:49Z,NA,NA,NA,NA,NA,15.31304525,67.990936415,622.95,564,0.590679461711322,200.89972014942916,"(200,300]"
513092.3457194858,7541886.605731719,NA,2.711763983967526,1.5253672409817334,2021-01-08T08:57:50Z,00:09:29,15.31305667,67.99093333,623,565,15.31305667,67.99093333,623,565,0.5906795111382718,201.49039966056745,"(200,300]"
513092.44837207114,7541886.513341199,NA,2.689783060204612,1.5130029713650943,2021-01-08T08:57:51Z,NA,NA,NA,NA,NA,15.313059113333331,67.99093249666667,622.9666666666667,566,0.1420727724495633,201.632472433017,"(200,300]"
513092.55102466425,7541886.42095068,NA,2.6678021364416984,1.5006387017484553,2021-01-08T08:57:52Z,NA,NA,NA,NA,NA,15.313061556666668,67.99093166333333,622.9333333333333,567,0.14207277683189665,201.7745452098489,"(200,300]"
513092.6536772644,7541886.328560168,NA,2.645821212678785,1.4882744321318164,2021-01-08T08:57:53Z,00:09:31,15.313064,67.99093083,622.9,568,15.313064,67.99093083,622.9,568,0.14207277768127732,201.91661798753017,"(200,300]"
513093.20045302634,7541885.718120591,NA,2.6238402889158707,1.4759101625151774,2021-01-08T08:57:54Z,00:09:33,15.313077,67.99092533,622.8,569,15.313077,67.99092533,622.8,569,0.8255908255163423,202.74220881304652,"(200,300]"
513093.3777674859,7541885.802638365,[570.061527],2.601859365152957,1.4635458928985383,2021-01-08T08:57:55Z,NA,NA,NA,NA,NA,15.31308125,67.99092608000001,622.8,570,0.19642726828734025,202.93863608133384,"(200,300]"
513093.555081934,7541885.887156152,NA,2.607188268809041,1.4665434012050858,2021-01-08T08:57:56Z,00:09:35,15.3130855,67.99092683,622.8,571,15.3130855,67.99092683,622.8,571,0.19642726349379308,203.13506334482764,"(200,300]"
513093.5339823556,7541885.924399289,NA,2.6125171724651253,1.469540909511633,2021-01-08T08:57:57Z,NA,NA,NA,NA,NA,15.313085,67.990927165,622.7,572,0.10877611626886162,203.24383946109648,"(200,300]"
513093.5128827779,7541885.96164243,NA,2.6178460761212095,1.4725384178181804,2021-01-08T08:57:58Z,00:09:36,15.3130845,67.9909275,622.6,573,15.3130845,67.9909275,622.6,573,0.1087761174202462,203.35261557851675,"(200,300]"
513093.4501036879,7541885.970801255,NA,2.6231749797772936,1.4755359261247278,2021-01-08T08:57:59Z,NA,NA,NA,NA,NA,15.313083,67.99092758500001,622.6,574,0.06344366170865598,203.4160592402254,"(200,300]"
513093.3873245982,7541885.979960081,NA,2.6285038834333783,1.478533434431275,2021-01-08T08:58:00Z,00:09:38,15.3130815,67.99092767,622.6,575,15.3130815,67.99092767,622.6,575,0.0634436616319627,203.47950290185736,"(200,300]"
513093.45332802605,7541886.036040785,NA,2.6338327870894624,1.4815309427378225,2021-01-08T08:58:01Z,NA,NA,NA,NA,NA,15.313083085,67.99092817,622.7,576,0.13229322660534606,203.61179612846271,"(200,300]"
513093.51933145087,7541886.092121488,NA,2.639161690745546,1.48452845104437,2021-01-08T08:58:02Z,00:09:40,15.31308467,67.99092867,622.8,577,15.31308467,67.99092867,622.8,577,0.13229322470033805,203.74408935316305,"(200,300]"
513093.5509969705,7541886.25320296,NA,2.644490594401631,1.4875259593509174,2021-01-08T08:58:03Z,NA,NA,NA,NA,NA,15.313085446666667,67.99093011333333,622.7666666666667,578,0.16751434863707138,203.91160370180012,"(200,300]"
513093.5826624861,7541886.414284427,NA,2.649819498057715,1.4905234676574646,2021-01-08T08:58:04Z,NA,NA,NA,NA,NA,15.313086223333332,67.99093155666667,622.7333333333333,579,0.16751434250451017,204.07911804430464,"(200,300]"
513093.61432799767,7541886.575365895,[580.109576],2.655148401713799,1.493520975964012,2021-01-08T08:58:05Z,00:09:42,15.313087,67.990933,622.7,580,15.313087,67.990933,622.7,580,0.1675143435254098,204.24663238783003,"(200,300]"
513093.85145142314,7541886.576567228,NA,2.712589577900041,1.5258316375687733,2021-01-08T08:58:06Z,00:09:44,15.31309267,67.990933,622.8,581,15.31309267,67.990933,622.8,581,0.25734988266072084,204.50398227049075,"(200,300]"
513094.1027061224,7541886.512616983,NA,2.7700307540862834,1.5581422991735343,2021-01-08T08:58:07Z,NA,NA,NA,NA,NA,15.31309867,67.990932415,622.75,582,0.26404271958472986,204.7680249900755,"(200,300]"
513094.3539608341,7541886.448666761,NA,2.8274719302725253,1.5904529607782956,2021-01-08T08:58:08Z,00:09:46,15.31310467,67.99093183,622.7,583,15.31310467,67.99093183,622.7,583,0.26404272579880617,205.0320677158743,"(200,300]"
513094.58018274256,7541886.496639837,NA,2.8849131064587676,1.6227636223830566,2021-01-08T08:58:09Z,NA,NA,NA,NA,NA,15.313110085,67.99093225,622.6500000000001,584,0.23659621273282888,205.2686639286071,"(200,300]"
513094.8064046427,7541886.544612933,NA,2.9423542826450095,1.655074283987818,2021-01-08T08:58:10Z,00:09:47,15.3131155,67.99093267,622.6,585,15.3131155,67.99093267,622.6,585,0.2365962089285779,205.50526013753571,"(200,300]"
513094.88319366187,7541886.5355251245,NA,2.999795458831251,1.6873849455925791,2021-01-08T08:58:11Z,NA,NA,NA,NA,NA,15.313117335,67.990932585,622.4000000000001,586,0.2144274742801384,205.71968761181583,"(200,300]"
513094.9599826816,7541886.526437323,NA,3.0572366350174938,1.7196956071973402,2021-01-08T08:58:12Z,00:09:49,15.31311917,67.9909325,622.2,587,15.31311917,67.9909325,622.2,587,0.2144274742123956,205.93411508602824,"(200,300]"
513095.1660483584,7541886.425465644,NA,3.1146778112037357,1.7520062688021014,2021-01-08T08:58:13Z,NA,NA,NA,NA,NA,15.313124085,67.990931585,622.25,588,0.23485813366884548,206.16897321969708,"(200,300]"
513095.3721140513,7541886.324493986,NA,3.172118987389978,1.784316930406863,2021-01-08T08:58:14Z,00:09:51,15.313129,67.99093067,622.3,589,15.313129,67.99093067,622.3,589,0.2348581394073034,206.40383135910437,"(200,300]"
513095.71993835457,7541886.474541618,[590.394189],3.22956016357622,1.8166275920116235,2021-01-08T08:58:15Z,NA,NA,NA,NA,NA,15.313137335,67.990932,622.4,590,0.3917857039594053,206.7956170630638,"(200,300]"
513096.06776261766,7541886.624589295,NA,3.2314819915130917,1.817708620226114,2021-01-08T08:58:16Z,00:09:55,15.31314567,67.99093333,622.5,591,15.31314567,67.99093333,622.5,591,0.3917856857284779,207.18740274879227,"(200,300]"
513096.28906365234,7541886.501953843,NA,3.2334038194499635,1.8187896484406043,2021-01-08T08:58:17Z,NA,NA,NA,NA,NA,15.313150946666669,67.99093222,622.6,592,0.2720544100989735,207.45945715889124,"(200,300]"
513096.51036470785,7541886.379318411,NA,3.2353256473868353,1.8198706766550947,2021-01-08T08:58:18Z,NA,NA,NA,NA,NA,15.313156223333332,67.99093111,622.6999999999999,593,0.27205441781377654,207.73151157670503,"(200,300]"
513096.7316657847,7541886.2566829985,NA,3.237247475323707,1.8209517048695851,2021-01-08T08:58:19Z,00:09:57,15.3131615,67.99093,622.8,594,15.3131615,67.99093,622.8,594,0.27205442679443853,208.00356600349943,"(200,300]"
513097.1527694894,7541886.3887058785,NA,3.239169303260579,1.8220327330840755,2021-01-08T08:58:20Z,NA,NA,NA,NA,NA,15.313171585,67.990931165,622.75,595,0.44413778366590384,208.44770378716535,"(200,300]"
513097.5738731512,7541886.520728822,NA,3.24109113119745,1.823113761298566,2021-01-08T08:58:21Z,00:09:59,15.31318167,67.99093233,622.7,596,15.31318167,67.99093233,622.7,596,0.4441377619825207,208.89184154914787,"(200,300]"
513097.87118704466,7541886.280853985,NA,3.243012959134322,1.8241947895130564,2021-01-08T08:58:22Z,NA,NA,NA,NA,NA,15.31318875,67.99093016500001,622.6,597,0.3948866782468326,209.28672822739472,"(200,300]"
513098.1685009934,7541886.040979181,NA,3.2449347870711938,1.8252758177275463,2021-01-08T08:58:23Z,00:10:01,15.31319583,67.990928,622.5,598,15.31319583,67.990928,622.5,598,0.39488669951425104,209.68161492690896,"(200,300]"
513099.1520394269,7541885.897678717,NA,3.2468566150080655,1.826356845942037,2021-01-08T08:58:24Z,00:10:02,15.31321933,67.99092667,622.4,599,15.31321933,67.99092667,622.4,599,0.9989408757609768,210.68055580266991,"(200,300]"
513099.1094671632,7541886.045748161,[600.462158],3.2487784429449373,1.8274378741565271,2021-01-08T08:58:25Z,NA,NA,NA,NA,NA,15.313218330000002,67.990928,622.25,600,0.21502780731830196,210.89558360998825,"(200,300]"
513099.06689490424,7541886.193817605,NA,3.28265801923428,1.8464951358192825,2021-01-08T08:58:26Z,00:10:04,15.31321733,67.99092933,622.1,601,15.31321733,67.99092933,622.1,601,0.21502780636179017,211.11061141635005,"(200,300]"
513099.4197768954,7541886.047320939,NA,3.3165375955236223,1.8655523974820376,2021-01-08T08:58:27Z,NA,NA,NA,NA,NA,15.31322575,67.990928,622.05,602,0.3853400744632063,211.49595149081324,"(200,300]"
513099.7726589264,7541885.900824321,NA,3.350417171812965,1.884609659144793,2021-01-08T08:58:28Z,00:10:06,15.31323417,67.99092667,622,603,15.31323417,67.99092667,622,603,0.3853400922647422,211.881291583078,"(200,300]"
513100.0310487806,7541885.790641369,NA,3.384296748102307,1.903666920807548,2021-01-08T08:58:29Z,NA,NA,NA,NA,NA,15.313240335,67.99092567,622,604,0.2809014056140373,212.16219298869203,"(200,300]"
513100.28943865694,7541885.680458445,NA,3.41817632439165,1.9227241824703032,2021-01-08T08:58:30Z,00:10:08,15.3132465,67.99092467,622,605,15.3132465,67.99092467,622,605,0.2809014150545987,212.4430944037466,"(200,300]"
513100.11294200545,7541885.654663798,NA,3.452055900680993,1.9417814441330583,2021-01-08T08:58:31Z,NA,NA,NA,NA,NA,15.313242276666667,67.99092444666667,622.0333333333333,606,0.1814594800404697,212.6245538837871,"(200,300]"
513099.9364453503,7541885.628869167,NA,3.485935476970335,1.9608387057958137,2021-01-08T08:58:32Z,NA,NA,NA,NA,NA,15.313238053333333,67.99092422333334,622.0666666666667,607,0.18145948148906593,212.80601336527616,"(200,300]"
513099.759948692,7541885.603074547,NA,3.5198150532596775,1.9798959674585688,2021-01-08T08:58:33Z,00:10:10,15.31323383,67.990924,622.1,608,15.31323383,67.990924,622.1,608,0.18145948282524516,212.9874728481014,"(200,300]"
513100.17139680893,7541885.577286885,NA,3.5536946295490197,1.998953229121324,2021-01-08T08:58:34Z,NA,NA,NA,NA,NA,15.313243665,67.99092375000001,622,609,0.42421050957299794,213.4116833576744,"(200,300]"
513100.5828449344,7541885.551499289,[610.340478],3.5875742058383624,2.018010490784079,2021-01-08T08:58:35Z,00:10:12,15.3132535,67.9909235,621.9,610,15.3132535,67.9909235,621.9,610,0.4242105138524486,213.83589387152685,"(200,300]"
513100.9859119563,7541885.776527722,NA,3.656037028556643,2.056520828563112,2021-01-08T08:58:36Z,NA,NA,NA,NA,NA,15.313263165,67.9909255,621.9,611,0.461628443371856,214.2975223148987,"(200,300]"
513101.3889789079,7541886.001556218,NA,3.7244998512749232,2.0950311663421446,2021-01-08T08:58:37Z,00:10:13,15.31327283,67.9909275,621.9,612,15.31327283,67.9909275,621.9,612,0.4616284124959209,214.75915072739463,"(200,300]"
513101.5692826688,7541886.197582349,NA,3.792962673993204,2.1335415041211774,2021-01-08T08:58:38Z,NA,NA,NA,NA,NA,15.313277165,67.99092925,621.8,613,0.28449198655886526,215.0436427139535,"(200,300]"
513101.74958640215,7541886.393608496,NA,3.861425496711485,2.17205184190021,2021-01-08T08:58:39Z,00:10:15,15.3132815,67.990931,621.7,614,15.3132815,67.990931,621.7,614,0.2844919793770905,215.32813469333055,"(200,300]"
513101.80049478647,7541886.00364232,NA,3.929888319429765,2.210562179679243,2021-01-08T08:58:40Z,00:10:19,15.31328267,67.9909275,621.6,615,15.31328267,67.9909275,621.6,615,0.405789701611027,215.7339243949416,"(200,300]"
513101.91095792,7541886.199314429,NA,3.9983511421480458,2.2490725174582757,2021-01-08T08:58:41Z,NA,NA,NA,NA,NA,15.313285335,67.99092925,621.55,616,0.23019487048284792,215.96411926542444,"(200,300]"
513102.0214210368,7541886.394986541,NA,4.066813964866326,2.2875828552373085,2021-01-08T08:58:42Z,00:10:21,15.313288,67.990931,621.5,617,15.313288,67.990931,621.5,617,0.2301948640217116,216.19431412944616,"(200,300]"
513102.278067277,7541886.628749779,NA,4.135276787584607,2.3260931930163413,2021-01-08T08:58:43Z,NA,NA,NA,NA,NA,15.313294165,67.990933085,621.4,618,0.3612651993163848,216.55557932876255,"(200,300]"
513102.5347134706,7541886.862513042,NA,4.203739610302887,2.364603530795374,2021-01-08T08:58:44Z,00:10:23,15.31330033,67.99093517,621.3,619,15.31330033,67.99093517,621.3,619,0.3612651819037275,216.91684451066627,"(200,300]"
513102.5667684018,7541886.9741681935,[620.175716],4.272202433021167,2.403113868574407,2021-01-08T08:58:45Z,NA,NA,NA,NA,NA,15.31330111,67.99093617,621.3,620,0.11616536258890278,217.03300987325517,"(200,300]"
513102.5988233302,7541887.085823345,NA,4.119273078883961,2.3170911068722284,2021-01-08T08:58:46Z,NA,NA,NA,NA,NA,15.31330189,67.99093717000001,621.3,621,0.11616536180186712,217.14917523505704,"(200,300]"
513102.63087825576,7541887.197478498,NA,3.966343724746755,2.23106834517005,2021-01-08T08:58:47Z,00:10:25,15.31330267,67.99093817,621.3,622,15.31330267,67.99093817,621.3,622,0.11616536282122,217.26534059787824,"(200,300]"
513102.42481476534,7541887.957928576,NA,3.813414370609548,2.145045583467871,2021-01-08T08:58:48Z,NA,NA,NA,NA,NA,15.313297835,67.99094500000001,621.4,623,0.7941954936052287,218.0595360914835,"(200,300]"
513102.2187513938,7541888.718378669,NA,3.660485016472342,2.0590228217656925,2021-01-08T08:58:49Z,00:10:26,15.313293,67.99095183,621.5,624,15.313293,67.99095183,621.5,624,0.7941954779253426,218.85373156940884,"(200,300]"
513102.42672434374,7541888.942418297,NA,3.507555662335136,1.973000060063514,2021-01-08T08:58:50Z,NA,NA,NA,NA,NA,15.313298,67.99095383,621.75,625,0.3949006240851264,219.24863219349396,"(200,300]"
513102.6346972577,7541889.16645794,NA,3.3546263081979295,1.8869772983613355,2021-01-08T08:58:51Z,00:10:28,15.313303,67.99095583,622,626,15.313303,67.99095583,622,626,0.3949006135943322,219.6435328070883,"(200,300]"
513102.8964998277,7541889.744202186,NA,3.201696954060723,1.800954536659157,2021-01-08T08:58:52Z,00:10:30,15.31330933,67.990961,622.3,627,15.31330933,67.990961,622.3,627,0.7016615993179561,220.34519440640625,"(200,300]"
513102.7779127932,7541889.7898704205,NA,3.048767599923517,1.714931774956978,2021-01-08T08:58:53Z,NA,NA,NA,NA,NA,15.3133065,67.990961415,622.3499999999999,628,0.13655940959969853,220.48175381600595,"(200,300]"
513102.65932576294,7541889.835538661,NA,2.8958382457863108,1.6289090132547996,2021-01-08T08:58:54Z,00:10:32,15.31330367,67.99096183,622.4,629,15.31330367,67.99096183,622.4,629,0.13655940814052553,220.61831322414648,"(200,300]"
513102.5464861264,7541890.0674287565,[630.647927],2.742908891649104,1.5428862515526212,2021-01-08T08:58:55Z,NA,NA,NA,NA,NA,15.313301,67.99096391500001,622.45,630,0.262689550466535,220.88100277461305,"(200,300]"
513102.43364650983,7541890.299318858,NA,2.7519303786323412,1.547960837980692,2021-01-08T08:58:56Z,00:10:34,15.31329833,67.990966,622.5,631,15.31329833,67.990966,622.5,631,0.2626895476202426,221.14369232223325,"(200,300]"
513102.4725934628,7541890.206419951,NA,2.760951865615578,1.5530354244087623,2021-01-08T08:58:57Z,NA,NA,NA,NA,NA,15.31329925,67.990965165,622.5,632,0.10073267639053328,221.2444249986238,"(200,300]"
