X,Y,laser_frames,width,height,datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed,distance_3d,distance_travelled,bin
511850.4964358148,7544262.8062412925,NA,3.5412543372424894,1.9919555646989,2021-01-06T11:59:21Z,NA,NA,NA,NA,NA,15.28363792,68.01230175,625.6500000000001,615,15.283623536730907,68.01229972964919,0.13613753527801084,137.42490501196832,"(100,150]"
511850.4854327793,7544262.931450327,NA,3.513179952761426,1.9761637234283016,2021-01-06T11:59:22Z,00:10:17,15.28363567,68.01230583,625.6,616,15.28363567,68.01230583,625.6,616,15.283623287149071,68.01230085312737,0.13527146443861074,137.56017647640695,"(100,150]"
511850.4742750954,7544263.055608451,NA,3.4851055682803613,1.9603718821577032,2021-01-06T11:59:23Z,NA,NA,NA,NA,NA,15.28363417,68.01230933,625.6500000000001,617,15.283623033750542,68.01230196718608,0.13431207606129086,137.69448855246824,"(100,150]"
511850.4629362679,7544263.17862083,NA,3.4570311837992973,1.9445800408871048,2021-01-06T11:59:24Z,00:10:19,15.28363267,68.01231283,625.7,618,15.28363267,68.01231283,625.7,618,15.283622775890796,68.01230307097582,0.1332689549313679,137.8277575073996,"(100,150]"
511850.4513898025,7544263.300392632,NA,3.4289567993182337,1.9287881996165064,2021-01-06T11:59:25Z,NA,NA,NA,NA,NA,15.28363467,68.01231425,625.7,619,15.283622512925314,68.01230416364714,0.12231799816096724,137.95007550556056,"(100,150]"
511850.4396092036,7544263.420829027,[620.040997],3.4008824148371697,1.912996358345908,2021-01-06T11:59:26Z,00:10:21,15.28363667,68.01231567,625.7,620,15.28363667,68.01231567,625.7,620,15.283622244209566,68.01230524435054,0.1210111881199826,138.07108669368054,"(100,150]"
511850.42756797664,7544263.53983518,NA,3.3642853046613226,1.892410483871994,2021-01-06T11:59:27Z,NA,NA,NA,NA,NA,15.28363417,68.01231658500001,625.85,621,15.283621969099029,68.01230631223655,0.19185269256709817,138.26293938624764,"(100,150]"
511850.4152396267,7544263.657316262,NA,3.327688194485475,1.87182460939808,2021-01-06T11:59:28Z,00:10:23,15.28363167,68.0123175,626,622,15.28363167,68.0123175,626,622,15.28362168694918,68.0123073664557,0.19092876362729452,138.45386814987495,"(100,150]"
511850.4025976588,7544263.773177438,NA,3.291091084309628,1.8512387349241657,2021-01-06T11:59:29Z,NA,NA,NA,NA,NA,15.28363242,68.012317665,626.05,623,15.28362139711549,68.0123084061585,0.12682125837475142,138.5806894082497,"(100,150]"
511850.3896155781,7544263.88732388,NA,3.254493974133781,1.8306528604502517,2021-01-06T11:59:30Z,00:10:25,15.28363317,68.01231783,626.1,624,15.28363317,68.01231783,626.1,624,15.283621098953445,68.01230943049549,0.12529143810546856,138.70598084635515,"(100,150]"
511850.3762668895,7544263.999660749,NA,3.2178968639579333,1.8100669859763376,2021-01-06T11:59:31Z,NA,NA,NA,NA,NA,15.28363617,68.01231858,626.1,625,15.283620791818509,68.01231043861718,0.11312718374982032,138.819108030105,"(100,150]"
511850.362525098,7544264.110093214,NA,3.181299753782086,1.7894811115024236,2021-01-06T11:59:32Z,00:10:27,15.28363917,68.01231933,626.1,626,15.28363917,68.01231933,626.1,626,15.28362047506616,68.01231142967407,0.11128416814101404,138.930392198246,"(100,150]"
511850.3483847515,7544264.218560915,NA,3.144702643606239,1.7688952370285094,2021-01-06T11:59:33Z,NA,NA,NA,NA,NA,15.283636085,68.01231908,626.1,627,15.283620148559276,68.01231240312498,0.1093855188663323,139.03977771711234,"(100,150]"
